genus,Length,Reads,RPK,percentage_rpk
g_Owenweeksia,2070,3,3.6013652562365106,0.00043722345147018343
g_Candidatus Evansia,1401,5,3.5688793718772307,0.0004332795053627929
g_Candidatus Atelocyanobacterium,3930,14,3.5623409669211195,0.0004324857108491511
g_Thalassospira,867,3,3.4602076124567476,0.00042008621938634797
g_Mannheimia,3099,4,3.4544305527088883,0.00041938485592482886
g_Candidatus Profftella,588,2,3.4013605442176873,0.0004129418959273965
g_Oenococcus,3660,3,3.390078743804486,0.00041157222988007854
g_Candidatus Azobacteroides,4947,4,3.3762580472683634,0.00040989432935866345
g_Virgibacillus,3438,3,3.066494448087412,0.0003722875051857511
g_Providencia,2502,4,3.0582998104086982,0.0003712926358752221
g_Chlorobium,3012,3,3.021080840629713,0.0003667740699233925
g_Halothermothrix,5205,5,2.9551471334201143,0.00035876939364556037
g_Cedecea,4044,3,2.938258152299248,0.00035671898828756665
g_Lawsonia,23247,8,2.9148648510033213,0.00035387892647595917
g_Thermotoga,4323,4,2.903408064744444,0.00035248801628650034
g_Thermodesulfatator,4938,4,2.8368941007769575,0.0003444128939849045
g_Jeotgalibacillus,2250,3,2.835595776772248,0.00034425527106635086
g_Natranaerobius,1518,2,2.827463273710738,0.0003432679452038914
g_Isavirus,354,1,2.824858757062147,0.0003429517440752954
g_Ramlibacter,3576,5,2.796420581655481,0.0003394992097389669
g_Propionibacterium,12798,6,2.7479235917317295,0.00033361143668299645
g_Bacteriovorax,1833,5,2.727768685215494,0.00033116453192213465
g_Wenyingzhuangia,1839,5,2.718868950516585,0.0003300840603661081
g_Denitrobacterium,369,1,2.710027100271003,0.00032901061626735656
g_Crinalium,1497,4,2.672010688042752,0.00032439523688084046
g_Sphingobium,4974,4,2.6285784567925856,0.00031912235043330106
g_Halothece,381,1,2.6246719160104988,0.0003186480771723217
g_Methylacidiphilum,1971,2,2.6154875077628628,0.0003175330448476252
g_Geminocystis,5958,5,2.578867702745609,0.00031308722044420416
g_Ketogulonicigenium,783,2,2.554278416347382,0.0003101019601600372
g_Pleurocapsa,1683,2,2.546851165831336,0.0003092002554246078
g_Aggregatibacter,2733,3,2.5398295347361564,0.0003083477948814656
g_Caldanaerobacter,5322,8,2.5157276797816355,0.00030542171117146124
g_Archaeoglobus,408,1,2.450980392156863,0.00029756107206532984
g_Oscillibacter,2889,7,2.4229837313949467,0.0002941621397779793
g_Frankia,2514,3,2.4205432436800622,0.00029386585256853154
g_Chivirus,5796,7,2.4154589371980677,0.0002932485927600352
g_Thermodesulfovibrio,1842,2,2.3807308145666606,0.0002890324279004199
g_Curtobacterium,424,1,2.358490566037736,0.00028633235236475135
g_Fischerella,3777,4,2.3545693419736113,0.000285856296481129
g_Phaeobacter,1287,3,2.331002331002331,0.00028299514546073327
g_Ochrobactrum,3273,3,2.3177996355459882,0.0002813922733093635
g_Mastadenovirus,878,2,2.277904328018223,0.0002765487867942017
g_T4virus,447,1,2.237136465324385,0.0002715993677911735
g_Salinicoccus,2631,3,2.2285194514413655,0.00027055321993244805
g_Thiobacillus,1353,3,2.2172949002217295,0.0002691905042187462
g_Desulfurella,1818,2,2.2098480455972607,0.00026828641944815304
g_Elusimicrobium,1815,4,2.203856749311295,0.0002675590466174205
g_Agrobacterium,5109,6,2.2008607893859566,0.0002671953223501432
g_Sebaldella,4347,3,2.151948527570789,0.0002612571332444957
g_Gemella,942,2,2.1231422505307855,0.0002577599095597761
g_Nautilia,1926,2,2.0963949843260186,0.0002545126599154396
g_Pyrococcus,966,2,2.070393374741201,0.00025135593665145874
g_Pelodictyon,8502,6,2.05905965449395,0.00024997996728097645
g_Actinomyces,1950,2,2.0512820512820515,0.0002490357280054453
g_Rhodoplanes,2946,3,2.015114116292616,0.0002446447628454283
g_Mycobacteroides,2628,2,1.9935142515787676,0.000242022433053935
g_Riemerella,1005,2,1.9900497512437814,0.00024160182567692454
g_Basilea,2085,2,1.9581987952146693,0.0002377349629910146
g_Liberibacter,6399,4,1.9333543427543942,0.0002347187242921607
g_Paraglaciecola,2493,2,1.9203039210249018,0.00023313433892002187
g_Alphaentomopoxvirus,525,1,1.9047619047619047,0.00023124746171934198
g_Candidatus Izimaplasma,2139,2,1.895721996224509,0.00023014997237003195
g_Sneathia,1065,2,1.8779342723004695,0.00022799045521625268
g_Rathayibacter,534,1,1.8726591760299625,0.00022735003258924074
g_Herbaspirillum,2160,4,1.8518518518518516,0.00022482392111602693
g_Methanoregula,543,1,1.8416206261510129,0.00022358180000488868
g_Macrococcus,3474,3,1.8194730140072486,0.00022089297098190896
g_Hirschia,2235,4,1.789709172259508,0.0002172794942329388
g_Magnetospirillum,3294,3,1.773497721633864,0.0002153113444087553
g_Asaia,1161,2,1.722652885443583,0.00020913853127072274
g_Orientia,1176,2,1.7006802721088436,0.00020647094796369826
g_Cobetia,1188,2,1.6835016835016836,0.0002043853828327518
g_Fimbriimonas,4752,4,1.6835016835016836,0.0002043853828327518
g_Roseateles,597,1,1.6750418760469012,0.00020335832060746156
g_Candidatus Nitrosotalea,2622,2,1.6369524216220064,0.00019873407353909503
g_Rummeliibacillus,627,1,1.594896331738437,0.00019362825742050171
g_Pseudothermotoga,3153,2,1.5708606104086331,0.00019071020265774364
g_Pseudoxanthomonas,2589,4,1.544998068752414,0.00018757036292414762
g_Nocardia,651,1,1.5360983102918586,0.00018648988848334034
g_Pseudohongiella,675,1,1.4814814814814814,0.00017985913689282158
g_Achromobacter,6174,3,1.4783888139151298,0.00017948367184237479
g_Faecalibaculum,4389,2,1.4564343937529618,0.00017681829727596358
g_Metallosphaera,714,1,1.400560224089636,0.00017003489832304562
g_Sulfolobus,714,1,1.400560224089636,0.00017003489832304562
g_Micromonospora,4521,3,1.3844125229154365,0.0001680744879957492
g_Chloracidobacterium,735,1,1.3605442176870748,0.00016517675837095857
g_Salimicrobium,1482,2,1.349527665317139,0.00016383929474042452
g_Halorubrum,741,1,1.349527665317139,0.00016383929474042452
g_Phenylobacterium,2985,4,1.340033500837521,0.00016268665648596929
g_Betabaculovirus,753,1,1.3280212483399734,0.00016122830996368468
g_Gynuella,768,1,1.3020833333333333,0.00015807931953470644
g_Devosia,774,1,1.2919896640826873,0.0001568538984530421
g_Ureaplasma,5316,2,1.2590091626310165,0.00015284990339840384
g_Cycloclasticus,795,1,1.2578616352201257,0.00015271058792786735
g_Peptoclostridium,1602,2,1.2484394506866416,0.00015156668839282715
g_Candidatus Desulfofervidus,2427,3,1.2360939431396787,0.00015006788306879426
g_Cafeteriavirus,816,1,1.2254901960784315,0.00014878053603266492
g_Candidatus Walczuchella,822,1,1.2165450121654502,0.00014769454671855785
g_Propionigenium,825,1,1.2121212121212122,0.0001471574756395813
g_Candidatus Methylopumilus,831,1,1.203369434416366,0.00014609496679019804
g_Aminobacterium,849,1,1.1778563015312131,0.00014299754699959312
g_Desulfurobacterium,5172,3,1.1619122473625938,0.00014106186042018844
g_Mesoplasma,4344,5,1.151012891344383,0.00013973862500305542
g_Kosmotoga,882,1,1.1337868480725624,0.00013764729864246549
g_Mucinivorans,1773,2,1.1280315848843767,0.00013694858139047327
g_Endomicrobium,909,1,1.1001100110011002,0.00013355876501942198
g_Aciduliprofundum,933,1,1.0718113612004287,0.00013012316977776482
g_Nitratiruptor,4338,2,1.0651839541749908,0.00012931856997524773
g_Sulfurisphaera,945,1,1.0582010582010584,0.00012847081206630113
g_Fluviicola,3840,2,1.0416666666666667,0.00012646345562776517
g_Desulfotalea,1923,2,1.0400416016640666,0.00012626616474535054
g_Psychroflexus,963,1,1.0384215991692627,0.0001260694884762768
g_Bosea,6297,2,1.0295271728467728,0.00012498966138325092
g_Thermosulfidibacter,972,1,1.02880658436214,0.00012490217839779275
g_Roseobacter,987,1,1.0131712259371835,0.00012300396899965002
g_Nitrosococcus,4032,2,0.9934384278836879,0.00012060831028184212
g_Alcaligenes,1017,1,0.9832841691248771,0.00011937553333594353
g_Cyanobacterium,4149,2,0.9692570991249354,0.00011767257806119935
g_Lyssavirus,1047,1,0.9551098376313276,0.00011595503094809413
g_Chania,1095,1,0.9132420091324202,0.00011087207068735575
g_Chroococcidiopsis,2205,2,0.9070294784580498,0.00011011783891397238
g_Saccharophagus,1110,1,0.9009009009009008,0.00010937379946185095
g_Alphainfluenzavirus,1113,1,0.8984725965858041,0.00010907899137704812
g_Candidatus Babela,2412,2,0.8291873963515755,0.00010066742736538522
g_Pbunavirus,1212,1,0.8250825082508251,0.00010016907376456647
g_Porphyrobacter,1215,1,0.8230452674897119,9.99217427182342e-05
g_Sulfurovum,1275,1,0.7843137254901962,9.521954306090554e-05
g_Dactylococcopsis,1278,1,0.7824726134585289,9.499602300677195e-05
g_Thermosynechococcus,2562,2,0.7806401249024201,9.477354988497624e-05
g_Modestobacter,1296,1,0.7716049382716049,9.367663379834457e-05
g_Gillisia,2598,2,0.7698229407236336,9.346029053322137e-05
g_Atopobium,1308,1,0.764525993883792,9.281721513964417e-05
g_Tepidanaerobacter,2622,2,0.7627765064836003,9.260481876632688e-05
g_Jonesia,2628,2,0.76103500761035,9.239339223946314e-05
g_Mycolicibacterium,5316,2,0.7524454477050414,9.135057742863397e-05
g_Thermodesulfobacterium,1341,1,0.7457121551081283,9.053312259705784e-05
g_Phycicoccus,1353,1,0.7390983000739099,8.973016807291542e-05
g_Vulgatibacter,1353,1,0.7390983000739099,8.973016807291542e-05
g_Jiangella,1353,1,0.7390983000739099,8.973016807291542e-05
g_Photorhabdus,1368,1,0.7309941520467835,8.874628465106325e-05
g_Trichodesmium,1380,1,0.7246376811594204,8.797457782801057e-05
g_Caldimicrobium,1389,1,0.7199424046076314,8.7404548166058e-05
g_Candidatus Protochlamydia,1404,1,0.7122507122507123,8.64707388907796e-05
g_Kangiella,1407,1,0.7107320540156361,8.628636631318732e-05
g_Gilliamella,2844,2,0.7032348804500703,8.537617257570643e-05
g_Shigella,1425,1,0.7017543859649122,8.519643326502073e-05
g_Tolumonas,1434,1,0.697350069735007,8.466172761691393e-05
g_Salmonella,1467,1,0.6816632583503749,8.275727157645163e-05
g_Chromohalobacter,1473,1,0.678886625933469,8.242017474721965e-05
g_Gordonia,1488,1,0.6720430107526881,8.158932621146139e-05
g_Snodgrassella,1518,1,0.6587615283267457,7.997688893455506e-05
g_Phietavirus,1536,1,0.6510416666666666,7.903965976735322e-05
g_Pasteurella,1536,1,0.6510416666666666,7.903965976735322e-05
g_Parachlamydia,4683,3,0.6406149903907752,7.77738099952944e-05
g_Mitsuaria,1566,1,0.6385696040868455,7.75254900400093e-05
g_Runella,3186,2,0.6277463904582549,7.621149868339897e-05
g_Fibrobacter,3219,2,0.6213109661385524,7.543020652541446e-05
g_Candidatus Regiella,1665,1,0.6006006006006006,7.291586630790063e-05
g_Marivirga,1668,1,0.5995203836930456,7.278472266346198e-05
g_Chromobacterium,1671,1,0.5984440454817475,7.265404991182199e-05
g_Methanomethylovorans,1704,1,0.5868544600938967,7.124701725507896e-05
g_Halobacteriovorax,1734,1,0.5767012687427913,7.001436989772466e-05
g_Gardnerella,3507,2,0.570287995437696,6.923576698183892e-05
g_Methanolobus,1770,1,0.5649717514124294,6.859034881505908e-05
g_Methylomicrobium,1788,1,0.5592841163310962,6.789984194779338e-05
g_Carboxydothermus,1806,1,0.5537098560354374,6.722309933701803e-05
g_Candidatus Symbiobacter,1809,1,0.552791597567717,6.711161824359014e-05
g_Cyprinivirus,1821,1,0.5491488193300385,6.66693670525286e-05
g_Tenacibaculum,1839,1,0.5437737901033171,6.601681207322163e-05
g_Methanohalobium,1974,1,0.5065856129685917,6.150198449982501e-05
g_Sinorhizobium,2076,1,0.4816955684007707,5.848021069492031e-05
g_Pseudovibrio,2109,1,0.474158368895211,5.7565157611500506e-05
g_Methylotenera,2112,1,0.47348484848484845,5.748338892171143e-05
g_Sphaerochaeta,4311,2,0.4639294827186268,5.632332053011114e-05
g_Candidatus Acetothermum,2163,1,0.46232085067036527,5.612802468916069e-05
g_Candidatus Amoebophilus,4683,2,0.42707666026051677,5.1849206663529596e-05
g_Limnohabitans,2370,1,0.42194092827004215,5.1225703545423856e-05
g_Nitrososphaera,2433,1,0.41101520756267984,4.989926732538207e-05
g_Methanothrix,10008,2,0.39968025579536376,4.852314844230798e-05
g_Streptobacillus,2598,1,0.3849114703618168,4.6730145266610686e-05
g_Azospira,2598,1,0.3849114703618168,4.6730145266610686e-05
g_Methanosalsum,2631,1,0.38008361839604715,4.614402029747418e-05
g_Micavibrio,2664,1,0.37537537537537535,4.55724164424379e-05
g_Croceibacter,2844,1,0.35161744022503516,4.2688086287853214e-05
g_Candidatus Paracaedimonas,3066,1,0.3261578604044358,3.959716810262707e-05
g_Gemmata,3132,1,0.31928480204342274,3.876274502000465e-05
g_Taylorella,4056,1,0.2465483234714004,2.9932178846808325e-05
g_Bc431virus,4862,1,0.20567667626491157,2.4970159893594113e-05
g_Hyphomicrobium,5103,1,0.1959631589261219,2.3790891123389097e-05
