genus,Length,Reads,RPK,percentage_rpk
g_Clavibacter,1860,1,0.5376344086021505,7.014710507131371e-05
g_Candidatus Cloacimonas,1884,1,0.5307855626326964,6.925351137613776e-05
g_Marivirga,7626,2,0.5245213742460005,6.843620006957437e-05
g_Runella,1956,1,0.5112474437627812,6.670430236842716e-05
g_Liberibacter,1959,1,0.5104645227156712,6.66021518288124e-05
g_Pimelobacter,1998,1,0.5005005005005005,6.530210982614791e-05
g_Aneurinibacillus,2037,1,0.4909180166912126,6.405184851872535e-05
g_Dialister,2070,1,0.48309178743961356,6.303073209306451e-05
g_Crinalium,2082,1,0.48030739673390976,6.266744257091428e-05
g_Phaeobacter,2091,1,0.4782400765184122,6.239771182814133e-05
g_Curtobacterium,2103,1,0.475511174512601,6.204166211728175e-05
g_Thermaerobacter,2220,1,0.4504504504504504,5.8771898843533116e-05
g_Salinispora,2286,1,0.4374453193350831,5.7075072367735575e-05
g_Candidatus Nitrosocosmicus,2403,1,0.4161464835622139,5.4296136259943206e-05
g_Friedmanniella,2535,1,0.3944773175542406,5.146888182747279e-05
g_Caldimicrobium,2595,1,0.3853564547206165,5.027884987770463e-05
g_Devosia,2715,1,0.3683241252302026,4.8056580269850286e-05
g_Candidatus Koribacter,2904,1,0.34435261707988984,4.4928930934105906e-05
g_Blastococcus,6018,2,0.33233632436025257,4.336112177887787e-05
g_Gordonia,4770,1,0.20964360587002098,2.7352959210197807e-05
g_Kosakonia,5103,1,0.1959631589261219,2.5568021836692834e-05
