genus,Length,Reads,RPK,percentage_rpk
g_Kibdelosporangium,684,1,1.461988304093567,0.00029682914272520034
g_Orientia,4608,3,1.451467834446558,0.0002946931598465108
g_Ehrlichia,4713,3,1.4387915921446406,0.0002921194880018596
g_Sodalis,696,1,1.4367816091954024,0.0002917113988851107
g_Gallibacterium,4194,3,1.4306151645207439,0.0002904594186323849
g_Chlamydia,2100,3,1.4285714285714286,0.00029004447660576727
g_Chlorobaculum,4218,3,1.4224751066856332,0.00028880673346235716
g_Saccharophagus,4218,3,1.4224751066856332,0.00028880673346235716
g_Sandaracinus,1407,2,1.4214641080312722,0.0002886014692594699
g_Salinivirga,2847,2,1.4180264180264182,0.0002879035111607363
g_Faecalitalea,708,1,1.4124293785310735,0.000286767137887058
g_Marivirga,1431,2,1.397624039133473,0.00028376119304547457
g_Candidatus Hepatoplasma,720,1,1.3888888888888888,0.00028198768558894036
g_Pluralibacter,3042,2,1.3726835964310227,0.00027869750669051073
g_Altererythrobacter,3255,2,1.37069714793928,0.00027829419580134644
g_Phaeovirus,738,1,1.3550135501355014,0.0002751099371599419
g_Thalassolituus,2964,2,1.349527665317139,0.0002739961317463388
g_Herminiimonas,4470,3,1.342281879194631,0.0002725250115758887
g_Intestinimonas,1506,2,1.3280212483399734,0.00026962965952727363
g_Ketogulonicigenium,4524,3,1.3262599469496021,0.000269272060509333
g_Pseudodesulfovibrio,3102,2,1.2894906511927788,0.00026180674870926766
g_Petrotoga,777,1,1.287001287001287,0.000261301330275466
g_Azorhizobium,786,1,1.272264631043257,0.00025830933031047973
g_Candidatus Accumulibacter,6426,4,1.2449424214130096,0.00025276207111613703
g_Micromonospora,4179,2,1.2441210146597288,0.000252595299971852
g_Xanthobacter,1608,2,1.243781094527363,0.00025252628560203615
g_Candidatus Kuenenia,1614,2,1.2391573729863692,0.00025158752617600625
g_Virgibacillus,3282,2,1.2326274456781987,0.00025026174763214586
g_Shinella,3711,2,1.214581259119178,0.00024659780991747704
g_Providencia,828,1,1.2077294685990339,0.0002452066831208177
g_Borreliella,834,1,1.1990407673860912,0.00024344260626383342
g_Moritella,3594,2,1.1928373997339514,0.0002421831294971328
g_Sulfurisphaera,840,1,1.1904761904761905,0.00024170373050480605
g_Rheinheimera,3546,2,1.19013097481997,0.0002416336409787788
g_Histophilus,2547,3,1.1778563015312131,0.00023914150014609783
g_Luteipulveratus,858,1,1.1655011655011656,0.00023663302287183809
g_Saccharomonospora,858,1,1.1655011655011656,0.00023663302287183809
g_Gallionella,4293,5,1.1646866992778941,0.0002364676608712288
g_Gardnerella,4650,2,1.1600346363890144,0.0002355231472692092
g_Hahella,873,1,1.145475372279496,0.00023256716337232192
g_Komagataeibacter,3819,2,1.1213883016208597,0.00022767673811081672
g_Sulfuritalea,900,1,1.1111111111111112,0.0002255901484711523
g_Herbaspirillum,3750,2,1.1082031859511752,0.00022499974912943663
g_Candidatus Solibacter,3624,2,1.1037527593818983,0.0002240961739779658
g_Methanoregula,909,1,1.1001100110011002,0.00022335658264470526
g_Fervidicoccus,912,1,1.0964912280701753,0.00022262185704390028
g_Aminobacter,918,1,1.0893246187363834,0.0002211668122266199
g_Caldisericum,948,1,1.0548523206751055,0.00021416786247261294
g_Ignavibacterium,975,1,1.0256410256410258,0.00020823706012721753
g_Fervidobacterium,3954,2,1.0129773309815042,0.0002056659358446262
g_Brachybacterium,993,1,1.0070493454179255,0.00020446237021554586
g_Pasteurella,1023,1,0.9775171065493647,0.00019846640627960616
g_Granulibacter,2067,2,0.9675858732462506,0.00019645005672379008
g_Thiomonas,1035,1,0.9661835748792271,0.00019616534649665417
g_Alloactinosynnema,1035,1,0.9661835748792271,0.00019616534649665417
g_Methanosphaera,1038,1,0.9633911368015414,0.0001955983946281667
g_Candidatus Gullanella,1038,1,0.9633911368015414,0.0001955983946281667
g_Ilyobacter,4194,2,0.9537434430138293,0.00019363961242158996
g_Pseudohongiella,1077,1,0.9285051067780873,0.00018851544440486265
g_Mageeibacillus,1092,1,0.9157509157509157,0.0001859259465421585
g_Cytophaga,1116,1,0.8960573476702508,0.00018192753908963894
g_Flavisolibacter,4784,2,0.8912670915462088,0.00018095496795842518
g_Sediminicola,1128,1,0.8865248226950355,0.00017999213973762153
g_Methylibium,4566,2,0.8760402978537013,0.00017786345477357606
g_Colwellia,2346,2,0.8525149190110827,0.00017308707043822426
g_Macavirus,1176,1,0.8503401360544218,0.00017264552178914718
g_Candidatus Nitrosotalea,1179,1,0.8481764206955046,0.00017220622020698646
g_Aliivibrio,1185,1,0.8438818565400843,0.00017133428997809032
g_Desulfocapsa,1194,1,0.8375209380234506,0.00017004282548076805
g_Algibacter,1197,1,0.835421888053467,0.00016961665298582878
g_Achromobacter,1212,1,0.8250825082508251,0.00016751743698352893
g_Kurthia,1215,1,0.8230452674897119,0.00016710381368233501
g_Glaesserella,1221,1,0.8190008190008189,0.00016628266472075104
g_Nitrosococcus,1221,1,0.8190008190008189,0.00016628266472075104
g_Paracoccus,1221,1,0.8190008190008189,0.00016628266472075104
g_Desulfobulbus,1224,1,0.8169934640522876,0.0001658751091699649
g_Akkermansia,4977,2,0.8154297594998305,0.00016555762846202652
g_Caldanaerobacter,1233,1,0.8110300081103,0.00016466434194974618
g_Methyloceanibacter,1233,1,0.8110300081103,0.00016466434194974618
g_Tetragenococcus,1233,1,0.8110300081103,0.00016466434194974618
g_Hydrogenobaculum,1269,1,0.7880220646178093,0.000159993013100108
g_Limnochorda,1269,1,0.7880220646178093,0.000159993013100108
g_Microbacterium,1269,1,0.7880220646178093,0.000159993013100108
g_Candidatus Cardinium,1287,1,0.7770007770007771,0.00015775534858122542
g_Celeribacter,5178,2,0.772499034376207,0.00015684135467287528
g_Atopobium,1308,1,0.764525993883792,0.00015522257922326993
g_Ochrobactrum,1314,1,0.76103500761035,0.00015451380032270706
g_Polymorphum,1317,1,0.7593014426727411,0.00015416183266821342
g_Cobetia,1320,1,0.7575757575757576,0.00015381146486669473
g_Catenulispora,1323,1,0.7558578987150416,0.00015346268603479748
g_Leptothrix,1332,1,0.7507507507507507,0.0001524257759940218
g_Geoalkalibacter,1362,1,0.7342143906020557,0.00014906838004701692
g_Nitrospira,1368,1,0.7309941520467835,0.00014841457136260017
g_Acidiphilium,1374,1,0.727802037845706,0.00014776647279769801
g_Hyphomonas,1380,1,0.7246376811594204,0.00014712400987249065
g_Mitsuaria,1401,1,0.7137758743754461,0.00014491872492793507
g_Candidatus Evansia,1401,1,0.7137758743754461,0.00014491872492793507
g_Pbunavirus,1405,1,0.7117437722419929,0.00014450614492814026
g_Thermosipho,1407,1,0.7107320540156361,0.00014430073462973496
g_Tolumonas,1428,1,0.700280112044818,0.00014217866500282708
g_Kitasatospora,2874,2,0.6958942240779401,0.00014128819319696385
g_Syntrophobotulus,1449,1,0.6901311249137336,0.00014011810464046727
g_Anaeromyxobacter,1452,1,0.6887052341597797,0.00013982860442426798
g_Betaentomopoxvirus,1467,1,0.6816632583503749,0.00013839886409273145
g_Gillisia,5985,2,0.6801580012150792,0.0001380932500301567
g_Verminephrobacter,1539,1,0.6497725795971411,0.00013192406343342242
g_Paucibacter,1551,1,0.6447453255963894,0.00013090337435463383
g_Nitrobacter,1557,1,0.6422607578676943,0.00013039892975211115
g_Cycloclasticus,1563,1,0.6397952655150352,0.00012989835804480939
g_Hoeflea,3135,2,0.6379585326953748,0.00012952544409826927
g_Obesumbacterium,3216,2,0.6218905472636815,0.00012626314280101807
g_Lysobacter,6450,2,0.6201550387596899,0.0001259107805420385
g_Stappia,1632,1,0.6127450980392157,0.0001244063318774737
g_Hippea,1635,1,0.6116207951070336,0.00012417806337861593
g_Acidihalobacter,1641,1,0.6093845216331505,0.00012372403024012008
g_Prosthecochloris,1656,1,0.6038647342995169,0.00012260334156040885
g_Syntrophobacter,3363,2,0.5947071067499257,0.00012074405805770863
g_Cellvibrio,1689,1,0.5920663114268798,0.00012020789438960157
g_Slackia,1689,1,0.5920663114268798,0.00012020789438960157
g_Gloeobacter,1845,1,0.5420054200542006,0.00011004397486397674
g_Kyrpidia,2025,1,0.4938271604938272,0.00010026228820940103
g_Asaia,2043,1,0.4894762604013705,9.937892003134462e-05
g_Methanocaldococcus,2046,1,0.4887585532746824,9.923320313980308e-05
g_Liberibacter,2082,1,0.48030739673390976,9.751735524689582e-05
g_Candidatus Ruthia,2139,1,0.4675081813931744,9.491871604676815e-05
g_Granulicella,2157,1,0.46360686138154844,9.41266266221776e-05
g_Labrenzia,2208,1,0.45289855072463764,9.195250617030664e-05
g_Desulfurispirillum,2286,1,0.4374453193350831,8.881501908313082e-05
g_Frateuria,2331,1,0.429000429000429,8.710044342515532e-05
g_Metallosphaera,2418,1,0.4135649296939619,8.396655650291028e-05
g_Xanthomonas,2484,1,0.4025764895330113,8.173556104027258e-05
g_Rubinisphaera,2490,1,0.4016064257028112,8.153860788113938e-05
g_Acidithiobacillus,2517,1,0.3972983710766786,8.06639386666814e-05
g_Curtobacterium,2547,1,0.39261876717707106,7.97138333820326e-05
g_Thermincola,2562,1,0.39032006245121004,7.924712475567412e-05
g_Desulfococcus,2616,1,0.382262996941896,7.761128961163497e-05
g_Phenylobacterium,2688,1,0.3720238095238095,7.553241578275188e-05
g_Halalkalicoccus,2694,1,0.37119524870081666,7.536419213958318e-05
g_Azoarcus,2739,1,0.36509675063891933,7.412600716467216e-05
g_Desulfomonile,2787,1,0.3588087549336204,7.284934826840226e-05
g_Tsukamurella,2787,1,0.3588087549336204,7.284934826840226e-05
g_Desulfobacca,2814,1,0.35536602700781805,7.215036731486748e-05
g_Proteus,3006,1,0.33266799733865604,6.754196062010548e-05
g_Kytococcus,3357,1,0.29788501638367587,6.047993256599257e-05
g_Magnetospirillum,3393,1,0.29472443265546716,5.9838235668740665e-05
g_Natranaerobius,3558,1,0.2810567734682406,5.706327532997107e-05
g_Clavibacter,3579,1,0.27940765576976806,5.6728453094170726e-05
g_Kangiella,3693,1,0.27078256160303277,5.497729044788439e-05
g_Jiangella,3927,1,0.2546473134708429,5.1701332728300754e-05
g_Actinoplanes,3966,1,0.2521432173474533,5.1192923253665414e-05
g_Candidatus Blochmannia,4536,1,0.22045855379188714,4.47599500934826e-05
