GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|410105720|ref|NZ_JH976502.1|:203075-204262|658661|g__Parabacteroides.s__Parabacteroides_sp_D25|UniRef90_A6LE88|UniRef50_O83217,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1188,6,0.0.0.0,5.050505050505051
gi|490134789|ref|NZ_KB822565.1|:437323-439500|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZID7|UniRef50_R9IPX2,unclassified,2178,11,3.2.1.22,5.050505050505051
gi|223667575|ref|NZ_DS264395.1|:c2350-2153|88431|g__Dorea.s__Dorea_longicatena|UniRef90_A6BKY7|UniRef50_I7I6G0,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,198,1,0.0.0.0,5.05050505050505
gi|387175331|ref|NZ_JH660541.1|:c755143-754946|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_Q1RBS2|UniRef50_Q1RBS2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,198,1,0.0.0.0,5.05050505050505
gi|385818534|ref|NC_017473.1|:1949610-1950005|1597|g__Lactobacillus.s__Lactobacillus_casei_paracasei|UniRef90_C7T760|UniRef50_F2M801,root;k_Bacteria;p_Firmicutes;c_Bacilli,396,2,0.0.0.0,5.05050505050505
gi|223954455|ref|NZ_DS981451.1|:c548-153|310298|g__Bacteroides.s__Bacteroides_coprocola|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Anaplasmataceae;g_Neorickettsia,396,2,0.0.0.0,5.05050505050505
gi|522837954|ref|NZ_KE159520.1|:c66764-66369|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZQ46|UniRef50_R7NTU8,unclassified,396,2,0.0.0.0,5.05050505050505
gi|223667575|ref|NZ_DS264395.1|:c2350-2153|88431|g__Dorea.s__Dorea_longicatena|UniRef90_A6BKY7|UniRef50_I7I6G0,unclassified,198,1,0.0.0.0,5.05050505050505
gi|522837960|ref|NZ_KE159526.1|:50073-50270|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_A6LEI3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,198,1,0.0.0.0,5.05050505050505
gi|490136654|ref|NZ_KB822566.1|:600466-601257|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZIV2|UniRef50_N1ZIV2,unclassified,792,4,0.0.0.0,5.05050505050505
gi|556592407|ref|NZ_KI533003.1|:59048-59245|562|g__Escherichia.s__Escherichia_coli|UniRef90_L5VH70|UniRef50_I4SJR0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,198,1,0.0.0.0,5.05050505050505
gi|410101289|ref|NZ_JH976475.1|:62922-64310|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y8F4|UniRef50_G8UJ44,unclassified,1389,7,0.0.0.0,5.0395968322534195
gi|522837960|ref|NZ_KE159526.1|:18895-21078|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_G8UL57,unclassified,2184,11,3.6.4.12,5.0366300366300365
gi|410101287|ref|NZ_JH976473.1|:c637353-636361|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YM75|UniRef50_A6LHU7,unclassified,993,5,0.0.0.0,5.0352467270896275
gi|522837947|ref|NZ_KE159513.1|:385514-386110|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DP22|UniRef50_F3ZUA2,unclassified,597,3,0.0.0.0,5.025125628140704
gi|498503065|ref|NZ_KB822571.1|:6244091-6244687|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z511|UniRef50_A6LBX4,unclassified,597,3,0.0.0.0,5.025125628140704
gi|490136654|ref|NZ_KB822566.1|:629296-630291|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMG2|UniRef50_P71103,unclassified,996,5,2.3.1.8,5.020080321285141
gi|490136654|ref|NZ_KB822566.1|:229819-231213|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAD5|UniRef50_N1ZAD5,unclassified,1395,7,6.3.4.19,5.017921146953405
gi|498503065|ref|NZ_KB822571.1|:5889658-5890056|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6X641|UniRef50_R7JM30,unclassified,399,2,0.0.0.0,5.012531328320802
gi|522837960|ref|NZ_KE159526.1|:c66515-66117|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A009|UniRef50_K6A009,unclassified,399,2,0.0.0.0,5.012531328320802
gi|410101285|ref|NZ_JH976471.1|:c14743-13343|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6B022|UniRef50_P08417,root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfobacterales;f_Desulfobacteraceae;g_Desulfobacula;s_Desulfobacula toluolica,1401,7,4.2.1.2,4.996431120628123
gi|498503065|ref|NZ_KB822571.1|:5036492-5037895|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_A6LB54,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1404,7,3.2.1.49,4.985754985754986
gi|498503065|ref|NZ_KB822571.1|:2162510-2163112|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YXD3|UniRef50_N2B716,unclassified,603,3,0.0.0.0,4.975124378109453
gi|381398701|ref|NZ_AJGR01000126.1|:c653-51|36807|g__Microbacterium.s__Microbacterium_laevaniformans|UniRef90_H8E719|UniRef50_W5PUY9,unclassified,603,3,0.0.0.0,4.975124378109453
gi|555549731|ref|NZ_KI530584.1|:73899-74702|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QBF8|UniRef50_V2QBF8,unclassified,804,4,0.0.0.0,4.975124378109452
gi|522837960|ref|NZ_KE159526.1|:42191-42592|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEJ5|UniRef50_Q1JDK8,unclassified,402,2,0.0.0.0,4.975124378109452
gi|294638628|ref|NZ_GG739712.1|:144-344|636|g__Edwardsiella.s__Edwardsiella_tarda|UniRef90_D4FB96|UniRef50_D4FB96,root,201,1,0.0.0.0,4.975124378109452
gi|483984727|ref|NZ_KB892662.1|:c20577-20377|33035|g__Blautia.s__Blautia_producta|UniRef90_R5HQN6|UniRef50_D5DGB3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,201,1,0.0.0.0,4.975124378109452
gi|498503065|ref|NZ_KB822571.1|:4746340-4746540|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Y248|UniRef50_R5VCL1,unclassified,201,1,0.0.0.0,4.975124378109452
gi|522837960|ref|NZ_KE159526.1|:42191-42592|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEJ5|UniRef50_Q1JDK8,root;k_Bacteria,402,2,0.0.0.0,4.975124378109452
gi|294638628|ref|NZ_GG739712.1|:144-344|636|g__Edwardsiella.s__Edwardsiella_tarda|UniRef90_D4FB96|UniRef50_D4FB96,unclassified,201,1,0.0.0.0,4.975124378109452
gi|490136654|ref|NZ_KB822566.1|:c967134-966934|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZIZ2|UniRef50_B1HPZ4,unclassified,201,1,0.0.0.0,4.975124378109452
gi|490134789|ref|NZ_KB822565.1|:c968555-967347|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZQR9|UniRef50_C7RE44,unclassified,1209,6,0.0.0.0,4.962779156327543
gi|498503065|ref|NZ_KB822571.1|:c4891261-4890656|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZWX9|UniRef50_A6LCL7,unclassified,606,3,0.0.0.0,4.9504950495049505
gi|559185068|ref|NZ_AHHL01000112.1|:19361-20170|562|g__Escherichia.s__Escherichia_coli|UniRef90_Q46836|UniRef50_Q46836,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,810,4,3.4.23.43,4.938271604938271
gi|410101285|ref|NZ_JH976471.1|:c1390214-1388592|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BBM3|UniRef50_P31206,unclassified,1623,8,3.2.1.18,4.929143561306223
gi|398803044|ref|NZ_AKIV01000038.1|:c45868-45260|1144318|g__Polaromonas.s__Polaromonas_sp_CF318|UniRef90_J2L5R8|UniRef50_A1VM62,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Nitrosomonadales;f_Thiobacillaceae;g_Thiobacillus;s_Thiobacillus denitrificans,609,3,1.6.5.11,4.926108374384237
gi|498503065|ref|NZ_KB822571.1|:3623094-3623906|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LHV2|UniRef50_Q7MB61,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus acetotolerans,813,4,3.5.99.6,4.920049200492005
gi|522837947|ref|NZ_KE159513.1|:2205490-2207931|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R7NU49,unclassified,2442,12,2.7.2.4,4.914004914004914
gi|281419426|ref|NZ_ABVG02000007.1|:c269-66|1515|g__Clostridium.s__Clostridium_thermocellum|UniRef90_D1NR44|UniRef50_B0TIG3,unclassified,204,1,0.0.0.0,4.901960784313726
gi|211596808|ref|NZ_DS264262.1|:3292-3495|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z326|UniRef50_A5Z326,root;k_Bacteria,204,1,0.0.0.0,4.901960784313726
gi|522837947|ref|NZ_KE159513.1|:c2019816-2018797|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6Y439|UniRef50_Q11TP2,unclassified,1020,5,2.3.1.234,4.901960784313726
gi|211596808|ref|NZ_DS264262.1|:3292-3495|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z326|UniRef50_A5Z326,unclassified,204,1,0.0.0.0,4.901960784313726
gi|498503065|ref|NZ_KB822571.1|:c6052844-6051825|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WUT5|UniRef50_R5V9I9,unclassified,1020,5,0.0.0.0,4.901960784313726
gi|410101287|ref|NZ_JH976473.1|:136063-136470|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUY6|UniRef50_R6X7G5,unclassified,408,2,0.0.0.0,4.901960784313726
gi|191172259|ref|NZ_AAJU02000013.1|:106446-106649|562|g__Escherichia.s__Escherichia_coli|UniRef90_P0A843|UniRef50_P0A843,unclassified,204,1,0.0.0.0,4.901960784313726
gi|510932400|ref|NZ_ASWT01000002.1|:154300-154503|1363|g__Lactococcus.s__Lactococcus_garvieae|UniRef90_S0PPB9|UniRef50_S0PPB9,unclassified,204,1,0.0.0.0,4.901960784313726
gi|498503065|ref|NZ_KB822571.1|:3077131-3078153|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YHK5|UniRef50_K5YHK5,unclassified,1023,5,0.0.0.0,4.887585532746823
gi|432343166|ref|NZ_ANIU01000727.1|:c2036-1627|44752|g__Rhodococcus.s__Rhodococcus_wratislaviensis|UniRef90_L2T953|UniRef50_L2T953,unclassified,410,2,0.0.0.0,4.878048780487805
gi|498503065|ref|NZ_KB822571.1|:2823163-2824803|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YUF0|UniRef50_P14407,unclassified,1641,8,4.2.1.2,4.875076173065204
gi|522837953|ref|NZ_KE159519.1|:230623-232059|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YVS1|UniRef50_R6YXC4,unclassified,1437,7,0.0.0.0,4.871259568545581
gi|498503065|ref|NZ_KB822571.1|:c4678737-4677301|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YVS1|UniRef50_R6YXC4,unclassified,1437,7,0.0.0.0,4.871259568545581
gi|490134789|ref|NZ_KB822565.1|:c519244-518834|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDX0|UniRef50_R6B0K8,unclassified,411,2,0.0.0.0,4.866180048661801
gi|522837956|ref|NZ_KE159522.1|:c128435-127614|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YG17|UniRef50_K5YG17,unclassified,822,4,0.0.0.0,4.866180048661801
gi|522837947|ref|NZ_KE159513.1|:1326964-1328196|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZK33|UniRef50_A6LB33,unclassified,1233,6,0.0.0.0,4.8661800486618
gi|498503065|ref|NZ_KB822571.1|:4515177-4518473|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R7ANL5,unclassified,3297,16,0.0.0.0,4.852896572641796
gi|410101286|ref|NZ_JH976472.1|:1207526-1209586|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_K5YNB2,unclassified,2061,10,0.0.0.0,4.85201358563804
gi|483984714|ref|NZ_KB892660.1|:c207142-205700|33035|g__Blautia.s__Blautia_producta|UniRef90_R6RMN9|UniRef50_A4IS20,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1443,7,2.4.1.21,4.851004851004851
gi|490150767|ref|NZ_KB822405.1|:c371708-370884|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZMQ2|UniRef50_N1ZMQ2,unclassified,825,4,0.0.0.0,4.848484848484849
gi|522837947|ref|NZ_KE159513.1|:1331017-1331841|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X8V2|UniRef50_C7NRE5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,825,4,4.1.3.36,4.848484848484849
gi|410101285|ref|NZ_JH976471.1|:c57731-56907|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEI8|UniRef50_B1ZNE5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,825,4,0.0.0.0,4.848484848484849
gi|522837956|ref|NZ_KE159522.1|:c113506-112682|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLY5|UniRef50_K5ZLY5,unclassified,825,4,0.0.0.0,4.848484848484849
gi|490134789|ref|NZ_KB822565.1|:c823391-823185|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZKN9|UniRef50_N1ZKN9,unclassified,207,1,0.0.0.0,4.830917874396135
gi|498503065|ref|NZ_KB822571.1|:c1460763-1459936|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A8G3|UniRef50_R6X0B8,unclassified,828,4,0.0.0.0,4.830917874396135
gi|498503065|ref|NZ_KB822571.1|:c94313-94107|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YQW0|UniRef50_R6WZE5,unclassified,207,1,0.0.0.0,4.830917874396135
gi|490136654|ref|NZ_KB822566.1|:202623-203243|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDU5|UniRef50_N1ZDU5,unclassified,621,3,0.0.0.0,4.830917874396135
gi|197920155|ref|NZ_AARX02000019.1|:c1267-1061|1639|g__Listeria.s__Listeria_monocytogenes|UniRef90_D4PZQ0|UniRef50_C7T763,root;k_Bacteria,207,1,0.0.0.0,4.830917874396135
gi|410101290|ref|NZ_JH976476.1|:303806-304012|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YZF7|UniRef50_K5YZF7,unclassified,207,1,0.0.0.0,4.830917874396135
gi|498503065|ref|NZ_KB822571.1|:110295-110708|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZL16|UniRef50_K6AN77,unclassified,414,2,0.0.0.0,4.830917874396135
gi|490136654|ref|NZ_KB822566.1|:478046-479080|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZNV6|UniRef50_R6JLT9,unclassified,1035,5,0.0.0.0,4.830917874396135
gi|498503065|ref|NZ_KB822571.1|:c3848235-3847198|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LI95|UniRef50_Q04A69,unclassified,1038,5,6.3.1.1,4.816955684007707
gi|498503065|ref|NZ_KB822571.1|:5552972-5554426|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YFI6|UniRef50_P52209,root;k_Bacteria,1455,7,1.1.1.44,4.810996563573883
gi|223958633|ref|NZ_DS999510.1|:c52054-51847|469598|g__Escherichia.s__Escherichia_sp_3_2_53FAA|UniRef90_P23587|UniRef50_P23587,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,208,1,0.0.0.0,4.8076923076923075
gi|498503065|ref|NZ_KB822571.1|:c2542071-2540407|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2BBM3|UniRef50_P31206,unclassified,1665,8,3.2.1.18,4.804804804804805
gi|555546126|ref|NZ_KI530573.1|:c60811-60395|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2RQZ0|UniRef50_V2RQZ0,unclassified,417,2,0.0.0.0,4.796163069544365
gi|490137911|ref|NZ_KB822568.1|:c31976-30933|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZF76|UniRef50_H6LK17,unclassified,1044,5,0.0.0.0,4.7892720306513406
gi|522837955|ref|NZ_KE159521.1|:c329882-329256|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A0L7|UniRef50_R5NA80,unclassified,627,3,0.0.0.0,4.784688995215311
gi|498503065|ref|NZ_KB822571.1|:5129159-5132716|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_unknown,unclassified,3558,17,0.0.0.0,4.7779651489600905
gi|490134789|ref|NZ_KB822565.1|:c759730-758474|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZRU2|UniRef50_N1ZRU2,unclassified,1257,6,0.0.0.0,4.773269689737471
gi|490136654|ref|NZ_KB822566.1|:153235-154284|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDM9|UniRef50_R7PQT0,unclassified,1050,5,0.0.0.0,4.761904761904762
gi|555546126|ref|NZ_KI530573.1|:c264427-264218|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2Q2I2|UniRef50_V2Q2I2,unclassified,210,1,0.0.0.0,4.761904761904762
gi|490136654|ref|NZ_KB822566.1|:153235-154284|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDM9|UniRef50_R7PQT0,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium aceticum,1050,5,0.0.0.0,4.761904761904762
gi|406351884|ref|NZ_JH815271.1|:931409-932248|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_unknown|UniRef50_A2XBC4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,840,4,0.0.0.0,4.761904761904762
gi|498503065|ref|NZ_KB822571.1|:c1355901-1354852|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEL6|UniRef50_A6KZK0,unclassified,1050,5,2.4.99.17,4.761904761904762
gi|498503065|ref|NZ_KB822571.1|:4918520-4919779|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZXX3|UniRef50_K5ZXX3,unclassified,1260,6,0.0.0.0,4.761904761904762
gi|490148212|ref|NZ_KB822402.1|:c395541-394492|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N2A0V5|UniRef50_A5VJE5,unclassified,1050,5,0.0.0.0,4.761904761904762
gi|545159004|ref|NZ_KE698887.1|:1687965-1688174|562|g__Escherichia.s__Escherichia_coli|UniRef90_W8U003|UniRef50_W8U003,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,210,1,0.0.0.0,4.761904761904762
gi|224104202|ref|NZ_DS499552.1|:c3948-3739|261299|g__Peptostreptococcaceae_noname.s__Clostridium_bartlettii|UniRef90_B0A7F1|UniRef50_A7BNW4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium acetobutylicum,210,1,0.0.0.0,4.761904761904762
gi|265758149|ref|NZ_GG705247.1|:4095-4304|457391|g__Bacteroides.s__Bacteroides_sp_3_1_33FAA|UniRef90_D1KAJ3|UniRef50_D1KAJ3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella sp. oral taxon 443,210,1,0.0.0.0,4.761904761904762
gi|224581001|ref|NZ_GG657390.1|:183867-184076|562|g__Shigella.s__Shigella_sp_D9|UniRef90_P0C265|UniRef50_Q57IE4,unclassified,210,1,0.0.0.0,4.761904761904762
gi|387175331|ref|NZ_JH660541.1|:376766-377605|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_unknown|UniRef50_A2XBC4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,840,4,0.0.0.0,4.761904761904762
gi|224104202|ref|NZ_DS499552.1|:c3948-3739|261299|g__Peptostreptococcaceae_noname.s__Clostridium_bartlettii|UniRef90_B0A7F1|UniRef50_A7BNW4,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Leuconostocaceae;g_Weissella;s_Weissella hellenica,210,1,0.0.0.0,4.761904761904762
gi|265758149|ref|NZ_GG705247.1|:4095-4304|457391|g__Bacteroides.s__Bacteroides_sp_3_1_33FAA|UniRef90_D1KAJ3|UniRef50_D1KAJ3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,210,1,0.0.0.0,4.761904761904762
gi|490137351|ref|NZ_KB822567.1|:c35427-35008|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDR7|UniRef50_C3P9Q0,unclassified,420,2,0.0.0.0,4.761904761904762
gi|490134789|ref|NZ_KB822565.1|:c886565-886356|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZCB3|UniRef50_M3G6I8,unclassified,210,1,0.0.0.0,4.761904761904762
gi|484038067|ref|NZ_HE997181.1|:3275827-3277512|445220|g__Rhodospirillales_noname.s__Reyranella_massiliensis|UniRef90_unknown|UniRef50_P15557,unclassified,1686,8,2.3.2.2,4.744958481613286
gi|498503065|ref|NZ_KB822571.1|:c5736524-5735892|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z4R8|UniRef50_G8UJG3,unclassified,633,3,0.0.0.0,4.739336492890995
gi|410101287|ref|NZ_JH976473.1|:c555186-554554|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AGL8|UniRef50_F0R320,unclassified,633,3,0.0.0.0,4.739336492890995
gi|498503065|ref|NZ_KB822571.1|:c5149110-5147209|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2B3F1|UniRef50_N2B3F1,unclassified,1902,9,0.0.0.0,4.73186119873817
gi|522837947|ref|NZ_KE159513.1|:c2050409-2049141|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YR49|UniRef50_R5FBA6,unclassified,1269,6,0.0.0.0,4.728132387706856
gi|432337601|ref|NZ_ANIU01000402.1|:c6661-6239|44752|g__Rhodococcus.s__Rhodococcus_wratislaviensis|UniRef90_L2TKZ7|UniRef50_L2TKZ7,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Ralstonia;s_Ralstonia solanacearum,423,2,0.0.0.0,4.7281323877068555
gi|522837947|ref|NZ_KE159513.1|:c1150302-1149457|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZI51|UniRef50_U3QEW9,unclassified,846,4,2.7.1.49,4.7281323877068555
gi|498503065|ref|NZ_KB822571.1|:c5921159-5920314|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZI51|UniRef50_U3QEW9,unclassified,846,4,2.7.1.49,4.7281323877068555
gi|498503065|ref|NZ_KB822571.1|:6213090-6213725|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2ALN6|UniRef50_R6PW67,unclassified,636,3,0.0.0.0,4.716981132075472
gi|406351884|ref|NZ_JH815271.1|:2467107-2467955|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_P37767|UniRef50_P37767,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,849,4,0.0.0.0,4.7114252061248525
gi|223667804|ref|NZ_DS480315.1|:1547-1759|411489|g__Clostridium.s__Clostridium_sp_L2_50|UniRef90_A7VEU0|UniRef50_C7T763,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,213,1,0.0.0.0,4.694835680751174
gi|223667804|ref|NZ_DS480315.1|:1547-1759|411489|g__Clostridium.s__Clostridium_sp_L2_50|UniRef90_A7VEU0|UniRef50_C7T763,root,213,1,0.0.0.0,4.694835680751174
gi|224580999|ref|NZ_GG657388.1|:140416-140628|562|g__Shigella.s__Shigella_sp_D9|UniRef90_B7MDS5|UniRef50_B7MDS5,unclassified,213,1,0.0.0.0,4.694835680751174
gi|498503065|ref|NZ_KB822571.1|:c3806053-3805415|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WZC4|UniRef50_Q5LI12,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella sp. oral taxon HOT-286,639,3,2.4.2.10,4.694835680751174
gi|483984795|ref|NZ_KB892670.1|:7543-8181|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000363CB30|UniRef50_UPI000363CB30,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,639,3,0.0.0.0,4.694835680751174
