GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|91209055|ref|NC_007946.1|:c4428300-4427974|562|g__Escherichia.s__Escherichia_coli|UniRef90_A1AIC8|UniRef50_A1AIC8,root;k_Bacteria,327,1,0.0.0.0,3.058103975535168
gi|420094725|ref|NZ_AKAW01000135.1|:c326-1|562|g__Escherichia.s__Escherichia_coli|UniRef90_K4VWA2|UniRef50_K4VWA2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,326,1,0.0.0.0,3.067484662576687
gi|545287558|ref|NZ_KE702336.1|:977356-977685|562|g__Escherichia.s__Escherichia_coli|UniRef90_T9TJK4|UniRef50_T9TJK4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,330,1,0.0.0.0,3.0303030303030303
gi|476381253|ref|NZ_KB733422.1|:c46953-43594|562|g__Escherichia.s__Escherichia_coli|UniRef90_P52143|UniRef50_P52143,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,3360,1,0.0.0.0,0.2976190476190476
gi|417263995|ref|NZ_AFAB02000213.1|:275940-276218|562|g__Escherichia.s__Escherichia_coli|UniRef90_I2X5V7|UniRef50_W1H6F8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,279,1,0.0.0.0,3.584229390681003
gi|387619774|ref|NC_017638.1|:c4252976-4250154|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_Q9Z507,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2823,1,0.0.0.0,0.35423308537017356
gi|416898167|ref|NZ_AEXD01000016.1|:c109324-106475|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_P0DMC6,root;k_Bacteria,2850,1,2.7.13.3,0.3508771929824561
gi|429953373|ref|NZ_KB021465.1|:c40345-39889|562|g__Escherichia.s__Escherichia_coli|UniRef90_L2CS94|UniRef50_E6PKC3,root,457,1,0.0.0.0,2.1881838074398248
gi|556579728|ref|NZ_KI532512.1|:100854-101012|562|g__Escherichia.s__Escherichia_coli|UniRef90_V0UT01|UniRef50_V0UT01,root;k_Bacteria,159,1,0.0.0.0,6.289308176100628
gi|545136281|ref|NZ_AVQR01000065.1|:37940-42163|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_J7R0T4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,4224,1,0.0.0.0,0.23674242424242423
gi|419349976|ref|NZ_AIHG01000014.1|:c54566-54393|562|g__Escherichia.s__Escherichia_coli|UniRef90_H5L7Y4|UniRef50_E3PEI3,root,174,1,0.0.0.0,5.74712643678161
gi|425153880|ref|NZ_JH963969.1|:c28602-28486|562|g__Escherichia.s__Escherichia_coli|UniRef90_K2Z3N5|UniRef50_K2Z3N5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,117,2,0.0.0.0,17.094017094017094
gi|486159528|ref|NZ_APZT01000116.1|:c9284-1824|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_A0A024L957,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,7461,1,0.0.0.0,0.13403029084573112
gi|486159528|ref|NZ_APZT01000116.1|:c9284-1824|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_A0A024L957,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia,7461,1,0.0.0.0,0.13403029084573112
gi|425321590|ref|NZ_JH963155.1|:c15293-15168|562|g__Escherichia.s__Escherichia_coli|UniRef90_K3R0M2|UniRef50_K3R0M2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,126,3,0.0.0.0,23.80952380952381
gi|422356497|ref|NZ_GG772990.1|:84480-84608|562|g__Escherichia.s__Escherichia_coli|UniRef90_E6A9W8|UniRef50_M9BSW4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,129,1,0.0.0.0,7.751937984496124
gi|487677707|ref|NZ_AQFI01000014.1|:783213-786854|562|g__Escherichia.s__Escherichia_coli|UniRef90_N2I8V8|UniRef50_N2I8V8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,3642,1,0.0.0.0,0.2745744096650192
gi|419076711|ref|NZ_AIFJ01000075.1|:c3602-45|562|g__Escherichia.s__Escherichia_coli|UniRef90_A0A025QVM6|UniRef50_A0A024L3Z4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,3558,1,0.0.0.0,0.2810567734682406
gi|417142674|ref|NZ_AEZL02000033.1|:c167084-166308|562|g__Escherichia.s__Escherichia_coli|UniRef90_V6FBF1|UniRef50_A0A037YH66,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,777,3,0.0.0.0,3.861003861003861
gi|485865023|ref|NZ_APYD01000044.1|:233719-236094|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_P33346,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2376,1,0.0.0.0,0.4208754208754209
gi|507088847|ref|NZ_KB976093.1|:c557692-556925|562|g__Escherichia.s__Escherichia_coli|UniRef90_P0A9S8|UniRef50_P0A9S8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,768,1,0.0.0.0,1.3020833333333333
gi|423007663|ref|NZ_JH378048.1|:c2425356-2424820|562|g__Escherichia.s__Escherichia_coli|UniRef90_G5URP0|UniRef50_E0IXG6,root,537,1,0.0.0.0,1.8621973929236497
gi|510913997|ref|NZ_KE136725.1|:c137846-137367|562|g__Escherichia.s__Escherichia_coli|UniRef90_A7ZP19|UniRef50_Q7VN08,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,480,1,0.0.0.0,2.0833333333333335
gi|419166729|ref|NZ_AIFZ01000035.1|:c6912-6421|562|g__Escherichia.s__Escherichia_coli|UniRef90_P22787|UniRef50_P22787,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,492,3,0.0.0.0,6.097560975609756
gi|545285425|ref|NZ_KE702257.1|:721513-722136|562|g__Escherichia.s__Escherichia_coli|UniRef90_P64610|UniRef50_P64610,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,624,1,0.0.0.0,1.6025641025641026
gi|510916922|ref|NZ_KE136891.1|:c219979-218492|562|g__Escherichia.s__Escherichia_coli|UniRef90_A7ZLX7|UniRef50_C6DKE8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1488,1,1.1.1.58,0.6720430107526881
gi|476381512|ref|NZ_KB733179.1|:c2273209-2271365|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_P14081,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1845,1,0.0.0.0,0.5420054200542006
gi|510914015|ref|NZ_KE136726.1|:c1190339-1188510|562|g__Escherichia.s__Escherichia_coli|UniRef90_UPI00035E0D5C|UniRef50_Q83IY4,root;k_Bacteria,1830,1,2.6.1.16,0.5464480874316939
gi|507088610|ref|NZ_KB976087.1|:c353205-352045|562|g__Escherichia.s__Escherichia_coli|UniRef90_P77806|UniRef50_P77806,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1161,1,0.0.0.0,0.8613264427217915
gi|492159581|ref|NZ_AQDX01000124.1|:16897-18639|562|g__Escherichia.s__Escherichia_coli|UniRef90_M9A5J3|UniRef50_P39336,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1743,1,0.0.0.0,0.5737234652897303
gi|510913971|ref|NZ_KE136723.1|:c1091890-1090412|562|g__Escherichia.s__Escherichia_coli|UniRef90_P77377|UniRef50_P77377,root;k_Bacteria,1479,1,0.0.0.0,0.676132521974307
gi|416900834|ref|NZ_AEXD01000028.1|:58225-59682|562|g__Escherichia.s__Escherichia_coli|UniRef90_P39282|UniRef50_P39282,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1458,1,0.0.0.0,0.6858710562414266
gi|506813579|ref|NZ_AOQZ01000020.1|:161627-162997|562|g__Escherichia.s__Escherichia_coli|UniRef90_P30744|UniRef50_P30744,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1371,1,4.3.1.17,0.7293946024799417
gi|419164304|ref|NZ_AIFZ01000025.1|:104855-106345|562|g__Escherichia.s__Escherichia_coli|UniRef90_H4WCT9|UniRef50_N0AZ28,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1491,1,0.0.0.0,0.670690811535882
gi|416898449|ref|NZ_AEXD01000017.1|:c302158-300731|562|g__Escherichia.s__Escherichia_coli|UniRef90_P52101|UniRef50_Q8XA47,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1428,1,2.7.13.3,0.700280112044818
gi|26245917|ref|NC_004431.1|:c4982286-4981882|562|g__Escherichia.s__Escherichia_coli|UniRef90_Q8FAM2|UniRef50_Q8FAM2,root;k_Bacteria,405,1,0.0.0.0,2.4691358024691357
gi|506938803|ref|NZ_AOQL01000013.1|:c11932-10475|562|g__Escherichia.s__Escherichia_coli|UniRef90_P26648|UniRef50_Q7CGI0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1458,1,0.0.0.0,0.6858710562414266
gi|545264057|ref|NZ_KE701631.1|:c325704-324262|562|g__Escherichia.s__Escherichia_coli|UniRef90_Q8XBY4|UniRef50_Q8XBY4,root;k_Bacteria,1443,1,2.7.13.3,0.693000693000693
gi|452700642|ref|NZ_AFWC01000170.1|:c6239-5795|562|g__Escherichia.s__Escherichia_coli|UniRef90_P33363|UniRef50_P33363,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,445,1,0.0.0.0,2.247191011235955
gi|559187285|ref|NZ_AHHM01000347.1|:796-1236|562|g__Escherichia.s__Escherichia_coli|UniRef90_P10032|UniRef50_P10032,root,441,1,0.0.0.0,2.2675736961451247
gi|506940330|ref|NZ_AOQG01000045.1|:c31708-30272|562|g__Escherichia.s__Escherichia_coli|UniRef90_A7ZHP7|UniRef50_A6T4V9,root;k_Bacteria,1437,1,0.0.0.0,0.6958942240779401
gi|556694897|ref|NZ_KI534459.1|:c104663-104222|562|g__Escherichia.s__Escherichia_coli|UniRef90_P0ACT8|UniRef50_P0ACT8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,442,1,0.0.0.0,2.262443438914027
gi|487649524|ref|NZ_AQEN01000011.1|:c4029-1213|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_W8EDV4,root,2817,1,0.0.0.0,0.35498757543485976
gi|194435560|ref|NZ_AAMK02000001.1|:c237462-236011|562|g__Escherichia.s__Escherichia_coli|UniRef90_B3X836|UniRef50_B3X836,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1452,1,3.6.3.17,0.6887052341597797
gi|421813154|ref|NZ_AMTN01000100.1|:41013-41441|562|g__Escherichia.s__Escherichia_coli|UniRef90_K5IB56|UniRef50_X3EZY0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,429,1,0.0.0.0,2.331002331002331
gi|554974289|gb|AYHT01000010.1|:c47477-47118|562|g__Escherichia.s__Escherichia_coli|UniRef90_A7ZSL9|UniRef50_B7MCV9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,360,1,0.0.0.0,2.7777777777777777
gi|425303956|ref|NZ_JH965297.1|:c94689-94330|562|g__Escherichia.s__Escherichia_coli|UniRef90_K3KZB9|UniRef50_E2WRK6,root;k_Bacteria,360,1,0.0.0.0,2.7777777777777777
gi|415808962|ref|NZ_ADUP01000016.1|:c55998-55633|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,366,2,0.0.0.0,5.46448087431694
gi|476380859|ref|NZ_KB732580.1|:4179090-4179446|562|g__Escherichia.s__Escherichia_coli|UniRef90_L3HUX3|UniRef50_L3HUX3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,357,1,0.0.0.0,2.801120448179272
gi|510915478|ref|NZ_KE136832.1|:c324956-323145|562|g__Escherichia.s__Escherichia_coli|UniRef90_S0ZBX9|UniRef50_S0ZBX9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1812,1,0.0.0.0,0.5518763796909492
gi|506867840|ref|NZ_AOQU01000301.1|:1-2900|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_A0A025DCK3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2900,1,0.0.0.0,0.3448275862068966
gi|545273138|ref|NZ_KE701844.1|:19919-20296|562|g__Escherichia.s__Escherichia_coli|UniRef90_T8XGH1|UniRef50_I6FRX4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,378,1,0.0.0.0,2.6455026455026456
gi|444958768|ref|NZ_AOED01000154.1|:1476-1850|562|g__Escherichia.s__Escherichia_coli|UniRef90_P64525|UniRef50_P64525,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,375,1,0.0.0.0,2.6666666666666665
gi|487561161|ref|NZ_AQDQ01000054.1|:55229-55603|562|g__Escherichia.s__Escherichia_coli|UniRef90_P76573|UniRef50_P76573,root,375,1,0.0.0.0,2.6666666666666665
gi|417633178|ref|NZ_AFEA01000006.1|:c265312-264776|562|g__Escherichia.s__Escherichia_coli|UniRef90_G2CH82|UniRef50_U3TTP8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,537,1,0.0.0.0,1.8621973929236497
gi|415778137|ref|NZ_ADUM01000115.1|:c31495-30959|562|g__Escherichia.s__Escherichia_coli|UniRef90_S1KDR7|UniRef50_R4Y6B2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,537,1,0.0.0.0,1.8621973929236497
gi|452240832|ref|NZ_AELA01000036.1|:c62111-61596|562|g__Escherichia.s__Escherichia_coli|UniRef90_T9LNI0|UniRef50_T9LNI0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,516,1,0.0.0.0,1.937984496124031
gi|506937794|ref|NZ_AOQR01000001.1|:c517-1|562|g__Escherichia.s__Escherichia_coli|UniRef90_A0A023YB92|UniRef50_P77324,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,517,1,0.0.0.0,1.9342359767891681
gi|417284915|ref|NZ_AFAG02000002.1|:60655-63315|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_M4TFL9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2661,1,0.0.0.0,0.37579857196542654
gi|554981616|gb|AYHT01000002.1|:194632-195150|562|g__Escherichia.s__Escherichia_coli|UniRef90_D2A952|UniRef50_D2A952,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,519,1,0.0.0.0,1.9267822736030829
gi|386698504|ref|NC_017660.1|:406647-408485|562|g__Escherichia.s__Escherichia_coli|UniRef90_P32717|UniRef50_P32717,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1839,1,0.0.0.0,0.5437737901033171
gi|419032596|ref|NZ_AIFC01000004.1|:c16910-15537|562|g__Escherichia.s__Escherichia_coli|UniRef90_P15069|UniRef50_P15069,root,1374,1,0.0.0.0,0.727802037845706
gi|476381461|ref|NZ_KB733130.1|:c2910264-2907667|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_P33129,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2598,1,0.0.0.0,0.3849114703618168
gi|474558840|ref|NZ_AHAW01000002.1|:c120415-118565|562|g__Escherichia.s__Escherichia_coli|UniRef90_J7QWZ8|UniRef50_P36682,root;k_Bacteria,1851,2,0.0.0.0,1.0804970286331712
gi|419805795|ref|NZ_AJPQ01000047.1|:580-1149|562|g__Escherichia.s__Escherichia_coli|UniRef90_I1B937|UniRef50_I1B937,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,570,1,0.0.0.0,1.7543859649122808
gi|506939796|ref|NZ_AOQI01000035.1|:c7335-5953|562|g__Escherichia.s__Escherichia_coli|UniRef90_P08369|UniRef50_P08369,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1383,2,0.0.0.0,1.4461315979754157
gi|545285288|ref|NZ_KE702254.1|:c997966-997415|562|g__Escherichia.s__Escherichia_coli|UniRef90_U0D3S4|UniRef50_U0D3S4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,552,1,0.0.0.0,1.8115942028985506
gi|485826628|ref|NZ_APXA01000057.1|:1-545|562|g__Escherichia.s__Escherichia_coli|UniRef90_N2M4X0|UniRef50_J5NRW4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,545,2,0.0.0.0,3.6697247706422016
gi|545158202|ref|NZ_KE698851.1|:c473127-472582|562|g__Escherichia.s__Escherichia_coli|UniRef90_T5P967|UniRef50_W1FLR5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,546,1,0.0.0.0,1.8315018315018314
gi|510911869|ref|NZ_KE136674.1|:2-553|562|g__Escherichia.s__Escherichia_coli|UniRef90_S0VA58|UniRef50_S0VA58,root;k_Bacteria,552,1,0.0.0.0,1.8115942028985506
gi|423704555|ref|NZ_JH768587.1|:c569273-568811|562|g__Escherichia.s__Escherichia_coli|UniRef90_I2P5X6|UniRef50_I2P5X6,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,463,1,0.0.0.0,2.159827213822894
gi|559165079|ref|NZ_AHHK01000281.1|:c7507-7058|562|g__Escherichia.s__Escherichia_coli|UniRef90_P18777|UniRef50_P18777,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,450,1,0.0.0.0,2.2222222222222223
gi|417144115|ref|NZ_AEZO02000003.1|:c465320-462558|562|g__Escherichia.s__Escherichia_coli|UniRef90_I2SYF8|UniRef50_I2SYF8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2763,1,0.0.0.0,0.3619254433586681
gi|417144115|ref|NZ_AEZO02000003.1|:c465320-462558|562|g__Escherichia.s__Escherichia_coli|UniRef90_I2SYF8|UniRef50_I2SYF8,root;k_Bacteria,2763,1,0.0.0.0,0.3619254433586681
gi|386703215|ref|NC_017663.1|:4640114-4640572|562|g__Escherichia.s__Escherichia_coli|UniRef90_H9UZT1|UniRef50_H9UZT1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,459,1,0.0.0.0,2.178649237472767
gi|417616640|ref|NZ_AFDX01000006.1|:116941-119622|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_Q8ZRF8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2682,2,0.0.0.0,0.7457121551081283
gi|506939755|ref|NZ_AOQJ01000499.1|:5041-6447|562|g__Escherichia.s__Escherichia_coli|UniRef90_P27837|UniRef50_P54425,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1407,1,0.0.0.0,0.7107320540156361
gi|510915356|ref|NZ_KE136820.1|:1096266-1096764|562|g__Escherichia.s__Escherichia_coli|UniRef90_S0YZK9|UniRef50_V0AGL2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,499,1,0.0.0.0,2.004008016032064
gi|485946739|ref|NZ_APZA01000064.1|:c14776-13367|562|g__Escherichia.s__Escherichia_coli|UniRef90_P0AFB9|UniRef50_P0AFB9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1410,1,0.0.0.0,0.7092198581560284
gi|419179673|ref|NZ_AIGC01000005.1|:178653-179162|562|g__Escherichia.s__Escherichia_coli|UniRef90_H4XIK4|UniRef50_H4XIK4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,510,2,0.0.0.0,3.9215686274509802
gi|485839444|ref|NZ_APXK01000208.1|:611-2017|562|g__Escherichia.s__Escherichia_coli|UniRef90_P76361|UniRef50_P76361,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1407,1,0.0.0.0,0.7107320540156361
gi|506939568|ref|NZ_AOQJ01000312.1|:5870-8572|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_T7H4C9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2703,1,0.0.0.0,0.3699593044765076
gi|554976808|gb|AYHT01000008.1|:477621-478100|562|g__Escherichia.s__Escherichia_coli|UniRef90_V3A5E6|UniRef50_V3A5E6,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,480,4,0.0.0.0,8.333333333333334
gi|545159980|ref|NZ_KE698986.1|:c94727-94248|562|g__Escherichia.s__Escherichia_coli|UniRef90_T5RVH3|UniRef50_T5RVH3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,480,1,0.0.0.0,2.0833333333333335
gi|553958283|ref|NZ_KI521679.1|:c6358-5879|562|g__Escherichia.s__Escherichia_coli|UniRef90_U9YT92|UniRef50_G8XC77,root,480,1,0.0.0.0,2.0833333333333335
gi|157159467|ref|NC_009800.1|:c4118048-4116294|562|g__Escherichia.s__Escherichia_coli|UniRef90_P32152|UniRef50_P32152,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1755,1,0.0.0.0,0.5698005698005698
gi|510924375|ref|NZ_KE137162.1|:c4272020-4271841|562|g__Escherichia.s__Escherichia_coli|UniRef90_S1GL06|UniRef50_S1GL06,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,180,1,0.0.0.0,5.555555555555555
gi|300921658|ref|NZ_GG771822.1|:c9449-9276|562|g__Escherichia.s__Escherichia_coli|UniRef90_D7Y5D3|UniRef50_B5YYZ9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,174,1,0.0.0.0,5.74712643678161
gi|485839534|ref|NZ_APXK01000239.1|:842-1027|562|g__Escherichia.s__Escherichia_coli|UniRef90_I0VWW9|UniRef50_I0VWW9,root;k_Bacteria,186,1,0.0.0.0,5.376344086021505
gi|485839534|ref|NZ_APXK01000239.1|:842-1027|562|g__Escherichia.s__Escherichia_coli|UniRef90_I0VWW9|UniRef50_I0VWW9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,186,1,0.0.0.0,5.376344086021505
gi|422792617|ref|NZ_GL872113.1|:c165156-163399|562|g__Escherichia.s__Escherichia_coli|UniRef90_A0A023KY78|UniRef50_P36682,root;k_Bacteria,1758,2,0.0.0.0,1.1376564277588168
gi|506940113|ref|NZ_AOQH01000006.1|:c29368-27716|562|g__Escherichia.s__Escherichia_coli|UniRef90_Q46808|UniRef50_Q46808,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1653,1,0.0.0.0,0.6049606775559588
gi|506940295|ref|NZ_AOQG01000010.1|:68893-70545|562|g__Escherichia.s__Escherichia_coli|UniRef90_P07024|UniRef50_P07024,root,1653,1,3.1.3.5,0.6049606775559588
gi|300915963|ref|NZ_GG771449.1|:6844-7002|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_I2RF72,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,159,1,0.0.0.0,6.289308176100628
