uniref,ec
UniRef90_B7R8V6,0
UniRef90_A7B6K2,0
UniRef90_A6KX84,0
UniRef90_A6L8C4,5.3.1.9
UniRef90_A6LA92,6.1.1.20
UniRef90_A6LC18,3.6.5.n1
UniRef90_A6LCM9,0
UniRef90_A6LEI9,0
UniRef90_A6LIX9,0
UniRef90_A7ZJD2,2.7.1.6
UniRef90_A7ZU91,0
UniRef90_A8ARE4,6.1.1.14
UniRef90_B5YX37,0
UniRef90_E1PBH8,0
UniRef90_K5Y132,0
UniRef90_K5Y2C0,0
UniRef90_K5Y2H5,0
UniRef90_K5Y8P8,0
UniRef90_K5YF17,0
UniRef90_K5YHA3,0
UniRef90_K5YJ33,0
UniRef90_K5YU21,0
UniRef90_K5YU86,0
UniRef90_K5YUE3,5.3.1.28
UniRef90_K5YUI9,0
UniRef90_K5YVL5,0
UniRef90_K5YZ84,0
UniRef90_K5Z0A1,0
UniRef90_K5Z142,0
UniRef90_K5Z1W7,0
UniRef90_K5Z6K6,0
UniRef90_K5Z6T7,0
UniRef90_K5Z6W2,0
UniRef90_K5Z779,0
UniRef90_K5ZB52,0
UniRef90_K5ZBW6,0
UniRef90_K5ZD00,0
UniRef90_K5ZDN7,0
UniRef90_K5ZHH6,0
UniRef90_K5ZI52,0
UniRef90_K5ZI60,0
UniRef90_K5ZKY0,0
UniRef90_K5ZLZ3,0
UniRef90_K5ZP72,0
UniRef90_K5ZPL0,0
UniRef90_K5ZRH9,0
UniRef90_K5ZT65,0
UniRef90_K5ZTL7,0
UniRef90_K5ZTN1,0
UniRef90_K5ZTW1,0
UniRef90_K5ZU37,0
UniRef90_K5ZUB2,0
UniRef90_K5ZUK7,2.7.7.3
UniRef90_K5ZUS9,0
UniRef90_K5ZUW8,0
UniRef90_K5ZVS1,0
UniRef90_K5ZY89,0
UniRef90_K5ZYL3,0
UniRef90_K5ZYL8,5.1.3.3
UniRef90_K5ZYN0,0
UniRef90_K5ZZ09,0
UniRef90_K5ZZ36,0
UniRef90_K5ZZJ6,0
UniRef90_K5ZZZ8,0
UniRef90_K6A1G5,0
UniRef90_K6A210,0
UniRef90_K6A2X3,0
UniRef90_K6A4I7,0
UniRef90_K6A4P6,0
UniRef90_K6A5S9,1.1.1.23
UniRef90_K6A640,0
UniRef90_K6A6P6,0
UniRef90_K6A6W5,0
UniRef90_K6A9M4,0
UniRef90_K6A9N7,0
UniRef90_K6AGI2,0
UniRef90_K6AGJ4,0
UniRef90_K6AHB1,0
UniRef90_K6ALD4,0
UniRef90_K6ALS7,0
UniRef90_K6ARA2,0
UniRef90_K6ARH6,0
UniRef90_K6AT36,0
UniRef90_N2AIQ2,0
UniRef90_N2AJW8,0
UniRef90_N2ALL6,0
UniRef90_N2ARW2,0
UniRef90_N2ATR7,0
UniRef90_N2AXX5,0
UniRef90_N2AZ86,0
UniRef90_N2B1T2,0
UniRef90_N2B357,0
UniRef90_N2B889,0
UniRef90_N2B978,0
UniRef90_N2B9W8,0
UniRef90_N2BBM3,0
UniRef90_N2BEX7,0
UniRef90_N2BFE6,0
UniRef90_P04395,3.2.2.21
UniRef90_P08660,2.7.2.4
UniRef90_P0AB10,0
UniRef90_P0AD62,2.7.1.40
UniRef90_P0AE14,0
UniRef90_P21517,3.2.1.20
UniRef90_P31678,3.1.3.12
UniRef90_P39298,0
UniRef90_P77221,0
UniRef90_Q47690,2.1.1.10
UniRef90_Q64WI5,0
UniRef90_R5DAK3,0
UniRef90_R5DCM6,6.3.2.9
UniRef90_R5DG80,0
UniRef90_R5DLE2,0
UniRef90_R5DMA4,0
UniRef90_R6WQT9,1.6.5.8
UniRef90_R6WUQ7,0
UniRef90_R6WUS9,0
UniRef90_R6WVL3,0
UniRef90_R6X9S8,0
UniRef90_R6XCJ4,0
UniRef90_R6Y551,0
UniRef90_R7JQI6,0
UniRef90_R9H7Q0,0
UniRef90_F3AQH6,0
UniRef90_T0PDZ1,0
UniRef90_A7VSA4,0
UniRef90_Q7PDJ4,0
UniRef90_Q4YIR0,0
UniRef90_Q7R849,0
UniRef90_Q4YDI1,0
UniRef90_D6S3S3,0
UniRef90_Q7R7N2,0
UniRef90_G7NGG9,0
UniRef90_A0A024FC15,0
UniRef90_A0A031H031,0
UniRef90_A6LA87,0
UniRef90_A6LEG7,0
UniRef90_A6LEI1,0
UniRef90_A6LEM8,0
UniRef90_A6LFF0,5.3.1.1
UniRef90_A7ADT9,0
UniRef90_A7MQP7,0
UniRef90_A7ZUD3,5.3.1.1
UniRef90_A8AD69,2.1.1.192
UniRef90_B2TVQ9,0
UniRef90_B5EZ07,0
UniRef90_B5FTC5,4.1.2.4
UniRef90_B7JCC8,0
UniRef90_B7M063,0
UniRef90_C3SEN7,1.1.1.57
UniRef90_C3T0C3,0
UniRef90_D3QPK4,3.5.1.110
UniRef90_E1IJD3,0
UniRef90_G2B0R0,0
UniRef90_H4WCT9,0
UniRef90_K5Y084,0
UniRef90_K5Y2C5,0
UniRef90_K5Y5X9,0
UniRef90_K5Y6S6,0
UniRef90_K5YE73,0
UniRef90_K5YF42,0
UniRef90_K5YG30,0
UniRef90_K5YK56,0
UniRef90_K5YM06,0
UniRef90_K5YM75,0
UniRef90_K5YN88,0
UniRef90_K5YN99,0
UniRef90_K5YNC4,0
UniRef90_K5YR59,0
UniRef90_K5YTI0,0
UniRef90_K5YTJ8,0
UniRef90_K5YVK2,0
UniRef90_K5YVL2,0
UniRef90_K5YVN7,0
UniRef90_K5YVV4,0
UniRef90_K5YXW8,0
UniRef90_K5YYE0,0
UniRef90_K5YYQ6,0
UniRef90_K5YZ92,0
UniRef90_K5Z094,0
UniRef90_K5Z0A8,0
UniRef90_K5Z185,0
UniRef90_K5Z3W6,0
UniRef90_K5Z475,0
UniRef90_K5Z515,0
UniRef90_K5Z5P8,0
UniRef90_K5Z5U6,0
UniRef90_K5Z5V5,0
UniRef90_K5Z602,0
UniRef90_K5Z6G6,0
UniRef90_K5Z6R5,0
UniRef90_K5Z717,1.4.1.1
UniRef90_K5Z836,0
UniRef90_K5Z8B0,2.2.1.9
UniRef90_K5ZAA6,0
UniRef90_K5ZAU8,0
UniRef90_K5ZEH3,0
UniRef90_K5ZFU4,0
UniRef90_K5ZGG8,0
UniRef90_K5ZGR5,0
UniRef90_K5ZHQ3,1.6.5.8
UniRef90_K5ZIF4,6.2.1.5
UniRef90_K5ZKY6,0
UniRef90_K5ZL60,0
UniRef90_K5ZLQ3,0
UniRef90_K5ZLW5,0
UniRef90_K5ZMQ5,0
UniRef90_K5ZNZ5,0
UniRef90_K5ZPC3,0
UniRef90_K5ZQQ5,0
UniRef90_K5ZRG2,0
UniRef90_K5ZRH6,0
UniRef90_K5ZRK6,0
UniRef90_K5ZRM2,0
UniRef90_K5ZT43,0
UniRef90_K5ZTH7,0
UniRef90_K5ZU79,0
UniRef90_K5ZUD4,0
UniRef90_K5ZUG9,0
UniRef90_K5ZUH4,0
UniRef90_K5ZUJ0,0
UniRef90_K5ZUK5,0
UniRef90_K5ZUM7,0
UniRef90_K5ZUU0,2.7.1.24
UniRef90_K5ZWF7,0
UniRef90_K5ZWY9,0
UniRef90_K5ZYA2,0
UniRef90_K5ZYB9,0
UniRef90_K5ZYQ3,0
UniRef90_K5ZYX6,0
UniRef90_K5ZZF2,0
UniRef90_K5ZZM1,0
UniRef90_K5ZZZ4,0
UniRef90_K6A0U5,0
UniRef90_K6A1H0,0
UniRef90_K6A1M7,0
UniRef90_K6A1Y4,0
UniRef90_K6A234,0
UniRef90_K6A3R9,0
UniRef90_K6A3X2,0
UniRef90_K6A445,0
UniRef90_K6A5M2,0
UniRef90_K6A6H0,0
UniRef90_K6A6J3,4.1.99.12
UniRef90_K6A934,0
UniRef90_K6A9D2,0
UniRef90_K6A9Z7,0
UniRef90_K6AA44,0
UniRef90_K6AAZ6,0
UniRef90_K6ABB5,0
UniRef90_K6AGC5,2.7.4.25
UniRef90_K6AGE2,0
UniRef90_K6AHA0,0
UniRef90_K6AHD3,0
UniRef90_K6AHI7,0
UniRef90_K6AL59,5.4.2.11
UniRef90_K6ALI4,0
UniRef90_K6AMA8,0
UniRef90_K6ART3,0
UniRef90_K6AU62,0
UniRef90_K6AUB5,0
UniRef90_K6AUJ4,0
UniRef90_K6AWK9,0
UniRef90_K6AYU0,0
UniRef90_L1F8G8,0
UniRef90_M8PZH3,0
UniRef90_N2AHJ8,0
UniRef90_N2AIS2,0
UniRef90_N2AJU2,0
UniRef90_N2APS6,0
UniRef90_N2AQL1,0
UniRef90_N2AR07,0
UniRef90_N2ARP6,0
UniRef90_N2ASF1,0
UniRef90_N2AWS6,0
UniRef90_N2B068,0
UniRef90_N2B1M5,0
UniRef90_N2B2Y0,0
UniRef90_N2B3E4,0
UniRef90_N2B3J7,0
UniRef90_N2BAC1,0
UniRef90_N2BBE9,0
UniRef90_N2BE98,0
UniRef90_N2BIP9,0
UniRef90_P0A2E4,0
UniRef90_P0A9C1,1.1.5.3
UniRef90_P0A9K5,0
UniRef90_P0ABY9,0
UniRef90_P0ACS8,0
UniRef90_P0AEF2,0
UniRef90_P0AF09,0
UniRef90_P0AF53,0
UniRef90_P0AG32,0
UniRef90_P21169,4.1.1.17
UniRef90_P21338,3.1.27.6
UniRef90_P25737,0
UniRef90_P26648,0
UniRef90_P31126,0
UniRef90_P32152,0
UniRef90_P32167,0
UniRef90_P33021,0
UniRef90_P37197,1.11.1.5
UniRef90_P52131,0
UniRef90_P63884,3.5.1.28
UniRef90_P77306,0
UniRef90_P77585,0
UniRef90_P77596,0
UniRef90_Q46907,0
UniRef90_Q5L8B3,0
UniRef90_Q8ABK7,0
UniRef90_Q8FB38,0
UniRef90_Q8FJS4,0
UniRef90_Q8ZMB8,2.3.1.1
UniRef90_R5DBG0,4.3.2.2
UniRef90_R5DE23,0
UniRef90_R5DGR1,0
UniRef90_R5DM87,0
UniRef90_R6HMA0,0
UniRef90_R6IAK7,0
UniRef90_R6IIJ1,3.3.1.1
UniRef90_R6IQZ0,0
UniRef90_R6WZB2,0
UniRef90_R6WZJ2,4.2.1.11
UniRef90_R6X3V2,0
UniRef90_R6X5R3,0
UniRef90_R6X734,0
UniRef90_R6XY21,0
UniRef90_R6Y919,0
UniRef90_R7NRD7,0
UniRef90_S0GRF1,0
UniRef90_T7NZS4,0
UniRef90_U0DBB7,0
UniRef90_W1YN13,0
UniRef90_X1E4R2,0
UniRef90_L7VXW3,0
UniRef90_F7C7Q0,0
UniRef90_B0NER2,0
UniRef90_F7HN36,0
UniRef90_F1LIK0,0
UniRef90_J3QK61,0
UniRef90_J3QN11,0
UniRef90_A8SIB4,0
UniRef90_Q4YL90,0
UniRef90_Q8CCG8,0
UniRef90_UPI00037A19DB,0
UniRef90_UPI00029CCAA7,0
UniRef90_G3SFW8,0
UniRef90_A6P140,0
UniRef90_A0A014IHL6,0
UniRef90_A0A023KJQ5,0
UniRef90_A0A023L6S3,0
UniRef90_A1A7B8,0
UniRef90_A1AC10,0
UniRef90_A1AE69,2.1.1.200
UniRef90_A6L8C6,6.1.1.6
UniRef90_A6L8N5,3.6.3.14
UniRef90_A6L9C4,0
UniRef90_A6L9K3,0
UniRef90_A6LA83,3.6.3.14
UniRef90_A6LC32,2.3.1.46
UniRef90_A6LCV5,0
UniRef90_A6LCV6,0
UniRef90_A6LE85,0
UniRef90_A6LEF2,0
UniRef90_A6LEI8,0
UniRef90_A6LEJ5,0
UniRef90_A6LF14,0
UniRef90_A6LFB1,5.4.2.12
UniRef90_A6LH07,4.2.1.20
UniRef90_A6LHM7,0
UniRef90_A6LIF9,0
UniRef90_A7AKK6,0
UniRef90_A7ZIA3,3.1.2.12
UniRef90_A7ZNX7,3.1.2.12
UniRef90_A7ZP50,2.1.1.64
UniRef90_A7ZPE0,0
UniRef90_A7ZQU1,0
UniRef90_A7ZTZ8,2.4.1.180
UniRef90_A7ZUB7,0
UniRef90_A7ZUF7,0
UniRef90_A8AJ27,3.1.1.31
UniRef90_A8APM2,0
UniRef90_A8AQJ1,0
UniRef90_B2TU26,0
UniRef90_B7LPE4,0
UniRef90_B7MCD0,1.2.1.8
UniRef90_B7MG07,1.1.5.3
UniRef90_B7MIJ6,0
UniRef90_B7N8L5,0
UniRef90_C3SKW8,2.2.1.6
UniRef90_C3SL72,0
UniRef90_C3TQZ2,0
UniRef90_D2TMN6,0
UniRef90_F0R8Y5,0
UniRef90_F0R8Y9,0
UniRef90_F6ZRP0,0
UniRef90_F7E2Z9,0
UniRef90_F9QXP7,0
UniRef90_G7N628,0
UniRef90_G9Z260,5.3.1.25
UniRef90_H5G4G2,0
UniRef90_I2RV19,0
UniRef90_I9EMK9,0
UniRef90_J7QHS4,0
UniRef90_J7R5H0,0
UniRef90_K5XZD8,0
UniRef90_K5Y221,0
UniRef90_K5Y4Z7,5.1.3.1
UniRef90_K5Y7R8,0
UniRef90_K5Y7T6,0
UniRef90_K5Y7U5,0
UniRef90_K5Y825,2.7.4.6
UniRef90_K5Y861,0
UniRef90_K5YBW5,0
UniRef90_K5YFI6,1.1.1.44
UniRef90_K5YG08,2.7.7.60
UniRef90_K5YG43,0
UniRef90_K5YK89,0
UniRef90_K5YM21,0
UniRef90_K5YM49,0
UniRef90_K5YM68,0
UniRef90_K5YML5,1.1.1.85
UniRef90_K5YMS5,0
UniRef90_K5YN04,0
UniRef90_K5YN15,0
UniRef90_K5YN17,0
UniRef90_K5YPG7,0
UniRef90_K5YR66,0
UniRef90_K5YRH3,0
UniRef90_K5YS09,0
UniRef90_K5YS25,0
UniRef90_K5YS60,0
UniRef90_K5YTL2,0
UniRef90_K5YU76,3.4.21.89
UniRef90_K5YUD1,0
UniRef90_K5YUP6,0
UniRef90_K5YVM7,0
UniRef90_K5YVP0,0
UniRef90_K5YVS2,0
UniRef90_K5YVZ3,0
UniRef90_K5YVZ8,0
UniRef90_K5YW06,0
UniRef90_K5YXC8,0
UniRef90_K5YXD3,5.2.1.8
UniRef90_K5YXD8,0
UniRef90_K5YXP7,0
UniRef90_K5YY67,0
UniRef90_K5YYD0,0
UniRef90_K5YYF6,0
UniRef90_K5YZA8,0
UniRef90_K5YZD0,0
UniRef90_K5YZE8,0
UniRef90_K5Z0S9,0
UniRef90_K5Z132,0
UniRef90_K5Z229,0
UniRef90_K5Z2C0,0
UniRef90_K5Z525,0
UniRef90_K5Z5T9,0
UniRef90_K5Z661,0
UniRef90_K5Z676,0
UniRef90_K5Z6M7,0
UniRef90_K5Z7A3,0
UniRef90_K5Z7B3,0
UniRef90_K5Z7D4,6.3.3.3
UniRef90_K5Z7E9,0
UniRef90_K5Z7F9,0
UniRef90_K5Z7H4,0
UniRef90_K5Z7I6,0
UniRef90_K5Z7K6,0
UniRef90_K5Z823,0
UniRef90_K5Z870,0
UniRef90_K5Z9H7,0
UniRef90_K5Z9M4,0
UniRef90_K5Z9Z4,0
UniRef90_K5ZBL1,0
UniRef90_K5ZBW2,0
UniRef90_K5ZCG7,0
UniRef90_K5ZCY6,0
UniRef90_K5ZDF9,0
UniRef90_K5ZDQ9,0
UniRef90_K5ZDS6,0
UniRef90_K5ZDW0,0
UniRef90_K5ZDY3,0
UniRef90_K5ZE05,0
UniRef90_K5ZE67,0
UniRef90_K5ZE84,0
UniRef90_K5ZEH7,0
UniRef90_K5ZEL8,0
UniRef90_K5ZGQ2,0
UniRef90_K5ZGQ7,0
UniRef90_K5ZGU6,0
UniRef90_K5ZGV1,0
UniRef90_K5ZHA2,0
UniRef90_K5ZHC4,0
UniRef90_K5ZHF8,0
UniRef90_K5ZHM8,0
UniRef90_K5ZHV6,0
UniRef90_K5ZI44,0
UniRef90_K5ZI46,0
UniRef90_K5ZIB0,0
UniRef90_K5ZIE3,0
UniRef90_K5ZIP6,0
UniRef90_K5ZKL3,0
UniRef90_K5ZKZ1,0
UniRef90_K5ZL08,0
UniRef90_K5ZLP8,0
UniRef90_K5ZLS1,0
UniRef90_K5ZLZ0,0
UniRef90_K5ZM17,0
UniRef90_K5ZMI9,0
UniRef90_K5ZNI4,0
UniRef90_K5ZP23,0
UniRef90_K5ZQB1,0
UniRef90_K5ZQT2,0
UniRef90_K5ZQU8,0
UniRef90_K5ZR83,0
UniRef90_K5ZRC7,0
UniRef90_K5ZRK8,0
UniRef90_K5ZRP5,0
UniRef90_K5ZTD0,0
UniRef90_K5ZTQ0,0
UniRef90_K5ZTY7,0
UniRef90_K5ZU60,0
UniRef90_K5ZUD8,0
UniRef90_K5ZUD9,0
UniRef90_K5ZUH9,0
UniRef90_K5ZUI5,0
UniRef90_K5ZUL0,0
UniRef90_K5ZUQ4,0
UniRef90_K5ZUQ7,0
UniRef90_K5ZUQ8,0
UniRef90_K5ZUT1,6.3.2.8
UniRef90_K5ZV13,0
UniRef90_K5ZV55,0
UniRef90_K5ZVU6,0
UniRef90_K5ZW92,0
UniRef90_K5ZWD3,0
UniRef90_K5ZWD7,0
UniRef90_K5ZX34,0
UniRef90_K5ZX39,0
UniRef90_K5ZXN6,0
UniRef90_K5ZXQ4,0
UniRef90_K5ZYN5,0
UniRef90_K5ZYS0,1.3.1.98
UniRef90_K5ZYT7,0
UniRef90_K5ZYW7,0
UniRef90_K5ZZ03,0
UniRef90_K5ZZ30,0
UniRef90_K5ZZ88,0
UniRef90_K5ZZN3,0
UniRef90_K5ZZP4,0
UniRef90_K5ZZQ3,0
UniRef90_K5ZZX1,0
UniRef90_K6A096,0
UniRef90_K6A0B0,0
UniRef90_K6A0L7,0
UniRef90_K6A197,0
UniRef90_K6A1Q3,0
UniRef90_K6A1S1,0
UniRef90_K6A1S6,0
UniRef90_K6A1W7,0
UniRef90_K6A1Y1,0
UniRef90_K6A237,0
UniRef90_K6A259,0
UniRef90_K6A2D7,0
UniRef90_K6A2N4,0
UniRef90_K6A3K1,0
UniRef90_K6A3W4,0
UniRef90_K6A407,0
UniRef90_K6A5N2,0
UniRef90_K6A5W9,0
UniRef90_K6A600,0
UniRef90_K6A6T5,0
UniRef90_K6A729,0
UniRef90_K6A8D5,0
UniRef90_K6A8P6,0
UniRef90_K6A939,0
UniRef90_K6A955,0
UniRef90_K6A9S7,0
UniRef90_K6AA34,0
UniRef90_K6ABA6,0
UniRef90_K6ABP3,0
UniRef90_K6ACP3,0
UniRef90_K6ADD7,0
UniRef90_K6AEI6,0
UniRef90_K6AGC0,0
UniRef90_K6AGC3,0
UniRef90_K6AGH2,0
UniRef90_K6AGS3,0
UniRef90_K6AH75,0
UniRef90_K6AH79,0
UniRef90_K6AHK8,0
UniRef90_K6AI23,0
UniRef90_K6ALR6,0
UniRef90_K6AMK5,0
UniRef90_K6AP39,0
UniRef90_K6AP61,0
UniRef90_K6AQ38,0
UniRef90_K6AQ78,0
UniRef90_K6ARL0,0
UniRef90_K6ATD0,0
UniRef90_K6ATY9,0
UniRef90_K6AU71,0
UniRef90_K6AU75,0
UniRef90_K6AUB9,0
UniRef90_K6AUH3,0
UniRef90_K6AUQ5,0
UniRef90_K6AWC6,0
UniRef90_N2AJW4,0
UniRef90_N2AK38,0
UniRef90_N2ALD3,0
UniRef90_N2AMK1,0
UniRef90_N2AMN3,0
UniRef90_N2APC0,0
UniRef90_N2APF1,0
UniRef90_N2APH6,0
UniRef90_N2ARE8,0
UniRef90_N2ASH3,0
UniRef90_N2ATB8,0
UniRef90_N2ATG7,0
UniRef90_N2ATH5,0
UniRef90_N2ATS2,0
UniRef90_N2AUH5,0
UniRef90_N2AUY0,0
UniRef90_N2AV25,0
UniRef90_N2AV85,0
UniRef90_N2AVX8,0
UniRef90_N2AW14,0
UniRef90_N2AW89,0
UniRef90_N2AW93,0
UniRef90_N2AWM7,0
UniRef90_N2AXJ9,0
UniRef90_N2AXQ2,0
UniRef90_N2AXZ7,0
UniRef90_N2AY01,0
UniRef90_N2AYI8,0
UniRef90_N2AYU7,0
UniRef90_N2AZA5,0
UniRef90_N2AZM4,0
UniRef90_N2B046,0
UniRef90_N2B053,0
UniRef90_N2B088,0
UniRef90_N2B0G6,0
UniRef90_N2B0Q3,0
UniRef90_N2B1F9,0
UniRef90_N2B2F7,0
UniRef90_N2B330,0
UniRef90_N2B341,0
UniRef90_N2B352,0
UniRef90_N2B3L6,0
UniRef90_N2B3W1,0
UniRef90_N2B4R3,0
UniRef90_N2B4W5,0
UniRef90_N2B4Y6,0
UniRef90_N2B5G4,0
UniRef90_N2B6J2,0
UniRef90_N2B6J8,0
UniRef90_N2B6S5,0
UniRef90_N2B6W6,0
UniRef90_N2B745,0
UniRef90_N2B9E3,0
UniRef90_N2BA16,0
UniRef90_N2BBD0,0
UniRef90_N2BCI4,0
UniRef90_N2BE30,0
UniRef90_N2BGF0,0
UniRef90_N2BIQ9,0
UniRef90_O82902,0
UniRef90_P02931,0
UniRef90_P03641,0
UniRef90_P05041,2.6.1.85
UniRef90_P07363,2.7.13.3
UniRef90_P08395,0
UniRef90_P08401,2.7.13.3
UniRef90_P09832,1.4.1.13
UniRef90_P0A2J2,0
UniRef90_P0A9D0,3.1.3.11
UniRef90_P0A9D3,2.5.1.18
UniRef90_P0A9H8,2.1.1.79
UniRef90_P0A9U5,0
UniRef90_P0AAF5,3.6.3.17
UniRef90_P0AAY0,0
UniRef90_P0AAY8,0
UniRef90_P0ABC8,0
UniRef90_P0ABL7,0
UniRef90_P0AD19,0
UniRef90_P0ADB2,0
UniRef90_P0AEK5,1.3.1.9
UniRef90_P0AF22,0
UniRef90_P0AFB0,0
UniRef90_P0AFG1,0
UniRef90_P15082,0
UniRef90_P16095,4.3.1.17
UniRef90_P18392,2.7.13.3
UniRef90_P23830,2.7.8.8
UniRef90_P23898,0
UniRef90_P24242,0
UniRef90_P28634,0
UniRef90_P30744,4.3.1.17
UniRef90_P31467,0
UniRef90_P32157,0
UniRef90_P33026,0
UniRef90_P33353,0
UniRef90_P33647,0
UniRef90_P37180,0
UniRef90_P37680,5.1.3.4
UniRef90_P39337,0
UniRef90_P42915,0
UniRef90_P46126,0
UniRef90_P62557,0
UniRef90_P69743,1.12.99.6
UniRef90_P75767,0
UniRef90_P76042,0
UniRef90_P76082,4.2.1.17
UniRef90_P76350,0
UniRef90_P77154,0
UniRef90_P77599,0
UniRef90_P77622,0
UniRef90_Q0TD45,4.2.1.32
UniRef90_Q1R3T7,0
UniRef90_Q1R7P6,0
UniRef90_Q46836,0
UniRef90_Q57SB5,3.4.21.92
UniRef90_Q5L8N9,0
UniRef90_Q64WM8,0
UniRef90_Q7R7I2,0
UniRef90_Q83JA5,6.1.1.2
UniRef90_Q8GEG1,0
UniRef90_Q8X6U5,3.6.3.20
UniRef90_Q8X769,4.2.1.2
UniRef90_Q8X839,0
UniRef90_Q8X954,0
UniRef90_Q8XA27,0
UniRef90_Q8XD89,6.5.1.2
UniRef90_Q8XDS0,4.3.1.1
UniRef90_R5D9R1,0
UniRef90_R5DER9,0
UniRef90_R5DF72,0
UniRef90_R5DGB3,0
UniRef90_R5DHD0,0
UniRef90_R5DHY0,0
UniRef90_R5M758,0
UniRef90_R6IJX5,6.3.2.6
UniRef90_R6WM85,0
UniRef90_R6WPB2,0
UniRef90_R6WPR2,2.3.3.13
UniRef90_R6WPT3,6.2.1.30
UniRef90_R6WQF7,6.3.4.2
UniRef90_R6WRE4,6.3.4.4
UniRef90_R6WZC4,2.4.2.10
UniRef90_R6X0L0,0
UniRef90_R6X8V2,4.1.3.36
UniRef90_R6XAC6,0
UniRef90_R6XDC4,0
UniRef90_R6Y6R1,0
UniRef90_R7E5X5,0
UniRef90_R7JHA5,0
UniRef90_R9HXR4,0
UniRef90_S0GHX2,0
UniRef90_S0GKA8,0
UniRef90_S0GKS5,0
UniRef90_S0GNF1,0
UniRef90_T9LNI0,0
UniRef90_T9X7M7,0
UniRef90_U7JGV8,0
UniRef90_U9XTM6,0
UniRef90_UPI0002DDF299,0
UniRef90_V3BWA1,0
UniRef90_W1YR18,0
UniRef90_W8T0Q2,0
UniRef90_Q4YVL4,0
UniRef90_A0A015WK49,0
UniRef90_UPI00046C4A1B,0
UniRef90_M1YD77,0
UniRef90_UPI00027F2BE9,0
UniRef90_UPI0002ADA5C9,0
UniRef90_A0A009XL81,0
UniRef90_Q7R7L5,0
UniRef90_F7AMZ6,0
UniRef90_B0X9P3,0
UniRef90_W1W1Y1,0
UniRef90_F7GJ25,0
UniRef90_Q4YJX9,0
UniRef90_Q4YF60,0
UniRef90_A0A015PZU2,0
UniRef90_A0A016MA45,0
UniRef90_Q7R7N1,0
UniRef90_R4FKG4,0
UniRef90_Q7R6U0,0
UniRef90_Q4YJD2,0
UniRef90_A0A016KEP6,0
UniRef90_A0A023L0F1,0
UniRef90_A0A023LC15,0
UniRef90_A0A023LFZ4,0
UniRef90_A0A023LHP2,0
UniRef90_A0A023YKI9,0
UniRef90_A0A023YZK9,0
UniRef90_A0A023Z4W4,0
UniRef90_A0A024L5Z4,1.97.1.4
UniRef90_A0A024L7C1,0
UniRef90_A0A026IF21,0
UniRef90_A0A027Z082,0
UniRef90_A0A028BFB0,0
UniRef90_A0A028CJT1,0
UniRef90_A0A028UDW2,0
UniRef90_A1A8Y9,0
UniRef90_A1AHR3,0
UniRef90_A1AHV1,0
UniRef90_A5A630,0
UniRef90_A6L0H3,0
UniRef90_A6L2C7,0
UniRef90_A6L856,0
UniRef90_A6L8J2,0
UniRef90_A6L9K4,4.2.1.20
UniRef90_A6LAP3,6.1.1.15
UniRef90_A6LCP4,0
UniRef90_A6LD04,6.3.5.2
UniRef90_A6LDD5,0
UniRef90_A6LDI8,0
UniRef90_A6LDN9,2.2.1.6
UniRef90_A6LEG6,0
UniRef90_A6LEH8,0
UniRef90_A6LEI2,0
UniRef90_A6LEJ1,0
UniRef90_A6LEJ4,0
UniRef90_A6LEP7,2.3.1.180
UniRef90_A6LEU6,2.7.8.13
UniRef90_A6LFF6,3.1.11.6
UniRef90_A6LFT6,6.1.1.16
UniRef90_A6LG81,0
UniRef90_A6LG93,2.2.1.2
UniRef90_A6LGR4,5.4.99.18
UniRef90_A6LH29,0
UniRef90_A6T6T1,2.8.4.4
UniRef90_A6TGF8,4.2.1.9
UniRef90_A6THZ0,0
UniRef90_A7AI14,0
UniRef90_A7MHV7,0
UniRef90_A7ZHB9,0
UniRef90_A7ZHD4,0
UniRef90_A7ZHF4,2.7.1.16
UniRef90_A7ZHG6,2.3.3.13
UniRef90_A7ZHI1,2.4.1.227
UniRef90_A7ZHK8,0
UniRef90_A7ZI98,1.2.1.10
UniRef90_A7ZII0,0
UniRef90_A7ZIR2,4.3.2.3
UniRef90_A7ZJT9,4.1.2.5
UniRef90_A7ZKG7,3.5.2.3
UniRef90_A7ZKV2,0
UniRef90_A7ZKW0,0
UniRef90_A7ZL78,4.2.1.20
UniRef90_A7ZLX5,2.1.1.144
UniRef90_A7ZML4,1.2.1.71
UniRef90_A7ZMR9,0
UniRef90_A7ZP73,0
UniRef90_A7ZPD6,1.1.1.290
UniRef90_A7ZPP0,4.3.1.7
UniRef90_A7ZPY2,1.14.12.19
UniRef90_A7ZQ55,2.7.1.23
UniRef90_A7ZQA5,0
UniRef90_A7ZQC8,0
UniRef90_A7ZR14,2.1.2.10
UniRef90_A7ZRX6,5.3.1.12
UniRef90_A7ZS00,0
UniRef90_A7ZSB8,4.1.3.3
UniRef90_A7ZSH1,2.7.7.87
UniRef90_A7ZSH6,2.1.2.9
UniRef90_A7ZSM7,1.6.5.2
UniRef90_A7ZT19,0
UniRef90_A7ZTI6,4.2.99.18
UniRef90_A7ZTR5,0
UniRef90_A7ZTU1,0
UniRef90_A7ZTX6,1.1.1.86
UniRef90_A7ZUE3,0
UniRef90_A7ZUQ5,0
UniRef90_A7ZUQ8,0
UniRef90_A7ZUR2,0
UniRef90_A7ZV68,5.1.3.22
UniRef90_A8ACY4,0
