uniref,ec
UniRef90_K5YBW5,0
UniRef90_K5YBX8,0
UniRef90_K5YBZ5,0
UniRef90_K5YE48,0
UniRef90_K5YEG1,0
UniRef90_K5YF32,0
UniRef90_K5YF51,0
UniRef90_K5YF56,0
UniRef90_K5YFX8,0
UniRef90_K5YG43,0
UniRef90_K5YG59,0
UniRef90_K5YG77,0
UniRef90_K5YJ49,0
UniRef90_K5YLW8,0
UniRef90_K5YM18,0
UniRef90_K5YM38,0
UniRef90_K5YM49,0
UniRef90_K5YM72,0
UniRef90_K5YNT1,0
UniRef90_K5YR63,0
UniRef90_K5YRF6,0
UniRef90_K5YS65,0
UniRef90_K5YSG7,0
UniRef90_K5YSK2,0
UniRef90_K5YSK5,0
UniRef90_K5YTT5,0
UniRef90_K5YTV7,0
UniRef90_K5YU11,0
UniRef90_K5YUB5,0
UniRef90_K5YUH8,0
UniRef90_K5YVI2,0
UniRef90_K5YVL2,0
UniRef90_K5YVY8,0
UniRef90_K5YVZ8,0
UniRef90_K5YW06,0
UniRef90_K5YXC8,0
UniRef90_K5YXU8,0
UniRef90_K5YYL5,0
UniRef90_K5Z071,0
UniRef90_K5Z076,0
UniRef90_K5Z079,0
UniRef90_K5Z0S9,0
UniRef90_K5Z198,0
UniRef90_K5Z1F3,0
UniRef90_K5Z1H4,0
UniRef90_K5Z2B0,0
UniRef90_K5Z3G0,0
UniRef90_K5Z475,0
UniRef90_K5Z4A6,0
UniRef90_K5Z4P8,0
UniRef90_K5Z515,0
UniRef90_K5Z5G3,0
UniRef90_K5Z5R5,0
UniRef90_K5Z5V5,0
UniRef90_K5Z6U9,0
UniRef90_K5Z7J6,0
UniRef90_K5Z7K6,0
UniRef90_K5Z966,0
UniRef90_K5Z9U3,0
UniRef90_K5ZAK2,0
UniRef90_K5ZAU8,0
UniRef90_K5ZBK2,0
UniRef90_K5ZBX0,0
UniRef90_K5ZCG7,0
UniRef90_K5ZD00,0
UniRef90_K5ZD86,0
UniRef90_K5ZD90,0
UniRef90_K5ZDG3,0
UniRef90_K5ZDN3,0
UniRef90_K5ZDN7,0
UniRef90_K5ZDR1,0
UniRef90_K5ZE00,0
UniRef90_K5ZE94,0
UniRef90_K5ZGM1,0
UniRef90_K5ZGR5,0
UniRef90_K5ZGS8,0
UniRef90_K5ZGU6,0
UniRef90_K5ZHC5,0
UniRef90_K5ZHE3,0
UniRef90_K5ZHF0,0
UniRef90_K5ZHH1,0
UniRef90_K5ZHM5,0
UniRef90_K5ZHV9,0
UniRef90_K5ZI02,0
UniRef90_K5ZI26,0
UniRef90_K5ZI68,0
UniRef90_K5ZI82,0
UniRef90_K5ZI94,0
UniRef90_K5ZIF8,0
UniRef90_K5ZIG8,0
UniRef90_K5ZK27,0
UniRef90_K5ZK33,0
UniRef90_K5ZKW9,0
UniRef90_K5ZKY9,0
UniRef90_K5ZL77,0
UniRef90_K5ZLE1,0
UniRef90_K5ZLE3,0
UniRef90_K5ZLQ3,0
UniRef90_K5ZM07,0
UniRef90_K5ZM73,0
UniRef90_K5ZMF5,0
UniRef90_K5ZML7,0
UniRef90_K5ZMM1,0
UniRef90_K5ZMN6,0
UniRef90_K5ZN23,0
UniRef90_K5ZNF0,0
UniRef90_K5ZNZ8,0
UniRef90_K5ZP30,0
UniRef90_K5ZP71,0
UniRef90_K5ZPA0,0
UniRef90_K5ZPV7,0
UniRef90_K5ZQ37,0
UniRef90_K5ZQR3,0
UniRef90_K5ZRM2,0
UniRef90_K5ZRR7,0
UniRef90_K5ZRS4,0
UniRef90_K5ZS47,0
UniRef90_K5ZSQ3,0
UniRef90_K5ZTC0,0
UniRef90_K5ZTE3,0
UniRef90_K5ZTF7,0
UniRef90_K5ZTH3,0
UniRef90_K5ZTH7,0
UniRef90_K5ZTT1,0
UniRef90_K5ZTW1,0
UniRef90_K5ZTY7,0
UniRef90_K5ZU44,0
UniRef90_K5ZUB5,0
UniRef90_K5ZUB8,0
UniRef90_K5ZUC6,0
UniRef90_K5ZUG9,0
UniRef90_K5ZUJ4,0
UniRef90_K5ZUN5,0
UniRef90_K5ZUQ4,0
UniRef90_K5ZUV5,0
UniRef90_K5ZUW6,0
UniRef90_K5ZV13,0
UniRef90_K5ZV55,0
UniRef90_K5ZV73,0
UniRef90_K5ZVA3,0
UniRef90_K5ZVD5,0
UniRef90_K5ZVE9,0
UniRef90_K5ZVN8,0
UniRef90_K5ZVQ3,0
UniRef90_K5ZW90,0
UniRef90_K5ZWA6,0
UniRef90_K5ZWF7,0
UniRef90_K5ZWX9,0
UniRef90_K5ZX21,0
UniRef90_K5ZY53,0
UniRef90_K5ZY85,0
UniRef90_K5ZYJ6,0
UniRef90_K5ZYL6,0
UniRef90_K5ZYM9,0
UniRef90_K5ZYN5,0
UniRef90_K5ZYT8,0
UniRef90_K5ZZ03,0
UniRef90_K5ZZ51,0
UniRef90_K5ZZC0,0
UniRef90_K5ZZN3,0
UniRef90_K5ZZN4,0
UniRef90_K5ZZU6,0
UniRef90_K5ZZW1,0
UniRef90_K5ZZY7,0
UniRef90_K5ZZZ2,0
UniRef90_K6A054,0
UniRef90_K6A066,0
UniRef90_K6A0A5,0
UniRef90_K6A0S7,0
UniRef90_K6A0U5,0
UniRef90_K6A0W9,0
UniRef90_K6A116,0
UniRef90_K6A1G5,0
UniRef90_K6A1P5,0
UniRef90_K6A1Q9,0
UniRef90_K6A1T4,0
UniRef90_K6A1V4,0
UniRef90_K6A1Y1,0
UniRef90_K6A1Z1,0
UniRef90_K6A259,0
UniRef90_K6A285,0
UniRef90_K6A468,0
UniRef90_K6A4D9,0
UniRef90_K6A4H5,0
UniRef90_K6A4J2,0
UniRef90_K6A4R8,0
UniRef90_K6A5D2,0
UniRef90_K6A5M8,0
UniRef90_K6A5N2,0
UniRef90_K6A606,0
UniRef90_K6A680,0
UniRef90_K6A691,0
UniRef90_K6A6W6,0
UniRef90_K6A6Z8,0
UniRef90_K6A717,0
UniRef90_K6A812,0
UniRef90_K6A835,0
UniRef90_K6A8J9,0
UniRef90_K6A8N9,0
UniRef90_K6A8Q6,0
UniRef90_K6A8R2,0
UniRef90_K6A930,0
UniRef90_K6A933,0
UniRef90_K6A9H7,0
UniRef90_K6AA89,0
UniRef90_K6ABH1,0
UniRef90_K6AEL5,0
UniRef90_K6AG65,0
UniRef90_K6AGH2,0
UniRef90_K6AH75,0
UniRef90_K6AHD3,0
UniRef90_K6AHL3,0
UniRef90_K6AIP7,0
UniRef90_K6AL18,0
UniRef90_K6ALS7,0
UniRef90_K6AM63,0
UniRef90_K6AMC0,0
UniRef90_K6AMH0,0
UniRef90_K6AP08,0
UniRef90_K6APC1,0
UniRef90_K6APQ2,0
UniRef90_K6ARH6,0
UniRef90_K6ATC5,0
UniRef90_K6ATY4,0
UniRef90_K6AU34,0
UniRef90_K6AU71,0
UniRef90_K6AUB9,0
UniRef90_K6AUC7,0
UniRef90_K6AUF0,0
UniRef90_K6AUG3,0
UniRef90_K6AUH3,0
UniRef90_K6AWA6,0
UniRef90_K6AWH8,0
UniRef90_N2AHJ8,0
UniRef90_N2AIP0,0
UniRef90_N2AJB7,0
UniRef90_N2AJJ2,0
UniRef90_N2AMN3,0
UniRef90_N2ANN3,0
UniRef90_N2AR09,0
UniRef90_N2AR62,0
UniRef90_N2ARI2,0
UniRef90_N2AS04,0
UniRef90_N2ASD4,0
UniRef90_N2ASG3,0
UniRef90_N2ASG6,0
UniRef90_N2ATX7,0
UniRef90_N2AW28,0
UniRef90_N2AWJ6,0
UniRef90_N2AWQ5,0
UniRef90_N2AWS3,0
UniRef90_N2AXC2,0
UniRef90_N2AY31,0
UniRef90_N2AY44,0
UniRef90_N2AYV9,0
UniRef90_N2AZM4,0
UniRef90_N2AZR9,0
UniRef90_N2B068,0
UniRef90_N2B1C8,0
UniRef90_N2B330,0
UniRef90_N2B3M4,0
UniRef90_N2B3W1,0
UniRef90_N2B4H7,0
UniRef90_N2B4W5,0
UniRef90_N2B634,0
UniRef90_N2B6P0,0
UniRef90_N2B6W6,0
UniRef90_N2B8Q4,0
UniRef90_N2B947,0
UniRef90_N2B9C3,0
UniRef90_N2B9R1,0
UniRef90_N2BA90,0
UniRef90_N2BCC4,0
UniRef90_N2BDZ1,0
UniRef90_N2BE98,0
UniRef90_N2BEB9,0
UniRef90_N2BEH2,0
UniRef90_N2BFC6,0
UniRef90_N2BHB2,0
UniRef90_N2BHC2,0
UniRef90_N4DY11,0
UniRef90_Q5L8B3,0
UniRef90_Q5L8D1,0
UniRef90_Q7R7I2,0
UniRef90_Q8A6A5,0
UniRef90_R5D9A4,0
UniRef90_R5DE23,0
UniRef90_R5DGR1,0
UniRef90_R5DHY0,0
UniRef90_R5DNS8,0
UniRef90_R5DR75,0
UniRef90_R5FED3,0
UniRef90_R5NZ21,0
UniRef90_R6DYM3,0
UniRef90_R6IHN3,0
UniRef90_R6IJK3,0
UniRef90_R6L6S6,0
UniRef90_R6WMY5,0
UniRef90_R6WS16,0
UniRef90_R6WZ77,0
UniRef90_R6X2N4,0
UniRef90_R6X3V2,0
UniRef90_R6X4M3,0
UniRef90_R7NKR7,0
UniRef90_R9H741,0
UniRef90_R9HNG7,0
UniRef90_R9I5U8,0
UniRef90_S0GEK8,0
UniRef90_S0GHM4,0
UniRef90_S0GHX2,0
UniRef90_S0GMH3,0
UniRef90_S0GNB3,0
UniRef90_U1AM04,0
UniRef90_V2RZK2,0
UniRef90_W1XKY9,0
UniRef90_W1Y0S5,0
UniRef90_W1YLF1,0
UniRef90_X1E4R2,0
UniRef90_X3H084,0
UniRef90_B0P0Y4,0
UniRef90_UPI00036D956B,0
UniRef90_Q7R7B8,0
UniRef90_W1WIW9,0
UniRef90_I9BBE6,0
UniRef90_A0A015PZU2,0
UniRef90_A0A016MA45,0
UniRef90_F6IL42,0
UniRef90_L8HPT4,0
UniRef90_B2N1J1,0
UniRef90_D4YHB2,0
UniRef90_D4W6N4,0
UniRef90_E7I3E7,0
UniRef90_F1ZPR7,0
UniRef90_J7QJD1,0
UniRef90_M2V1L1,0
UniRef90_V0T9C1,0
UniRef90_X7N416,0
UniRef90_UPI00037A19DB,0
UniRef90_A0A023YKH8,0
UniRef90_R5AM46,0
UniRef90_Q7R6T7,0
UniRef90_X9PZF0,0
UniRef90_Q03N60,0
UniRef90_Q04CX6,0
UniRef90_D3QZ76,0
UniRef90_R5D0K4,0
UniRef90_I9AUB9,0
UniRef90_F6IJS3,0
UniRef90_A0A017L8H0,0
UniRef90_N2HVZ0,0
UniRef90_A1YSF7,0
UniRef90_A0A023KMD3,0
UniRef90_Q3YYK3,0
UniRef90_D1RBK3,0
UniRef90_C2Y2K3,0
UniRef90_S6C3I4,0
UniRef90_D4J4X9,0
UniRef90_Q82YU9,0
UniRef90_R6P988,0
UniRef90_L7VXW3,0
UniRef90_E4KXW9,0
UniRef90_Q4X6Z1,0
UniRef90_E0TNF3,0
UniRef90_K9ID55,0
UniRef90_Q7R6T6,0
UniRef90_Q7R7S5,0
UniRef90_Q7R7L5,0
