GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|498503065|ref|NZ_KB822571.1|:c5487234-5486044|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_J9GSU8|UniRef50_R5U104,unclassified,1191,7,0.0.0.0,5.877413937867338
gi|498503065|ref|NZ_KB822571.1|:4537161-4538522|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2ARW2|UniRef50_K6A1Q9,unclassified,1362,8,0.0.0.0,5.873715124816446
gi|410101286|ref|NZ_JH976472.1|:1148707-1148877|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZIQ1|UniRef50_R7DS79,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminiclostridium;s_[Eubacterium] siraeum,171,1,0.0.0.0,5.847953216374268
gi|410101291|ref|NZ_JH976477.1|:234450-234620|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUT6|UniRef50_P14073,unclassified,171,1,0.0.0.0,5.847953216374268
gi|483527476|ref|NZ_BARE01000018.1|:56595-56936|121428|g__Sphingobium.s__Sphingobium_xenophagum|UniRef90_UPI0003B3EF9F|UniRef50_F6IGV4,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium,342,2,0.0.0.0,5.847953216374268
gi|223956145|ref|NZ_DS990451.1|:2717-2887|35818|g__Helicobacter.s__Helicobacter_pullorum|UniRef90_C5F2L2|UniRef50_C5F2L2,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Zymomonas;s_Zymomonas mobilis,171,1,0.0.0.0,5.847953216374268
gi|498503065|ref|NZ_KB822571.1|:c3905107-3904937|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DBD4|UniRef50_R5DBD4,unclassified,171,1,0.0.0.0,5.847953216374268
gi|82705502|ref|XM_721904.1||5861|g__Plasmodium.s__Plasmodium_yoelii|UniRef90_P11369|UniRef50_P11369,unclassified,1884,11,0.0.0.0,5.83864118895966
gi|498503065|ref|NZ_KB822571.1|:c3862599-3861910|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZU03|UniRef50_D6D8P2,unclassified,690,4,0.0.0.0,5.797101449275363
gi|498503065|ref|NZ_KB822571.1|:c1269800-1269456|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEH5|UniRef50_Q0BUN4,unclassified,345,2,0.0.0.0,5.797101449275363
gi|498503065|ref|NZ_KB822571.1|:c1269450-1268932|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEH4|UniRef50_B8H4F1,unclassified,519,3,0.0.0.0,5.780346820809249
gi|498503065|ref|NZ_KB822571.1|:2551717-2552928|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A259|UniRef50_R6KHS0,unclassified,1212,7,0.0.0.0,5.775577557755776
gi|498503065|ref|NZ_KB822571.1|:c2253711-2250595|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_unknown,unclassified,3117,18,0.0.0.0,5.774783445620789
gi|295687459|ref|NC_014100.1|:1927837-1929225|88688|g__Caulobacter.s__Caulobacter_segnis|UniRef90_D5VGE7|UniRef50_D5VGE7,unclassified,1389,8,0.0.0.0,5.759539236861051
gi|522837957|ref|NZ_KE159523.1|:c169649-168261|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BFI2|UniRef50_R7JE11,unclassified,1389,8,0.0.0.0,5.759539236861051
gi|522837956|ref|NZ_KE159522.1|:c280148-279801|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YHC7|UniRef50_K5YHC7,unclassified,348,2,0.0.0.0,5.74712643678161
gi|490137911|ref|NZ_KB822568.1|:c17295-16078|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZB14|UniRef50_N1ZB14,unclassified,1218,7,0.0.0.0,5.74712643678161
gi|490134789|ref|NZ_KB822565.1|:107255-108646|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZTV4|UniRef50_B8HJH7,unclassified,1392,8,0.0.0.0,5.74712643678161
gi|498503065|ref|NZ_KB822571.1|:c5073881-5073186|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YZD0|UniRef50_K5YZD0,unclassified,696,4,0.0.0.0,5.74712643678161
gi|522837947|ref|NZ_KE159513.1|:c164985-164290|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YZD0|UniRef50_K5YZD0,unclassified,696,4,0.0.0.0,5.74712643678161
gi|498503065|ref|NZ_KB822571.1|:c1250162-1249815|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEF2|UniRef50_Q6ML99,root,348,2,0.0.0.0,5.74712643678161
gi|498503065|ref|NZ_KB822571.1|:c6009557-6009384|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YBW5|UniRef50_Q64QB4,unclassified,174,1,0.0.0.0,5.74712643678161
gi|498503065|ref|NZ_KB822571.1|:c2550610-2547302|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2BBM7|UniRef50_R5UA82,unclassified,3309,19,0.0.0.0,5.7419159867029315
gi|522837947|ref|NZ_KE159513.1|:c2386543-2385149|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A1B3|UniRef50_D1PDT6,unclassified,1395,8,0.0.0.0,5.734767025089606
gi|498503065|ref|NZ_KB822571.1|:2713330-2715249|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A2K3|UniRef50_R5DAB2,unclassified,1920,11,0.0.0.0,5.729166666666667
gi|498503065|ref|NZ_KB822571.1|:c1127000-1126302|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LE84|UniRef50_Q1IHH1,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,699,4,0.0.0.0,5.722460658082976
gi|410101285|ref|NZ_JH976471.1|:c51024-50848|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z3K2|UniRef50_Q8K967,unclassified,177,1,0.0.0.0,5.649717514124294
gi|498503065|ref|NZ_KB822571.1|:c1268915-1268739|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z3K2|UniRef50_Q8K967,unclassified,177,1,0.0.0.0,5.649717514124294
gi|259048307|ref|NZ_GG700733.1|:c683702-683526|227943|g__Lactobacillus.s__Lactobacillus_antri|UniRef90_C8P6H5|UniRef50_C8P6H5,unclassified,177,1,0.0.0.0,5.649717514124294
gi|490137911|ref|NZ_KB822568.1|:c18970-18794|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_R5A7T2|UniRef50_Q6MR60,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_;g_Gemella;s_Gemella sp. oral taxon 928,177,1,0.0.0.0,5.649717514124294
gi|326205068|ref|NZ_GL872354.1|:1-177|552395|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_4_1_37FAA|UniRef90_E9RZN0|UniRef50_D9ULF3,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,177,1,0.0.0.0,5.649717514124294
gi|490136654|ref|NZ_KB822566.1|:c508217-506802|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEJ8|UniRef50_F7V262,unclassified,1416,8,0.0.0.0,5.649717514124294
gi|498503065|ref|NZ_KB822571.1|:c6300379-6297902|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z4P4|UniRef50_R5DPG7,unclassified,2478,14,2.7.13.3,5.649717514124293
gi|398860616|ref|NZ_AKJE01000078.1|:c87730-86492|1144338|g__Pseudomonas.s__Pseudomonas_sp_GM79|UniRef90_J2WN77|UniRef50_W8UD86,unclassified,1239,7,0.0.0.0,5.649717514124293
gi|410101286|ref|NZ_JH976472.1|:c1161072-1160542|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DL45|UniRef50_R5G927,unclassified,531,3,0.0.0.0,5.649717514124293
gi|410101286|ref|NZ_JH976472.1|:c1161072-1160542|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DL45|UniRef50_R5G927,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,531,3,0.0.0.0,5.649717514124293
gi|522837953|ref|NZ_KE159519.1|:c1099472-1098411|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZU34|UniRef50_A6LI73,unclassified,1062,6,3.5.4.26,5.649717514124293
gi|498503065|ref|NZ_KB822571.1|:c3481743-3480496|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_Q650E3|UniRef50_R5S3H1,unclassified,1248,7,0.0.0.0,5.608974358974359
gi|483985125|ref|NZ_KB892702.1|:78921-79277|33035|g__Blautia.s__Blautia_producta|UniRef90_R6NP56|UniRef50_E0RWA4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,357,2,0.0.0.0,5.602240896358544
gi|410101285|ref|NZ_JH976471.1|:c1755585-1752373|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AQ86|UniRef50_R6GAY2,unclassified,3213,18,0.0.0.0,5.602240896358543
gi|410101287|ref|NZ_JH976473.1|:c1105997-1105281|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YG13|UniRef50_G8ULR8,unclassified,717,4,5.2.1.8,5.578800557880056
gi|522837956|ref|NZ_KE159522.1|:192888-193784|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WWE4|UniRef50_R6WWE4,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Caulobacter;s_Caulobacter sp. K31,897,5,0.0.0.0,5.574136008918617
gi|410101290|ref|NZ_JH976476.1|:176255-177511|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WWN2|UniRef50_R5B5X8,unclassified,1257,7,0.0.0.0,5.568814638027049
gi|522837953|ref|NZ_KE159519.1|:216074-216433|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YVQ9|UniRef50_R5GV36,unclassified,360,2,0.0.0.0,5.555555555555555
gi|410101287|ref|NZ_JH976473.1|:c438801-437182|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTH3|UniRef50_K5ZTH3,unclassified,1620,9,0.0.0.0,5.555555555555555
gi|410101286|ref|NZ_JH976472.1|:c86678-86319|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YTG8|UniRef50_R5CAP9,unclassified,360,2,0.0.0.0,5.555555555555555
gi|522837947|ref|NZ_KE159513.1|:c2151780-2150161|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZYD5|UniRef50_R6DIC5,unclassified,1620,9,0.0.0.0,5.555555555555555
gi|385881575|ref|NZ_AGSO01000004.1|:341703-342422|173362|g__Brachybacterium.s__Brachybacterium_paraconglomeratum|UniRef90_M2X8L5|UniRef50_D9W3J8,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Dermabacteraceae;g_Brachybacterium;s_Brachybacterium faecium,720,4,0.0.0.0,5.555555555555555
gi|498503065|ref|NZ_KB822571.1|:c3833397-3831403|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZU22|UniRef50_R7P1Q7,unclassified,1995,11,0.0.0.0,5.513784461152882
gi|522837947|ref|NZ_KE159513.1|:37552-37914|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AXZ7|UniRef50_N2AXZ7,unclassified,363,2,0.0.0.0,5.5096418732782375
gi|490137911|ref|NZ_KB822568.1|:c75005-74460|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZBX3|UniRef50_R5EDK6,unclassified,546,3,0.0.0.0,5.4945054945054945
gi|522837953|ref|NZ_KE159519.1|:c828492-826852|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LIG0|UniRef50_A1WZJ2,root;k_Bacteria;p_Bacteroidetes;c_Chitinophagia;o_Chitinophagales;f_Chitinophagaceae;g_Niastella;s_Niastella koreensis,1641,9,0.0.0.0,5.484460694698354
gi|522837953|ref|NZ_KE159519.1|:267283-267648|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y2H5|UniRef50_K5Y2H5,unclassified,366,2,0.0.0.0,5.46448087431694
gi|355707384|ref|NZ_JH376567.1|:c441987-441622|450748|g__Propionibacterium.s__Propionibacterium_sp_5_U_42AFAA|UniRef90_G0DX71|UniRef50_F9Z1J4,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Propionibacteriales;f_Propionibacteriaceae;g_Cutibacterium;s_Cutibacterium acnes,366,2,0.0.0.0,5.46448087431694
gi|544641810|ref|NZ_KE747845.1|:109512-110975|1230476|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1|UniRef90_U1HP65|UniRef50_P12693,unclassified,1464,8,0.0.0.0,5.46448087431694
gi|522837953|ref|NZ_KE159519.1|:c1102260-1102078|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B0Q3|UniRef50_R6DAN6,unclassified,183,1,0.0.0.0,5.46448087431694
gi|498503065|ref|NZ_KB822571.1|:c1441905-1441540|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AW84|UniRef50_A6LES0,unclassified,366,2,0.0.0.0,5.46448087431694
gi|498503065|ref|NZ_KB822571.1|:3814500-3814682|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2B0Q3|UniRef50_R6DAN6,unclassified,183,1,0.0.0.0,5.46448087431694
gi|498503065|ref|NZ_KB822571.1|:c5993495-5989635|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_unknown,unclassified,3861,21,0.0.0.0,5.439005439005439
gi|522837954|ref|NZ_KE159520.1|:c121786-120683|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A2Q0|UniRef50_R6WT86,unclassified,1104,6,0.0.0.0,5.434782608695651
gi|410101285|ref|NZ_JH976471.1|:c52482-51931|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEH6|UniRef50_A6KYI0,unclassified,552,3,0.0.0.0,5.434782608695651
gi|498503065|ref|NZ_KB822571.1|:2780851-2781954|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A2Q0|UniRef50_R6WT86,unclassified,1104,6,0.0.0.0,5.434782608695651
gi|522837953|ref|NZ_KE159519.1|:1057091-1057828|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X5K9|UniRef50_E4TQQ9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Tannerella;s_Tannerella forsythia,738,4,0.0.0.0,5.420054200542006
gi|498503065|ref|NZ_KB822571.1|:c576416-575679|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z198|UniRef50_K5Z198,unclassified,738,4,0.0.0.0,5.420054200542006
gi|482975857|ref|NZ_KB900539.1|:3731629-3732552|378211|g__Methyloversatilis.s__Methyloversatilis_universalis|UniRef90_F5RCB8|UniRef50_Q479A3,unclassified,924,5,0.0.0.0,5.411255411255411
gi|484111186|ref|NZ_ANOY01000482.1|:c7038-6484|433924|g__Pseudacidovorax.s__Pseudacidovorax_intermedius|UniRef90_unknown|UniRef50_D0J478,unclassified,555,3,0.0.0.0,5.405405405405405
gi|506939802|ref|NZ_AOQI01000041.1|:c52043-49632|562|g__Escherichia.s__Escherichia_coli|UniRef90_unknown|UniRef50_Q57PU8,unclassified,2412,13,6.1.1.20,5.389718076285241
gi|410101287|ref|NZ_JH976473.1|:c588552-585022|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_G8TC12,unclassified,3531,19,0.0.0.0,5.380911922967997
gi|490134789|ref|NZ_KB822565.1|:c1034391-1033462|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZL99|UniRef50_N1ZFZ6,unclassified,930,5,0.0.0.0,5.376344086021505
gi|68069580|ref|XM_671610.1||5821|g__Plasmodium.s__Plasmodium_berghei|UniRef90_unknown|UniRef50_Q9QUJ6,unclassified,1116,6,0.0.0.0,5.376344086021505
gi|484173344|ref|NZ_BAEC01000100.1|:c109208-108279|285|g__Comamonas.s__Comamonas_testosteroni|UniRef90_D0J7Z4|UniRef50_P44450,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Comamonas;s_Comamonas testosteroni,930,5,0.0.0.0,5.376344086021505
gi|484057706|ref|NZ_AJJK01001071.1|:1-931|29448|g__Bradyrhizobium.s__Bradyrhizobium_elkanii|UniRef90_U1ITE1|UniRef50_G7DRD2,unclassified,931,5,0.0.0.0,5.370569280343716
gi|410101286|ref|NZ_JH976472.1|:c163428-161566|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A1W5|UniRef50_K6A1W5,unclassified,1863,10,0.0.0.0,5.367686527106817
gi|545471350|ref|NZ_BATK01000020.1|:1-187|663|g__Vibrio.s__Vibrio_alginolyticus|UniRef90_U2ZZD9|UniRef50_B3D9T0,unclassified,187,1,0.0.0.0,5.347593582887701
gi|483624694|ref|NZ_AMQU01000014.1|:333820-334194|996640|g__Paenibacillus.s__Paenibacillus_sp_ICGEB2008|UniRef90_UPI00037B49A4|UniRef50_Q6F1U9,unclassified,375,2,0.0.0.0,5.333333333333333
gi|490134789|ref|NZ_KB822565.1|:c818466-818092|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZQB8|UniRef50_N1ZQB8,unclassified,375,2,0.0.0.0,5.333333333333333
gi|498503065|ref|NZ_KB822571.1|:6321709-6323403|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z5V5|UniRef50_A6LAG6,unclassified,1695,9,0.0.0.0,5.309734513274336
gi|522837947|ref|NZ_KE159513.1|:1557055-1558749|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z5V5|UniRef50_A6LAG6,unclassified,1695,9,0.0.0.0,5.309734513274336
gi|555546126|ref|NZ_KI530573.1|:579874-580815|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2Q1P3|UniRef50_V2Q1P3,unclassified,942,5,2.7.1.26,5.3078556263269645
gi|410101286|ref|NZ_JH976472.1|:889855-890796|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,unclassified,942,5,1.1.1.37,5.3078556263269645
gi|498503065|ref|NZ_KB822571.1|:830066-830254|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6WSU5|UniRef50_R6IQK3,unclassified,189,1,0.0.0.0,5.291005291005291
gi|410101290|ref|NZ_JH976476.1|:c411964-411398|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AP15|UniRef50_N2AP15,unclassified,567,3,0.0.0.0,5.291005291005291
gi|498503065|ref|NZ_KB822571.1|:c2522012-2521257|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DM87|UniRef50_R5DM87,unclassified,756,4,0.0.0.0,5.291005291005291
gi|522837958|ref|NZ_KE159524.1|:c87743-87555|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WSU5|UniRef50_R6IQK3,unclassified,189,1,0.0.0.0,5.291005291005291
gi|224514971|ref|NZ_DS499684.1|:c1568-1380|29347|g__Clostridium.s__Clostridium_scindens|UniRef90_A7B8Q0|UniRef50_B0A7G6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales,189,1,0.0.0.0,5.291005291005291
gi|498503065|ref|NZ_KB822571.1|:c6192153-6191965|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L9V0|UniRef50_P25461,unclassified,189,1,0.0.0.0,5.291005291005291
gi|410101291|ref|NZ_JH976477.1|:2938-3126|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YXP7|UniRef50_K5YXP7,unclassified,189,1,0.0.0.0,5.291005291005291
gi|224514971|ref|NZ_DS499684.1|:c1568-1380|29347|g__Clostridium.s__Clostridium_scindens|UniRef90_A7B8Q0|UniRef50_B0A7G6,root;k_Bacteria,189,1,0.0.0.0,5.291005291005291
gi|211596898|ref|NZ_DS264352.1|:c7549-7361|33039|g__Blautia.s__Ruminococcus_torques|UniRef90_A7B6K2|UniRef50_A7B5W5,unclassified,189,1,0.0.0.0,5.291005291005291
gi|306837212|ref|NZ_GL397172.1|:213-401|38284|g__Corynebacterium.s__Corynebacterium_accolens|UniRef90_E0MU53|UniRef50_E0MU53,unclassified,189,1,0.0.0.0,5.291005291005291
gi|498503065|ref|NZ_KB822571.1|:5803833-5804972|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZIF4|UniRef50_Q5LCW4,unclassified,1140,6,6.2.1.5,5.2631578947368425
gi|498503065|ref|NZ_KB822571.1|:4745201-4745581|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YVL2|UniRef50_F4KMA5,unclassified,381,2,0.0.0.0,5.2493438320209975
gi|498503065|ref|NZ_KB822571.1|:c1265736-1265356|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG8|UniRef50_B0JY40,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,381,2,0.0.0.0,5.2493438320209975
gi|498503065|ref|NZ_KB822571.1|:c4378066-4376732|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_B2RKJ1,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pandoraea;s_Pandoraea apista,1335,7,0.0.0.0,5.2434456928838955
gi|498503065|ref|NZ_KB822571.1|:4941445-4942782|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2AP30|UniRef50_R6WZR6,unclassified,1338,7,0.0.0.0,5.23168908819133
gi|522837960|ref|NZ_KE159526.1|:54654-55994|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X4I3|UniRef50_R5VG84,unclassified,1341,7,0.0.0.0,5.219985085756898
gi|295687459|ref|NC_014100.1|:3153779-3155311|88688|g__Caulobacter.s__Caulobacter_segnis|UniRef90_D5VLG9|UniRef50_B8GYM1,unclassified,1533,8,3.1.11.6,5.2185257664709725
gi|498503065|ref|NZ_KB822571.1|:6173796-6174371|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A807|UniRef50_R6Y6L7,unclassified,576,3,0.0.0.0,5.208333333333334
gi|522837953|ref|NZ_KE159519.1|:1528497-1528880|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZQQ5|UniRef50_G8UMM4,unclassified,384,2,0.0.0.0,5.208333333333333
gi|563204205|gb|AYWX01000004.1|:81103-81870|1287085|g__Mesorhizobium.s__Mesorhizobium_loti|UniRef90_F7Y305|UniRef50_L0KDL0,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Phyllobacteriaceae;g_Mesorhizobium;s_Mesorhizobium loti,768,4,0.0.0.0,5.208333333333333
gi|460067184|ref|NZ_ANGH02000119.1|:172-555|573|g__Klebsiella.s__Klebsiella_pneumoniae|UniRef90_X6LPE5|UniRef50_X6LPE5,unclassified,384,2,0.0.0.0,5.208333333333333
gi|498503065|ref|NZ_KB822571.1|:c1131598-1131407|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZV55|UniRef50_B6YR52,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,192,1,0.0.0.0,5.208333333333333
gi|522837947|ref|NZ_KE159513.1|:1917356-1917739|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2ASH3|UniRef50_R5MN74,unclassified,384,2,0.0.0.0,5.208333333333333
gi|262378056|ref|NZ_GG705131.1|:1057707-1057898|40216|g__Acinetobacter.s__Acinetobacter_radioresistens|UniRef90_D0SHK2|UniRef50_C9LVX4,unclassified,192,1,0.0.0.0,5.208333333333333
gi|283767251|ref|NZ_GG730325.1|:121-312|411486|g__Clostridium.s__Clostridium_sp_M62_1|UniRef90_A5KRI2|UniRef50_S5CLP4,root,192,1,0.0.0.0,5.208333333333333
gi|558684762|ref|NC_022878.1|:726761-726952|53346|g__Enterococcus.s__Enterococcus_mundtii|UniRef90_V5XSX7|UniRef50_V5XSX7,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus,192,1,0.0.0.0,5.208333333333333
gi|283767251|ref|NZ_GG730325.1|:121-312|411486|g__Clostridium.s__Clostridium_sp_M62_1|UniRef90_A5KRI2|UniRef50_S5CLP4,root;k_Bacteria,192,1,0.0.0.0,5.208333333333333
gi|522837953|ref|NZ_KE159519.1|:1080072-1083341|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R7P1T9,unclassified,3270,17,0.0.0.0,5.198776758409786
gi|555546126|ref|NZ_KI530573.1|:280741-283242|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QF88|UniRef50_D4H3F3,unclassified,2502,13,0.0.0.0,5.1958433253397285
gi|374571621|ref|NZ_CM001442.1|:6586947-6588875|319017|g__Bradyrhizobium.s__Bradyrhizobium_sp_WSM471|UniRef90_Q89EJ1|UniRef50_F8BMY8,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Pseudonocardiales;f_Pseudonocardiaceae;g_Saccharothrix;s_Saccharothrix espanaensis,1929,10,0.0.0.0,5.184033177812338
gi|522837953|ref|NZ_KE159519.1|:c1536027-1535641|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R7JHA5|UniRef50_A6LHM6,unclassified,387,2,0.0.0.0,5.167958656330749
gi|410101285|ref|NZ_JH976471.1|:1696669-1697637|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AQ64|UniRef50_R5S0C0,unclassified,969,5,0.0.0.0,5.159958720330238
gi|498503065|ref|NZ_KB822571.1|:2840153-2841121|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AQ64|UniRef50_R5S0C0,unclassified,969,5,0.0.0.0,5.159958720330238
gi|409167254|ref|NZ_AJKI01000039.1|:1-194|989|g__Marinilabilia.s__Marinilabilia_salmonicolor|UniRef90_UPI00029B0A81|UniRef50_UPI00029B0A81,unclassified,194,1,0.0.0.0,5.154639175257731
