genus,Length,Reads,RPK
g_Thermococcus,3510,46,79.41988301983673
g_Thermodesulfatator,1392,1,0.7183908045977012
g_Thermodesulfovibrio,4119,2,1.1108683867731417
g_Thermogladius,1422,1,0.7032348804500703
g_Thermoplasma,1209,3,2.4813895781637716
g_Thermosipho,360,1,2.7777777777777777
g_Thermosulfidibacter,5394,4,1.485904605145138
g_Thermotoga,4128,4,3.716275814624179
g_Thermus,8244,9,4.8205495268981835
g_Thioalkalivibrio,5097,11,3.6309227031938387
g_Thiobacillus,1311,1,0.7627765064836003
g_Thiocystis,2487,3,1.2062726176115801
g_Thioflavicoccus,1923,1,0.5200208008320333
g_Thiolapillus,2208,1,0.45289855072463764
g_Thiomicrospira,1320,36,27.27272727272727
g_Thiomonas,7005,6,5.62815470121013
g_Thioploca,1287,1,0.7770007770007771
g_Tistrella,4292,4,3.9615468954917104
g_Treponema,15537,51,40.405673176003845
g_Trichodesmium,2511,2,1.6052010816408724
g_Trichormus,1437,1,0.6958942240779401
g_Trueperella,3162,1,0.3162555344718533
g_Tsukamurella,2787,1,0.3588087549336204
g_Turicibacter,4620,38,21.78908481232701
g_Tyzzerella,3093,28,71.5408676707437
g_Ureaplasma,5841,47,11.908901683565244
g_Variovorax,44907,65,46.14571029540822
g_Veillonella,4083,2,2.741022697520794
g_Verminephrobacter,3558,18,15.41759842150886
g_Vibrio,43887,182,222.94979398820078
g_Virgibacillus,927,1,1.0787486515641855
g_Vogesella,2856,137,171.55438374850092
g_Vulgatibacter,1854,1,0.5393743257820928
g_Weeksella,366,1,2.73224043715847
g_Weissella,7761,168,651.2104109549831
g_Wenyingzhuangia,4914,10,6.582952815829527
g_Wenzhouxiangella,4422,28,8.858539197964786
g_Wigglesworthia,6105,23,12.17677626636447
g_Winogradskyella,3903,77,69.13970999297233
g_Woeseia,1992,3,3.0120481927710845
g_Wolbachia,9900,69,48.58590719039111
g_Xanthobacter,978,1,1.0224948875255624
g_Xanthomonas,29359,41,36.1198577254972
g_Xenorhabdus,4188,28,81.54002267646187
g_Xylella,4695,28,13.769068709060189
g_Yangia,2244,1,0.445632798573975
g_Yersinia,14631,58,40.57259881539226
g_Zobellia,11226,42,32.01185785931689
g_Zunongwangia,5376,19,18.123505056704797
g_Zymomonas,3231,3,2.7856158255970884
g_unknown,5103841,70006,144946.174930212
