GeneID,Length
gi|522837956|ref|NZ_KE159522.1|:c242623-241769|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B4Y1|UniRef50_N2B4Y1,855
gi|410101286|ref|NZ_JH976472.1|:188641-189498|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A1Y6|UniRef50_R5EPQ9,858
gi|410101290|ref|NZ_JH976476.1|:432856-433710|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YYM5|UniRef50_R6KA20,855
gi|522837947|ref|NZ_KE159513.1|:c1371457-1370603|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AWT2|UniRef50_R6BTF6,855
gi|522837954|ref|NZ_KE159520.1|:1073733-1074587|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A6K0|UniRef50_R6YU73,855
gi|410101288|ref|NZ_JH976474.1|:c522126-521272|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z5V6|UniRef50_R6WPB8,855
gi|522837947|ref|NZ_KE159513.1|:c6957-6103|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YYM5|UniRef50_R6KA20,855
gi|522837955|ref|NZ_KE159521.1|:c331616-330798|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZCV1|UniRef50_A6LC30,819
gi|410101285|ref|NZ_JH976471.1|:c309773-308955|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZWB2|UniRef50_R5C323,819
gi|410101286|ref|NZ_JH976472.1|:c532930-532112|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ALN5|UniRef50_Q8AAY5,819
gi|410101291|ref|NZ_JH976477.1|:c300767-299949|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YW01|UniRef50_Q89ZY4,819
gi|522837953|ref|NZ_KE159519.1|:610962-611783|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZHB8|UniRef50_G8UN41,822
gi|410101293|ref|NZ_JH976479.1|:17257-18072|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z4W2|UniRef50_A2CAD2,816
gi|410101285|ref|NZ_JH976471.1|:887569-888384|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A6T5|UniRef50_K6A6T5,816
gi|410101292|ref|NZ_JH976478.1|:c162150-161335|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YT10|UniRef50_K5YT10,816
gi|410101285|ref|NZ_JH976471.1|:843342-844157|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUH8|UniRef50_R6X6U6,816
gi|410101285|ref|NZ_JH976471.1|:968594-969412|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R9H7K9|UniRef50_R9HYS7,819
gi|522837955|ref|NZ_KE159521.1|:c240210-239395|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BCN0|UniRef50_N2BCN0,816
gi|522837947|ref|NZ_KE159513.1|:c1899266-1898451|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AJI7|UniRef50_A1ISD4,816
gi|522837956|ref|NZ_KE159522.1|:c113506-112682|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLY5|UniRef50_K5ZLY5,825
gi|522837947|ref|NZ_KE159513.1|:157263-158087|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZBK0|UniRef50_K5ZBK0,825
gi|522837947|ref|NZ_KE159513.1|:1331017-1331841|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X8V2|UniRef50_C7NRE5,825
gi|410101285|ref|NZ_JH976471.1|:c57731-56907|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEI8|UniRef50_B1ZNE5,825
gi|410101285|ref|NZ_JH976471.1|:41173-41997|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6B043|UniRef50_R5PDV6,825
gi|522837954|ref|NZ_KE159520.1|:c1066044-1065220|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A6K7|UniRef50_R6D661,825
gi|522837956|ref|NZ_KE159522.1|:c309367-308543|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZNZ8|UniRef50_R5DPX4,825
gi|410101292|ref|NZ_JH976478.1|:50563-51387|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTG7|UniRef50_R6K689,825
gi|522837956|ref|NZ_KE159522.1|:c128435-127614|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YG17|UniRef50_K5YG17,822
gi|522837957|ref|NZ_KE159523.1|:31598-32419|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZI77|UniRef50_Q5LI89,822
gi|522837953|ref|NZ_KE159519.1|:48033-48857|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AX25|UniRef50_K6AHU3,825
gi|522837947|ref|NZ_KE159513.1|:369511-370323|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6XAC6|UniRef50_R5W5H2,813
gi|522837953|ref|NZ_KE159519.1|:c382708-381899|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZDX8|UniRef50_R6WXZ4,810
gi|410101286|ref|NZ_JH976472.1|:707880-708689|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZP4|UniRef50_R5K7N1,810
gi|410101285|ref|NZ_JH976471.1|:737460-738269|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AUA7|UniRef50_R7AE94,810
gi|410101285|ref|NZ_JH976471.1|:729342-730151|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUA9|UniRef50_K5ZUA9,810
gi|522837947|ref|NZ_KE159513.1|:1404051-1404860|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z865|UniRef50_A6L9X1,810
gi|410101286|ref|NZ_JH976472.1|:c431717-430908|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ALE6|UniRef50_R6IVT7,810
gi|522837947|ref|NZ_KE159513.1|:490679-491488|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLI4|UniRef50_R5U556,810
gi|410101285|ref|NZ_JH976471.1|:39034-39843|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ACQ2|UniRef50_R7F4C7,810
gi|410101287|ref|NZ_JH976473.1|:979187-979996|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YHE1|UniRef50_K5YHE1,810
gi|410101286|ref|NZ_JH976472.1|:567919-568725|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLP2|UniRef50_K5ZLP2,807
gi|522837947|ref|NZ_KE159513.1|:766371-767180|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AV81|UniRef50_P26396,810
gi|522837954|ref|NZ_KE159520.1|:724991-725797|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B1N4|UniRef50_R6X9P8,807
gi|410101286|ref|NZ_JH976472.1|:1043041-1043850|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_A0A015PEW1,810
gi|410101286|ref|NZ_JH976472.1|:c17918-17106|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6APG0|UniRef50_R5C7S7,813
gi|522837958|ref|NZ_KE159524.1|:c12064-11252|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WUE4|UniRef50_W8EZB9,813
gi|410101287|ref|NZ_JH976473.1|:1123201-1124013|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZMM1|UniRef50_K5ZMM1,813
gi|522837953|ref|NZ_KE159519.1|:c1293555-1292743|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LHV2|UniRef50_Q7MB61,813
gi|410101290|ref|NZ_JH976476.1|:287545-288357|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZBL0|UniRef50_B6YS11,813
gi|410101286|ref|NZ_JH976472.1|:944451-945263|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A087|UniRef50_R6HMM9,813
gi|522837953|ref|NZ_KE159519.1|:c1452050-1451241|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R9HXH6|UniRef50_C6IQ87,810
gi|522837947|ref|NZ_KE159513.1|:1649428-1650237|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YUF7|UniRef50_R7JDX3,810
gi|410101291|ref|NZ_JH976477.1|:232817-233650|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z743|UniRef50_R7JAG3,834
gi|522837953|ref|NZ_KE159519.1|:c1091383-1090550|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AGF5|UniRef50_F5XCE5,834
gi|410101286|ref|NZ_JH976472.1|:c774018-773185|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZU2|UniRef50_R6BY09,834
gi|522837958|ref|NZ_KE159524.1|:c263339-262506|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YSX2|UniRef50_R7J997,834
gi|410101286|ref|NZ_JH976472.1|:c81188-80355|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A188|UniRef50_R5U2C9,834
gi|410101288|ref|NZ_JH976474.1|:422972-423805|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZHE2|UniRef50_K5ZHE2,834
gi|410101289|ref|NZ_JH976475.1|:462664-463497|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A182|UniRef50_K6A182,834
gi|522837955|ref|NZ_KE159521.1|:c313962-313129|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y7R8|UniRef50_K5Y7R8,834
gi|410101291|ref|NZ_JH976477.1|:43140-43973|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z9B0|UniRef50_K5Z9B0,834
gi|410101285|ref|NZ_JH976471.1|:c1582687-1581854|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B963|UniRef50_R5F5P1,834
gi|522837947|ref|NZ_KE159513.1|:2231365-2232195|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZL00|UniRef50_R5PE85,831
gi|410101286|ref|NZ_JH976472.1|:c192704-191871|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YTP6|UniRef50_R5JK26,834
gi|522837955|ref|NZ_KE159521.1|:c246135-245302|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BCN4|UniRef50_K5ZNF1,834
gi|410101288|ref|NZ_JH976474.1|:47723-48559|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AMI0|UniRef50_P0A6C2,837
gi|410101286|ref|NZ_JH976472.1|:c837967-837128|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZMC5|UniRef50_G8UIN8,840
gi|410101289|ref|NZ_JH976475.1|:c49141-48305|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z1U9|UniRef50_R5DD84,837
gi|522837958|ref|NZ_KE159524.1|:c154079-153240|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZI4|UniRef50_R6IZ34,840
gi|410101286|ref|NZ_JH976472.1|:808708-809547|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZI4|UniRef50_R6IZ34,840
gi|410101291|ref|NZ_JH976477.1|:91543-92379|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z6P8|UniRef50_A6LC89,837
gi|522837947|ref|NZ_KE159513.1|:c1523035-1522199|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YTG9|UniRef50_R5V392,837
gi|410101287|ref|NZ_JH976473.1|:137586-138422|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YMR0|UniRef50_A6LHX9,837
gi|410101294|ref|NZ_JH976480.1|:c29804-28974|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5XYZ0|UniRef50_B0MW20,831
gi|410101292|ref|NZ_JH976478.1|:c133508-132681|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z4Q1|UniRef50_Q8A583,828
gi|410101291|ref|NZ_JH976477.1|:c175449-174622|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUN3|UniRef50_R7J856,828
gi|410101287|ref|NZ_JH976473.1|:899826-900653|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZQK5|UniRef50_R6G300,828
gi|522837947|ref|NZ_KE159513.1|:538736-539563|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LA68|UniRef50_Q8KCS2,828
gi|522837958|ref|NZ_KE159524.1|:c140777-139950|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZY5|UniRef50_K5ZZY5,828
gi|522837959|ref|NZ_KE159525.1|:c8257-7430|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A9T1|UniRef50_R6ILC3,828
gi|522837947|ref|NZ_KE159513.1|:c1739279-1738452|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLU4|UniRef50_A5ILH7,828
gi|522837953|ref|NZ_KE159519.1|:1583147-1583974|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ADC4|UniRef50_K6ADC4,828
gi|410101285|ref|NZ_JH976471.1|:638707-639531|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A6K7|UniRef50_R6D661,825
gi|522837947|ref|NZ_KE159513.1|:c896533-895709|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZHU5|UniRef50_R6ITD9,825
gi|410101285|ref|NZ_JH976471.1|:976186-977013|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R9H7U9|UniRef50_R6G300,828
gi|410101285|ref|NZ_JH976471.1|:438768-439598|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YZB6|UniRef50_A6LHE1,831
gi|410101286|ref|NZ_JH976472.1|:c684798-683968|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AM24|UniRef50_K6AM24,831
gi|410101291|ref|NZ_JH976477.1|:346069-346899|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z6R5|UniRef50_K5Z6R5,831
gi|410101285|ref|NZ_JH976471.1|:275973-276803|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z044|UniRef50_R5DDY2,831
gi|410101285|ref|NZ_JH976471.1|:c265773-264946|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A8G3|UniRef50_R6X0B8,828
gi|410101287|ref|NZ_JH976473.1|:c140505-139678|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZHH6|UniRef50_R6WM72,828
gi|522837954|ref|NZ_KE159520.1|:1181194-1182021|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A707|UniRef50_R7D0V3,828
gi|522837956|ref|NZ_KE159522.1|:338277-339104|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B5H8|UniRef50_N2B5H8,828
gi|410101287|ref|NZ_JH976473.1|:c150385-150080|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AYX7|UniRef50_N2AYX7,306
gi|522837947|ref|NZ_KE159513.1|:c991104-990799|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6KEB7|UniRef50_E6SWE6,306
gi|410101287|ref|NZ_JH976473.1|:c514853-514548|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZU63|UniRef50_K5ZU63,306
gi|410101291|ref|NZ_JH976477.1|:c171240-170935|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WZ77|UniRef50_R7LDW0,306
gi|522837960|ref|NZ_KE159526.1|:45404-45709|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q8A475|UniRef50_C4L7S9,306
gi|522837957|ref|NZ_KE159523.1|:c297129-296824|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R0HFA9|UniRef50_A0A015T5C1,306
gi|522837957|ref|NZ_KE159523.1|:c275757-275452|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R5DNY2,306
gi|522837947|ref|NZ_KE159513.1|:c1900555-1900250|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AJX4|UniRef50_A6LAF7,306
gi|410101285|ref|NZ_JH976471.1|:925043-925348|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YX61|UniRef50_R6HV66,306
gi|410101294|ref|NZ_JH976480.1|:c14634-14332|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q8ABY8|UniRef50_Q8ABY8,303
gi|410101287|ref|NZ_JH976473.1|:921747-922049|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R9HF82|UniRef50_R6JHN3,303
gi|522837953|ref|NZ_KE159519.1|:611935-612237|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUU2|UniRef50_R6L772,303
gi|522837953|ref|NZ_KE159519.1|:c652334-652032|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R9HF82|UniRef50_R6JHN3,303
gi|522837947|ref|NZ_KE159513.1|:1915152-1915454|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AY63|UniRef50_N2AY63,303
gi|522837953|ref|NZ_KE159519.1|:c1613825-1613523|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R9HF82|UniRef50_R6JHN3,303
gi|410101290|ref|NZ_JH976476.1|:346587-346891|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z9X6|UniRef50_K5Z9X6,305
gi|522837947|ref|NZ_KE159513.1|:c1978500-1978198|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AJU2|UniRef50_R6M8W3,303
gi|522837947|ref|NZ_KE159513.1|:c1623653-1623351|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTF8|UniRef50_K5ZTF8,303
gi|410101287|ref|NZ_JH976473.1|:371245-371553|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZGG3|UniRef50_K5ZGG3,309
gi|522837954|ref|NZ_KE159520.1|:c286256-285948|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YU02|UniRef50_K5YU02,309
gi|410101288|ref|NZ_JH976474.1|:c347330-347022|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K1GKZ0|UniRef50_R5AW58,309
gi|410101286|ref|NZ_JH976472.1|:930332-930640|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A0A015TG25|UniRef50_A0A015T5C1,309
gi|522837953|ref|NZ_KE159519.1|:1410261-1410569|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q650G5|UniRef50_Q650G5,309
gi|522837957|ref|NZ_KE159523.1|:c232950-232642|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_E1WQV8,309
gi|410101290|ref|NZ_JH976476.1|:c370125-369817|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZXQ4|UniRef50_K5ZXQ4,309
gi|410101285|ref|NZ_JH976471.1|:10661-10969|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZY7|UniRef50_Q8A9N6,309
gi|410101288|ref|NZ_JH976474.1|:338756-339064|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_G8UJP0,309
gi|522837947|ref|NZ_KE159513.1|:1082471-1082776|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_S0GVG0|UniRef50_R7EL31,306
gi|410101294|ref|NZ_JH976480.1|:c4933-4628|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L9X8|UniRef50_R6KJ25,306
gi|410101286|ref|NZ_JH976472.1|:c666703-666398|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q5LFY8|UniRef50_R5P098,306
gi|522837960|ref|NZ_KE159526.1|:28290-28595|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AAX7|UniRef50_R5DIM2,306
gi|410101288|ref|NZ_JH976474.1|:903541-903846|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A3N6|UniRef50_K6A3N6,306
gi|410101288|ref|NZ_JH976474.1|:c283907-283602|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D1V0|UniRef50_G8UJ59,306
gi|522837947|ref|NZ_KE159513.1|:c1920387-1920088|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AY78|UniRef50_N2AY78,300
gi|522837954|ref|NZ_KE159520.1|:1253655-1253954|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZVG2|UniRef50_D5EY78,300
gi|522837953|ref|NZ_KE159519.1|:c692747-692448|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q89YG5|UniRef50_R5B2T0,300
gi|410101292|ref|NZ_JH976478.1|:c75271-74972|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z515|UniRef50_R5JAF5,300
gi|522837954|ref|NZ_KE159520.1|:1253291-1253590|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B0I5|UniRef50_N2B0I5,300
gi|410101287|ref|NZ_JH976473.1|:874354-874653|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q89YG5|UniRef50_R5B2T0,300
gi|522837947|ref|NZ_KE159513.1|:973394-973693|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_G5SRG4|UniRef50_W4V038,300
gi|522837954|ref|NZ_KE159520.1|:222500-222799|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YU42|UniRef50_K5YU42,300
gi|410101286|ref|NZ_JH976472.1|:c677350-677051|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZ92|UniRef50_I8XUU0,300
gi|522837959|ref|NZ_KE159525.1|:8377-8676|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZX60|UniRef50_K5ZX60,300
gi|522837947|ref|NZ_KE159513.1|:1889074-1889370|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AML3|UniRef50_N2AML3,297
gi|522837953|ref|NZ_KE159519.1|:1474951-1475250|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q650C8|UniRef50_Q650C8,300
gi|522837947|ref|NZ_KE159513.1|:2107790-2108086|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D4WG56|UniRef50_R5P098,297
gi|522837953|ref|NZ_KE159519.1|:776419-776715|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YMS5|UniRef50_R5DKF4,297
gi|410101287|ref|NZ_JH976473.1|:135742-136041|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZHH0|UniRef50_R5DKB7,300
gi|522837953|ref|NZ_KE159519.1|:433190-433489|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZDT2|UniRef50_R5JMC8,300
gi|522837953|ref|NZ_KE159519.1|:160947-161246|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2ANH2|UniRef50_N2ANH2,300
gi|410101285|ref|NZ_JH976471.1|:1648086-1648388|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZQ15|UniRef50_C7M737,303
gi|522837947|ref|NZ_KE159513.1|:c1037204-1036902|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R7EJ72,303
gi|522837955|ref|NZ_KE159521.1|:c109471-109169|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z1K7|UniRef50_K5Z3Y0,303
gi|522837954|ref|NZ_KE159520.1|:c955700-955398|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B2F7|UniRef50_R6IK65,303
gi|522837953|ref|NZ_KE159519.1|:1409905-1410207|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B2P6|UniRef50_Q650G6,303
gi|410101288|ref|NZ_JH976474.1|:494707-495009|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_B7VNC2,303
gi|410101289|ref|NZ_JH976475.1|:451747-452046|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A169|UniRef50_K1GH12,300
gi|522837956|ref|NZ_KE159522.1|:348510-348809|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q89YG5|UniRef50_R5B2T0,300
gi|522837947|ref|NZ_KE159513.1|:c1978801-1978502|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2ASR9|UniRef50_C3QND9,300
gi|522837947|ref|NZ_KE159513.1|:520054-520356|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_S0GLY7|UniRef50_S0GLY7,303
gi|410101285|ref|NZ_JH976471.1|:946432-946731|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q89YG5|UniRef50_R5B2T0,300
gi|410101286|ref|NZ_JH976472.1|:985251-985559|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q650G5|UniRef50_Q650G5,309
gi|522837947|ref|NZ_KE159513.1|:1727815-1728135|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64WN0|UniRef50_Q64WN0,321
gi|522837953|ref|NZ_KE159519.1|:c862386-862069|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUV3|UniRef50_K5ZUV3,318
gi|410101289|ref|NZ_JH976475.1|:441354-441671|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZDY4|UniRef50_K5ZDY4,318
gi|410101285|ref|NZ_JH976471.1|:71161-71481|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_U5CJ06|UniRef50_K5Z2B8,321
gi|410101287|ref|NZ_JH976473.1|:1212459-1212779|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LFI7|UniRef50_Q7NLS3,321
gi|522837947|ref|NZ_KE159513.1|:1106825-1107145|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_S0GN73|UniRef50_R5CJM6,321
