GeneID,Length
gi|410101285|ref|NZ_JH976471.1|:c1180191-1179607|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZRF7|UniRef50_R7NZA1,585
gi|410101288|ref|NZ_JH976474.1|:c695728-695144|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64YN3|UniRef50_R5UR02,585
gi|410101290|ref|NZ_JH976476.1|:280068-280652|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZB19|UniRef50_R7J3T5,585
gi|410101292|ref|NZ_JH976478.1|:89730-90314|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z526|UniRef50_Q5LED3,585
gi|522837947|ref|NZ_KE159513.1|:43795-44379|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AP37|UniRef50_R5DFN1,585
gi|522837947|ref|NZ_KE159513.1|:2069665-2070252|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YR32|UniRef50_C3BTG5,588
gi|410101289|ref|NZ_JH976475.1|:440365-440949|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A155|UniRef50_K6A155,585
gi|522837959|ref|NZ_KE159525.1|:1799-2383|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AX94|UniRef50_G8UKZ5,585
gi|410101289|ref|NZ_JH976475.1|:42499-43083|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZE71|UniRef50_R7KJX8,585
gi|522837954|ref|NZ_KE159520.1|:723249-723833|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6XEF9|UniRef50_R7E2X3,585
gi|410101285|ref|NZ_JH976471.1|:493523-494107|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64YN3|UniRef50_R5UR02,585
gi|522837947|ref|NZ_KE159513.1|:1060011-1060598|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_S0GVF5|UniRef50_A6L5M9,588
gi|522837953|ref|NZ_KE159519.1|:c1630463-1629876|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B5B0|UniRef50_K5ZFM9,588
gi|410101290|ref|NZ_JH976476.1|:227688-228275|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YZB1|UniRef50_R6HXK8,588
gi|410101286|ref|NZ_JH976472.1|:c1192038-1191451|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZI57|UniRef50_R5DII2,588
gi|410101286|ref|NZ_JH976472.1|:c417697-417110|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZYY9|UniRef50_F0R2P3,588
gi|522837954|ref|NZ_KE159520.1|:92288-92875|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YUE3|UniRef50_F8EM93,588
gi|410101287|ref|NZ_JH976473.1|:c1106598-1106011|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_G8ULR6,588
gi|522837953|ref|NZ_KE159519.1|:45708-46295|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AX30|UniRef50_Q64Z09,588
gi|410101286|ref|NZ_JH976472.1|:c330458-329805|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_B2RIV3,654
gi|522837947|ref|NZ_KE159513.1|:1119189-1119842|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z5X4|UniRef50_G8UPQ6,654
gi|522837955|ref|NZ_KE159521.1|:156579-157229|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z1G9|UniRef50_R6KTV4,651
gi|410101285|ref|NZ_JH976471.1|:c1529942-1529289|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZPP5|UniRef50_Q7MU65,654
gi|410101286|ref|NZ_JH976472.1|:c687050-686397|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZM8|UniRef50_K5ZZM8,654
gi|522837955|ref|NZ_KE159521.1|:89631-90284|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BBZ6|UniRef50_A6L9J9,654
gi|410101289|ref|NZ_JH976475.1|:452043-452693|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z1N5|UniRef50_R7DEJ5,651
gi|522837954|ref|NZ_KE159520.1|:c773349-772699|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZT43|UniRef50_K5ZT43,651
gi|410101291|ref|NZ_JH976477.1|:c14537-13887|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z9U7|UniRef50_R6ZRN7,651
gi|522837954|ref|NZ_KE159520.1|:84039-84689|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZQ37|UniRef50_K5ZQ37,651
gi|522837947|ref|NZ_KE159513.1|:1892029-1892679|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AML7|UniRef50_R5ZW80,651
gi|410101286|ref|NZ_JH976472.1|:c815584-814934|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZI8|UniRef50_R5V7J2,651
gi|522837957|ref|NZ_KE159523.1|:c70720-70070|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZV68|UniRef50_R6ITK4,651
gi|522837947|ref|NZ_KE159513.1|:40683-41333|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y4Z7|UniRef50_R6Y770,651
gi|522837954|ref|NZ_KE159520.1|:412069-412728|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YVU8|UniRef50_K5YVU8,660
gi|410101290|ref|NZ_JH976476.1|:404983-405642|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZAP5|UniRef50_K5ZAP5,660
gi|522837954|ref|NZ_KE159520.1|:c1332390-1331731|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X473|UniRef50_R5DMB8,660
gi|522837953|ref|NZ_KE159519.1|:c72661-72002|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y1Y1|UniRef50_R7JCG5,660
gi|410101289|ref|NZ_JH976475.1|:c126959-126300|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZEC2|UniRef50_D9SU31,660
gi|522837947|ref|NZ_KE159513.1|:889195-889854|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZHV0|UniRef50_R5JDA3,660
gi|522837956|ref|NZ_KE159522.1|:329297-329953|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LG93|UniRef50_B6IPE0,657
gi|410101287|ref|NZ_JH976473.1|:c839219-838563|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LG93|UniRef50_B6IPE0,657
gi|410101287|ref|NZ_JH976473.1|:841227-841883|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZDG8|UniRef50_K5ZDG8,657
gi|522837947|ref|NZ_KE159513.1|:223929-224585|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2APE3|UniRef50_N2APE3,657
gi|410101289|ref|NZ_JH976475.1|:245204-245860|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZDH7|UniRef50_R7JEA1,657
gi|410101285|ref|NZ_JH976471.1|:1366675-1367334|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZRR7|UniRef50_E6SSZ0,660
gi|410101294|ref|NZ_JH976480.1|:c10539-9895|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q8ABY4|UniRef50_Q8ABY4,645
gi|522837947|ref|NZ_KE159513.1|:993922-994566|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_S0GN00|UniRef50_F0R693,645
gi|522837947|ref|NZ_KE159513.1|:2160707-2161348|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X1Y5|UniRef50_H1YF07,642
gi|410101285|ref|NZ_JH976471.1|:c31098-30454|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A004|UniRef50_K6A004,645
gi|522837957|ref|NZ_KE159523.1|:134218-134862|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A0C2|UniRef50_R7ELU1,645
gi|410101290|ref|NZ_JH976476.1|:c207036-206392|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2APE3|UniRef50_N2APE3,645
gi|522837947|ref|NZ_KE159513.1|:236850-237494|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2APF1|UniRef50_N2APF1,645
gi|522837947|ref|NZ_KE159513.1|:751987-752631|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_Q5LEQ5,645
gi|410101287|ref|NZ_JH976473.1|:c767134-766493|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ADA1|UniRef50_R7JK47,642
gi|410101285|ref|NZ_JH976471.1|:524197-524838|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUS4|UniRef50_R7CY45,642
gi|410101289|ref|NZ_JH976475.1|:412215-412856|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z1J4|UniRef50_R5JGZ7,642
gi|522837954|ref|NZ_KE159520.1|:c1145096-1144455|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A732|UniRef50_K6A732,642
gi|522837947|ref|NZ_KE159513.1|:c1517059-1516418|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2ARK3|UniRef50_N2ARK3,642
gi|410101286|ref|NZ_JH976472.1|:1050899-1051540|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YSF6|UniRef50_F9ZC85,642
gi|410101286|ref|NZ_JH976472.1|:633160-633801|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ALU9|UniRef50_R6Z2N6,642
gi|410101285|ref|NZ_JH976471.1|:909204-909854|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZT43|UniRef50_K5ZT43,651
gi|410101285|ref|NZ_JH976471.1|:c609862-609212|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_Q8A0Y9,651
gi|410101290|ref|NZ_JH976476.1|:c149389-148739|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZBX1|UniRef50_R6QAM3,651
gi|522837947|ref|NZ_KE159513.1|:782829-783479|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6BHI4|UniRef50_G1W8Y2,651
gi|410101287|ref|NZ_JH976473.1|:c555849-555202|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZGS8|UniRef50_R6D4F6,648
gi|410101285|ref|NZ_JH976471.1|:185741-186388|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZX42|UniRef50_K5ZX42,648
gi|410101286|ref|NZ_JH976472.1|:861240-861887|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A017|UniRef50_R6ISP7,648
gi|410101286|ref|NZ_JH976472.1|:c866612-865968|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AME3|UniRef50_R5D901,645
gi|410101285|ref|NZ_JH976471.1|:c1079534-1078887|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A3J7|UniRef50_K6A3J7,648
gi|522837947|ref|NZ_KE159513.1|:1893285-1893932|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZXK5|UniRef50_K5ZXK5,648
gi|522837953|ref|NZ_KE159519.1|:c963574-962903|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AHT9|UniRef50_I6ZTF1,672
gi|522837947|ref|NZ_KE159513.1|:2359983-2360654|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AP66|UniRef50_R5CSX1,672
gi|410101285|ref|NZ_JH976471.1|:c680847-680176|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AU62|UniRef50_R5I140,672
gi|522837954|ref|NZ_KE159520.1|:c1222895-1222224|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A6W9|UniRef50_Q49VQ7,672
gi|410101288|ref|NZ_JH976474.1|:c68482-67811|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YF65|UniRef50_R6ILS3,672
gi|410101287|ref|NZ_JH976473.1|:c28852-28181|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZH83|UniRef50_R6IJT4,672
gi|522837947|ref|NZ_KE159513.1|:2096480-2097151|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AK38|UniRef50_Q5LFY0,672
gi|522837947|ref|NZ_KE159513.1|:c1974938-1974267|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AJS5|UniRef50_N2AJS5,672
gi|522837953|ref|NZ_KE159519.1|:300752-301423|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y2I8|UniRef50_R7PAA5,672
gi|410101286|ref|NZ_JH976472.1|:765303-765971|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6BJX1|UniRef50_F9D4B2,669
gi|410101285|ref|NZ_JH976471.1|:744792-745460|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A6X8|UniRef50_R7NYP7,669
gi|522837955|ref|NZ_KE159521.1|:13513-14181|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZP14|UniRef50_R7LBY5,669
gi|522837954|ref|NZ_KE159520.1|:485471-486139|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B119|UniRef50_N2B119,669
gi|410101287|ref|NZ_JH976473.1|:749390-750058|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YIX6|UniRef50_R6KK61,669
gi|522837947|ref|NZ_KE159513.1|:c15271-14600|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZXV8|UniRef50_K5ZXV8,672
gi|522837954|ref|NZ_KE159520.1|:923046-923714|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A6Z3|UniRef50_I6ZTF1,669
gi|410101287|ref|NZ_JH976473.1|:899118-899792|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A0A015XQT0|UniRef50_R5LY32,675
gi|410101286|ref|NZ_JH976472.1|:449998-450672|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2ASW3|UniRef50_N2ASW3,675
gi|410101285|ref|NZ_JH976471.1|:c597614-596940|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LF25|UniRef50_B2RJF8,675
gi|522837953|ref|NZ_KE159519.1|:c255584-254910|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z808|UniRef50_L7UR21,675
gi|410101286|ref|NZ_JH976472.1|:c830989-830315|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AMC0|UniRef50_R6V9X9,675
gi|522837947|ref|NZ_KE159513.1|:c1885938-1885264|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AY24|UniRef50_D4FTJ3,675
gi|522837959|ref|NZ_KE159525.1|:c43012-42338|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEN2|UniRef50_F0R927,675
gi|522837958|ref|NZ_KE159524.1|:158171-158836|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LDD5|UniRef50_M4W585,666
gi|522837947|ref|NZ_KE159513.1|:c2025989-2025324|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ALH3|UniRef50_Q8A8S8,666
gi|522837958|ref|NZ_KE159524.1|:269017-269682|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z4X7|UniRef50_R6IHX0,666
gi|410101291|ref|NZ_JH976477.1|:c188608-187943|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_S0GIT3|UniRef50_A6L8F4,666
gi|410101286|ref|NZ_JH976472.1|:c804176-803511|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LDD5|UniRef50_M4W585,666
gi|522837955|ref|NZ_KE159521.1|:c245280-244615|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BGZ1|UniRef50_N2BGZ1,666
gi|410101286|ref|NZ_JH976472.1|:c1021480-1020815|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_B0MUS9|UniRef50_F0R4B6,666
gi|410101288|ref|NZ_JH976474.1|:c46202-45537|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZL03|UniRef50_P09213,666
gi|410101286|ref|NZ_JH976472.1|:c88418-87756|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A1S1|UniRef50_R6D686,663
gi|410101287|ref|NZ_JH976473.1|:431382-432044|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTG9|UniRef50_Q182G9,663
gi|410101286|ref|NZ_JH976472.1|:c392369-391707|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64WL7|UniRef50_Q64WL7,663
gi|410101288|ref|NZ_JH976474.1|:c749162-748500|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZH85|UniRef50_R6CJV9,663
gi|522837947|ref|NZ_KE159513.1|:c1092814-1092152|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_S0GSV4|UniRef50_R7CU21,663
gi|522837960|ref|NZ_KE159526.1|:1-664|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AAZ6|UniRef50_K1FKP3,664
gi|410101288|ref|NZ_JH976474.1|:c698613-697951|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZGK1|UniRef50_D7IKE8,663
gi|522837953|ref|NZ_KE159519.1|:c1090538-1089870|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YLX2|UniRef50_N2AW05,669
gi|410101287|ref|NZ_JH976473.1|:687187-687855|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZS26|UniRef50_K5ZS26,669
gi|522837958|ref|NZ_KE159524.1|:c271820-271152|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5XZE3|UniRef50_A6KZM8,669
gi|522837947|ref|NZ_KE159513.1|:c1923125-1922457|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2ASI3|UniRef50_N2ASI3,669
gi|522837953|ref|NZ_KE159519.1|:c1460630-1459962|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R9I5S2|UniRef50_S5VDD4,669
gi|410101286|ref|NZ_JH976472.1|:241230-241895|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZY58|UniRef50_A6LBB5,666
gi|522837953|ref|NZ_KE159519.1|:c177393-176728|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y261|UniRef50_R6Y168,666
gi|410101286|ref|NZ_JH976472.1|:c488823-488158|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ALJ4|UniRef50_K6ALJ4,666
gi|410101287|ref|NZ_JH976473.1|:c1204149-1203484|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZM35|UniRef50_D6EAH8,666
gi|410101293|ref|NZ_JH976479.1|:c35059-34391|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5XZE3|UniRef50_A6KZM8,669
gi|522837954|ref|NZ_KE159520.1|:193781-194407|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A2J9|UniRef50_R7CWN7,627
gi|522837947|ref|NZ_KE159513.1|:c633439-632813|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z9L5|UniRef50_R5DAP5,627
gi|522837954|ref|NZ_KE159520.1|:1440922-1441548|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z035|UniRef50_R7JI23,627
gi|410101286|ref|NZ_JH976472.1|:c950589-949963|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZZU6|UniRef50_K5ZZU6,627
gi|410101287|ref|NZ_JH976473.1|:c1209075-1208449|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZAA6|UniRef50_R5V8V2,627
gi|410101287|ref|NZ_JH976473.1|:c179183-178557|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AHI2|UniRef50_K6AHI2,627
gi|410101288|ref|NZ_JH976474.1|:244539-245165|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZKK8|UniRef50_R6W757,627
gi|522837953|ref|NZ_KE159519.1|:c1260967-1260344|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUB5|UniRef50_R6AC71,624
gi|410101288|ref|NZ_JH976474.1|:c377944-377318|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YEG6|UniRef50_C7N908,627
gi|410101286|ref|NZ_JH976472.1|:c667330-666707|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_W4UY02,624
gi|522837954|ref|NZ_KE159520.1|:c994709-994083|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YY82|UniRef50_R5K5T9,627
gi|522837947|ref|NZ_KE159513.1|:2105416-2106042|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64WM1|UniRef50_F4KNM3,627
gi|410101289|ref|NZ_JH976475.1|:175314-175940|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R5FZQ2,627
gi|410101291|ref|NZ_JH976477.1|:c160859-160233|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUM0|UniRef50_R5DFT9,627
gi|410101290|ref|NZ_JH976476.1|:c64599-63970|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z097|UniRef50_K5Z097,630
gi|410101286|ref|NZ_JH976472.1|:241926-242555|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YQR6|UniRef50_R6WQP8,630
gi|410101285|ref|NZ_JH976471.1|:c293172-292543|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z054|UniRef50_E6SQB5,630
gi|410101286|ref|NZ_JH976472.1|:c1019051-1018422|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_F7LMI6|UniRef50_R9HRC7,630
gi|410101287|ref|NZ_JH976473.1|:917152-917781|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R9H704|UniRef50_Q8ABU4,630
gi|522837958|ref|NZ_KE159524.1|:184474-185103|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZM77|UniRef50_R6IBW0,630
gi|410101286|ref|NZ_JH976472.1|:c778512-777883|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZM77|UniRef50_R6IBW0,630
gi|410101287|ref|NZ_JH976473.1|:c178159-177533|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUM4|UniRef50_K6AHI2,627
gi|410101285|ref|NZ_JH976471.1|:1371876-1372502|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZRS1|UniRef50_A6LG57,627
gi|410101286|ref|NZ_JH976472.1|:c388378-387752|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64WM1|UniRef50_F4KNM3,627
gi|522837947|ref|NZ_KE159513.1|:1715404-1716030|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64WL7|UniRef50_Q64WL7,627
gi|410101290|ref|NZ_JH976476.1|:417479-418105|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y562|UniRef50_E6SQ73,627
gi|410101285|ref|NZ_JH976471.1|:477363-477989|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUN9|UniRef50_K5ZUN9,627
gi|522837953|ref|NZ_KE159519.1|:c302094-301474|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZV36|UniRef50_R5DNR2,621
gi|522837954|ref|NZ_KE159520.1|:c881021-880401|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A715|UniRef50_R7JKG6,621
gi|522837947|ref|NZ_KE159513.1|:1023432-1024049|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WQT3|UniRef50_A5EUU4,618
gi|522837947|ref|NZ_KE159513.1|:c1520964-1520347|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AIQ7|UniRef50_U5Q6Q7,618
gi|522837947|ref|NZ_KE159513.1|:c851116-850496|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YB25|UniRef50_R6HE72,621
gi|410101294|ref|NZ_JH976480.1|:c19506-18886|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q8ABZ2|UniRef50_Q8ABZ2,621
gi|522837958|ref|NZ_KE159524.1|:c250986-250366|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5XZC2|UniRef50_Q64UQ5,621
gi|410101289|ref|NZ_JH976475.1|:449433-450050|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZDZ2|UniRef50_K5ZDZ2,618
gi|410101285|ref|NZ_JH976471.1|:72312-72926|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZYP9|UniRef50_K5ZYP9,615
gi|410101290|ref|NZ_JH976476.1|:c432595-431981|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6XBM6|UniRef50_R5UNW6,615
gi|522837953|ref|NZ_KE159519.1|:91150-91767|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AWX8|UniRef50_N2AWX8,618
gi|522837947|ref|NZ_KE159513.1|:1695077-1695691|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D4VTI2|UniRef50_R6A853,615
gi|410101288|ref|NZ_JH976474.1|:306943-307560|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D1T6|UniRef50_F0R8X8,618
gi|410101286|ref|NZ_JH976472.1|:c992190-991567|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_F0R8Z4|UniRef50_F5XD83,624
gi|522837947|ref|NZ_KE159513.1|:c1478093-1477470|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5XZH2|UniRef50_A6LBX7,624
gi|410101285|ref|NZ_JH976471.1|:1472906-1473529|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZPK5|UniRef50_K5ZPK5,624
