GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|522837957|ref|NZ_KE159523.1|:99018-99395|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LE82|UniRef50_Q2JFI6,unclassified,378,1,0.0.0.0,2.6455026455026456
gi|498503065|ref|NZ_KB822571.1|:1623599-1623976|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A7M0|UniRef50_R5SF98,root;k_Bacteria,378,1,0.0.0.0,2.6455026455026456
gi|498503065|ref|NZ_KB822571.1|:1623599-1623976|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A7M0|UniRef50_R5SF98,unclassified,378,1,0.0.0.0,2.6455026455026456
gi|490148212|ref|NZ_KB822402.1|:c574732-573977|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_unknown|UniRef50_Q04JH4,root;k_Bacteria;p_Firmicutes;c_Bacilli,756,2,5.3.1.1,2.6455026455026456
gi|498503065|ref|NZ_KB822571.1|:c1205478-1205101|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AI55|UniRef50_Q11SF1,unclassified,378,1,0.0.0.0,2.6455026455026456
gi|522837954|ref|NZ_KE159520.1|:719717-720472|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6Y7R4|UniRef50_B4UHS9,unclassified,756,2,0.0.0.0,2.6455026455026456
gi|498503065|ref|NZ_KB822571.1|:c2182777-2182022|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6Y7R4|UniRef50_B4UHS9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,756,2,0.0.0.0,2.6455026455026456
gi|522837947|ref|NZ_KE159513.1|:275037-275792|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZBF2|UniRef50_G8UIL1,unclassified,756,2,0.0.0.0,2.6455026455026456
gi|498503065|ref|NZ_KB822571.1|:c1205478-1205101|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AI55|UniRef50_Q11SF1,root;k_Bacteria,378,1,0.0.0.0,2.6455026455026456
gi|498503065|ref|NZ_KB822571.1|:4510487-4511623|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZDW0|UniRef50_R6JEI6,unclassified,1137,3,0.0.0.0,2.638522427440633
gi|490134789|ref|NZ_KB822565.1|:c752417-751659|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDH1|UniRef50_N1ZDH1,unclassified,759,2,0.0.0.0,2.635046113306983
gi|483984714|ref|NZ_KB892660.1|:73149-73907|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000368B7E0|UniRef50_R6RI66,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,759,2,0.0.0.0,2.635046113306983
gi|498503065|ref|NZ_KB822571.1|:5803833-5804972|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZIF4|UniRef50_Q5LCW4,unclassified,1140,3,6.2.1.5,2.6315789473684212
gi|410101287|ref|NZ_JH976473.1|:c65287-63767|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUB7|UniRef50_R5I716,unclassified,1521,4,0.0.0.0,2.629848783694938
gi|483984678|ref|NZ_KB892656.1|:c32612-31089|33035|g__Blautia.s__Blautia_producta|UniRef90_unknown|UniRef50_D3H850,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1524,4,0.0.0.0,2.6246719160104988
gi|410101286|ref|NZ_JH976472.1|:530959-532101|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YRA8|UniRef50_K5YRA8,unclassified,1143,3,2.7.13.3,2.6246719160104988
gi|498503065|ref|NZ_KB822571.1|:c6156158-6155016|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZK06|UniRef50_R5DKF9,unclassified,1143,3,0.0.0.0,2.6246719160104988
gi|522837960|ref|NZ_KE159526.1|:57177-57557|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEG8|UniRef50_B0JY40,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,381,1,0.0.0.0,2.6246719160104988
gi|410101286|ref|NZ_JH976472.1|:c1239717-1239337|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AI55|UniRef50_Q11SF1,unclassified,381,1,0.0.0.0,2.6246719160104988
gi|490134789|ref|NZ_KB822565.1|:c791687-790926|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMX6|UniRef50_N1ZMX6,unclassified,762,2,0.0.0.0,2.6246719160104988
gi|498503065|ref|NZ_KB822571.1|:4745201-4745581|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YVL2|UniRef50_F4KMA5,unclassified,381,1,0.0.0.0,2.6246719160104988
gi|522837953|ref|NZ_KE159519.1|:c383716-383336|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DAL2|UniRef50_R6X820,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,381,1,0.0.0.0,2.6246719160104988
gi|498503065|ref|NZ_KB822571.1|:c1265736-1265356|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG8|UniRef50_B0JY40,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,381,1,0.0.0.0,2.6246719160104988
gi|498503065|ref|NZ_KB822571.1|:c1651419-1649131|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2B983|UniRef50_R5YX78,unclassified,2289,6,0.0.0.0,2.621231979030144
gi|522837953|ref|NZ_KE159519.1|:818214-818978|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5D8S9|UniRef50_I3YXM8,unclassified,765,2,0.0.0.0,2.6143790849673203
gi|498503065|ref|NZ_KB822571.1|:c1615403-1614639|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZWI1|UniRef50_K5ZWI1,unclassified,765,2,0.0.0.0,2.6143790849673203
gi|498503065|ref|NZ_KB822571.1|:4490887-4491651|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A1M2|UniRef50_K6A1M2,unclassified,765,2,0.0.0.0,2.6143790849673203
gi|498503065|ref|NZ_KB822571.1|:c5799889-5798357|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R5DAQ5|UniRef50_R6VBK7,unclassified,1533,4,0.0.0.0,2.6092628832354863
gi|522837958|ref|NZ_KE159524.1|:c42941-41025|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_A4BWH2,unclassified,1917,5,0.0.0.0,2.608242044861763
gi|410101291|ref|NZ_JH976477.1|:c319109-317958|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_O83668,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1152,3,4.1.2.13,2.604166666666667
gi|498503065|ref|NZ_KB822571.1|:3797302-3797685|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZU47|UniRef50_B3QM60,unclassified,384,1,0.0.0.0,2.6041666666666665
gi|498503065|ref|NZ_KB822571.1|:c2344198-2343815|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6ARI8|UniRef50_K6ARI8,unclassified,384,1,0.0.0.0,2.6041666666666665
gi|522837953|ref|NZ_KE159519.1|:1528497-1528880|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZQQ5|UniRef50_G8UMM4,unclassified,384,1,0.0.0.0,2.6041666666666665
gi|498503065|ref|NZ_KB822571.1|:c3388776-3388393|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZQQ5|UniRef50_G8UMM4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,384,1,0.0.0.0,2.6041666666666665
gi|498503065|ref|NZ_KB822571.1|:c3388776-3388393|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZQQ5|UniRef50_G8UMM4,unclassified,384,1,0.0.0.0,2.6041666666666665
gi|522837953|ref|NZ_KE159519.1|:c435043-434276|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z1Z5|UniRef50_K5Z1Z5,unclassified,768,2,0.0.0.0,2.6041666666666665
gi|522837947|ref|NZ_KE159513.1|:1917356-1917739|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2ASH3|UniRef50_R5MN74,unclassified,384,1,0.0.0.0,2.6041666666666665
gi|522837953|ref|NZ_KE159519.1|:356129-356512|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A1S0|UniRef50_Q89ZF6,unclassified,384,1,0.0.0.0,2.6041666666666665
gi|490134789|ref|NZ_KB822565.1|:c806406-804868|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZFC7|UniRef50_N1ZFC7,unclassified,1539,4,0.0.0.0,2.5990903183885643
gi|498503065|ref|NZ_KB822571.1|:c1434015-1432858|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZX68|UniRef50_R5DMK5,unclassified,1158,3,2.7.13.3,2.590673575129534
gi|490134789|ref|NZ_KB822565.1|:166724-169813|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZIW0|UniRef50_R7B8W5,unclassified,3090,8,2.4.1.129,2.5889967637540456
gi|410101285|ref|NZ_JH976471.1|:303712-304098|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AWE3|UniRef50_K6AWE3,unclassified,387,1,0.0.0.0,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:3381246-3381632|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7JHA5|UniRef50_A6LHM6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,387,1,0.0.0.0,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:3850323-3850709|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2AW25|UniRef50_R6IHK6,unclassified,387,1,0.0.0.0,2.5839793281653747
gi|490134789|ref|NZ_KB822565.1|:c909227-908841|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZCD0|UniRef50_R7B965,unclassified,387,1,0.0.0.0,2.5839793281653747
gi|490134789|ref|NZ_KB822565.1|:54238-54624|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZPL1|UniRef50_N1ZPL1,unclassified,387,1,0.0.0.0,2.5839793281653747
gi|490138457|ref|NZ_KB822569.1|:174386-175546|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEV3|UniRef50_R5CFI8,unclassified,1161,3,0.0.0.0,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:c2343394-2343008|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2B0Y7|UniRef50_N2B0Y7,unclassified,387,1,0.0.0.0,2.5839793281653747
gi|490134789|ref|NZ_KB822565.1|:c1031266-1029719|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZQY8|UniRef50_A1AHE9,unclassified,1548,4,5.4.2.12,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:4096524-4096910|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YMV4|UniRef50_R5D8V7,unclassified,387,1,0.0.0.0,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:3381246-3381632|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R7JHA5|UniRef50_A6LHM6,root;k_;p_;c_;o_;f_;g_;s_uncultured organism,387,1,0.0.0.0,2.5839793281653747
gi|522837947|ref|NZ_KE159513.1|:c2201154-2200381|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YQV5|UniRef50_K6A8L6,unclassified,774,2,0.0.0.0,2.5839793281653747
gi|410101292|ref|NZ_JH976478.1|:90351-91511|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X3A3|UniRef50_A4SFR5,unclassified,1161,3,0.0.0.0,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:503009-504169|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6X568|UniRef50_E8QZN3,unclassified,1161,3,0.0.0.0,2.5839793281653747
gi|483985043|ref|NZ_KB892693.1|:270506-270892|33035|g__Blautia.s__Blautia_producta|UniRef90_R6N8E3|UniRef50_C4ZBS4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,387,1,0.0.0.0,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:c6190465-6189692|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Z3T8|UniRef50_R5BRZ2,unclassified,774,2,0.0.0.0,2.5839793281653747
gi|555554272|ref|NZ_KI530591.1|:c39254-38868|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2QCP4|UniRef50_V2QCP4,unclassified,387,1,0.0.0.0,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:c2340128-2339742|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5YVN3|UniRef50_S8GSW1,unclassified,387,1,0.0.0.0,2.5839793281653747
gi|555554272|ref|NZ_KI530591.1|:34500-34886|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2RH15|UniRef50_Q01WB8,unclassified,387,1,0.0.0.0,2.5839793281653747
gi|498503065|ref|NZ_KB822571.1|:1498726-1499112|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6AWE3|UniRef50_K6AWE3,unclassified,387,1,0.0.0.0,2.5839793281653747
gi|410101289|ref|NZ_JH976475.1|:c352601-351048|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6XD50|UniRef50_H6MV72,unclassified,1554,4,6.4.1.3,2.574002574002574
gi|498503065|ref|NZ_KB822571.1|:500100-501653|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_R6XD50|UniRef50_H6MV72,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1554,4,6.4.1.3,2.574002574002574
gi|522837953|ref|NZ_KE159519.1|:c503497-502331|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z1V4|UniRef50_I0K6A3,unclassified,1167,3,0.0.0.0,2.570694087403599
gi|498503065|ref|NZ_KB822571.1|:c5814382-5813213|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A5T4|UniRef50_R5RGW1,unclassified,1170,3,0.0.0.0,2.5641025641025643
gi|522837947|ref|NZ_KE159513.1|:2069256-2069645|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6ALC3|UniRef50_F0SVA6,unclassified,390,1,0.0.0.0,2.564102564102564
gi|522837954|ref|NZ_KE159520.1|:1074629-1075408|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTZ7|UniRef50_R6CKA3,unclassified,780,2,2.7.7.85,2.564102564102564
gi|211596891|ref|NZ_DS264345.1|:706980-707759|33039|g__Blautia.s__Ruminococcus_torques|UniRef90_A5KP23|UniRef50_A5KL04,root,780,2,0.0.0.0,2.564102564102564
gi|490137351|ref|NZ_KB822567.1|:255188-255577|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZGS0|UniRef50_N1ZGS0,unclassified,390,1,0.0.0.0,2.564102564102564
gi|522837960|ref|NZ_KE159526.1|:57569-57958|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEG7|UniRef50_Q01WB8,unclassified,390,1,0.0.0.0,2.564102564102564
gi|490134789|ref|NZ_KB822565.1|:c880188-879799|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZCA5|UniRef50_C4ZBS4,unclassified,390,1,0.0.0.0,2.564102564102564
gi|357048606|ref|NZ_JH376585.1|:c475-86|454154|g__Paraprevotella.s__Paraprevotella_clara|UniRef90_G5SMU9|UniRef50_A5ZLI4,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,390,1,0.0.0.0,2.564102564102564
gi|265758149|ref|NZ_GG705247.1|:c4009-3620|457391|g__Bacteroides.s__Bacteroides_sp_3_1_33FAA|UniRef90_D1KAJ2|UniRef50_A5ZLI4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_uncultured Parabacteroides sp.,390,1,0.0.0.0,2.564102564102564
gi|498503065|ref|NZ_KB822571.1|:c1265344-1264955|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LEG7|UniRef50_Q01WB8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,390,1,0.0.0.0,2.564102564102564
gi|490134789|ref|NZ_KB822565.1|:473511-476244|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZHM2|UniRef50_N1ZHM2,unclassified,2734,7,0.0.0.0,2.560351133869788
gi|483984576|ref|NZ_KB892644.1|:c55505-53160|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003734171|UniRef50_UPI0003734171,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,2346,6,0.0.0.0,2.557544757033248
gi|410101287|ref|NZ_JH976473.1|:c149207-148035|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DKF9|UniRef50_R5DKF9,unclassified,1173,3,0.0.0.0,2.557544757033248
gi|498503065|ref|NZ_KB822571.1|:3028869-3029651|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZA52|UniRef50_K0JWR7,unclassified,783,2,0.0.0.0,2.554278416347382
gi|483984714|ref|NZ_KB892660.1|:c230517-229735|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000381E87C|UniRef50_UPI000381E87C,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,783,2,0.0.0.0,2.554278416347382
gi|224021136|ref|NZ_DS499723.1|:645-1037|105841|g__Anaerostipes.s__Anaerostipes_caccae|UniRef90_B0MGK2|UniRef50_B0MGK2,root;k_Bacteria,393,1,0.0.0.0,2.544529262086514
gi|522837953|ref|NZ_KE159519.1|:1085375-1086160|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTH7|UniRef50_K5ZTH7,unclassified,786,2,0.0.0.0,2.544529262086514
gi|410101291|ref|NZ_JH976477.1|:c210062-209670|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUR8|UniRef50_K9EJ02,unclassified,393,1,0.0.0.0,2.544529262086514
gi|498503065|ref|NZ_KB822571.1|:c3332099-3331707|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZQA5|UniRef50_K5ZQA5,unclassified,393,1,0.0.0.0,2.544529262086514
gi|224021136|ref|NZ_DS499723.1|:645-1037|105841|g__Anaerostipes.s__Anaerostipes_caccae|UniRef90_B0MGK2|UniRef50_B0MGK2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae,393,1,0.0.0.0,2.544529262086514
gi|522837957|ref|NZ_KE159523.1|:c258032-257247|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_R7J4Q7,unclassified,786,2,2.3.1.129,2.544529262086514
gi|498503065|ref|NZ_KB822571.1|:c3831385-3830600|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZTH7|UniRef50_K5ZTH7,unclassified,786,2,0.0.0.0,2.544529262086514
gi|224021136|ref|NZ_DS499723.1|:645-1037|105841|g__Anaerostipes.s__Anaerostipes_caccae|UniRef90_B0MGK2|UniRef50_B0MGK2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales,393,1,0.0.0.0,2.544529262086514
gi|498503065|ref|NZ_KB822571.1|:5247484-5247876|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_N2AYL0|UniRef50_N2AYL0,unclassified,393,1,0.0.0.0,2.544529262086514
gi|224021136|ref|NZ_DS499723.1|:645-1037|105841|g__Anaerostipes.s__Anaerostipes_caccae|UniRef90_B0MGK2|UniRef50_B0MGK2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,393,1,0.0.0.0,2.544529262086514
gi|522837955|ref|NZ_KE159521.1|:c224675-223497|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A0V6|UniRef50_G8UQY1,unclassified,1179,3,0.0.0.0,2.544529262086514
gi|498503065|ref|NZ_KB822571.1|:4713453-4713845|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZUR8|UniRef50_K9EJ02,unclassified,393,1,0.0.0.0,2.544529262086514
gi|410101290|ref|NZ_JH976476.1|:c4346-3954|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZCF3|UniRef50_K5ZCF3,unclassified,393,1,0.0.0.0,2.544529262086514
gi|483985125|ref|NZ_KB892702.1|:88082-88474|33035|g__Blautia.s__Blautia_producta|UniRef90_R6RRG4|UniRef50_R6SB37,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,393,1,0.0.0.0,2.544529262086514
gi|498503065|ref|NZ_KB822571.1|:5127948-5129126|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6LCV5|UniRef50_R7CWR5,unclassified,1179,3,0.0.0.0,2.544529262086514
gi|483984922|ref|NZ_KB892682.1|:232232-233020|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037CA353|UniRef50_R6VP84,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,789,2,2.7.8.26,2.5348542458808616
gi|490152338|ref|NZ_KB822408.1|:c202904-198951|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZGF2|UniRef50_N1ZGF2,unclassified,3954,10,0.0.0.0,2.529084471421345
gi|498503065|ref|NZ_KB822571.1|:5365078-5366265|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZBW2|UniRef50_K5ZBW2,unclassified,1188,3,0.0.0.0,2.5252525252525255
gi|522837954|ref|NZ_KE159520.1|:c1320798-1320403|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A8R2|UniRef50_R6XZH9,unclassified,396,1,0.0.0.0,2.525252525252525
gi|410101285|ref|NZ_JH976471.1|:422600-422995|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YZA6|UniRef50_R6XUJ4,unclassified,396,1,0.0.0.0,2.525252525252525
gi|490151422|ref|NZ_KB822406.1|:224120-224515|1622|g__Lactobacillus.s__Lactobacillus_murinus|UniRef90_N1ZII4|UniRef50_Q03Q56,unclassified,396,1,5.4.99.62,2.525252525252525
gi|410101290|ref|NZ_JH976476.1|:c402081-401686|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y514|UniRef50_R6IY78,unclassified,396,1,0.0.0.0,2.525252525252525
gi|522837954|ref|NZ_KE159520.1|:c66764-66369|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZQ46|UniRef50_R7NTU8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,396,1,0.0.0.0,2.525252525252525
gi|498503065|ref|NZ_KB822571.1|:2835873-2836268|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZQ46|UniRef50_R7NTU8,unclassified,396,1,0.0.0.0,2.525252525252525
gi|385818534|ref|NC_017473.1|:1949610-1950005|1597|g__Lactobacillus.s__Lactobacillus_casei_paracasei|UniRef90_C7T760|UniRef50_F2M801,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus,396,1,0.0.0.0,2.525252525252525
gi|223954455|ref|NZ_DS981451.1|:c548-153|310298|g__Bacteroides.s__Bacteroides_coprocola|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Brachyspirales;f_Brachyspiraceae;g_Brachyspira;s_Brachyspira hyodysenteriae,396,1,0.0.0.0,2.525252525252525
gi|555546126|ref|NZ_KI530573.1|:571572-571967|248039|g__Mucispirillum.s__Mucispirillum_schaedleri|UniRef90_V2Q1N5|UniRef50_V2Q1N5,unclassified,396,1,0.0.0.0,2.525252525252525
gi|498503065|ref|NZ_KB822571.1|:4930534-4930929|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5Y514|UniRef50_R6IY78,unclassified,396,1,0.0.0.0,2.525252525252525
gi|498503065|ref|NZ_KB822571.1|:1581524-1581919|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K6A8R2|UniRef50_R6XZH9,unclassified,396,1,0.0.0.0,2.525252525252525
gi|498503065|ref|NZ_KB822571.1|:c887502-884728|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_unknown|UniRef50_R6YWN4,unclassified,2775,7,0.0.0.0,2.5225225225225225
gi|498503065|ref|NZ_KB822571.1|:c3111954-3110365|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_A6L8N5|UniRef50_Q2S432,unclassified,1590,4,3.6.3.14,2.5157232704402515
gi|498503065|ref|NZ_KB822571.1|:c669704-668910|1235803|g__Parabacteroides.s__Parabacteroides_sp_ASF519|UniRef90_K5ZRU2|UniRef50_K5ZRU2,unclassified,795,2,0.0.0.0,2.5157232704402515
gi|490134789|ref|NZ_KB822565.1|:c1035601-1034408|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZQZ4|UniRef50_B1W0Z3,unclassified,1194,3,2.7.2.3,2.512562814070352
gi|410101291|ref|NZ_JH976477.1|:95691-96089|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y1Z1|UniRef50_R6XC63,unclassified,399,1,0.0.0.0,2.506265664160401
